Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households
UB1 2SW,Yes,51.52049,-0.37106,513115,181432,TQ131814,1/1/1980 12:00:00 AM,,31,103,27
UB1 2SX,Yes,51.519402,-0.371704,513073,181310,TQ130813,1/1/1980 12:00:00 AM,,32,33,10
UB1 2SY,Yes,51.519773,-0.369976,513192,181354,TQ131813,1/1/1980 12:00:00 AM,,33,113,32
UB1 2SZ,Yes,51.519563,-0.36847,513297,181333,TQ132813,1/1/1980 12:00:00 AM,,35,30,10
UB1 2TA,Yes,51.51994,-0.368356,513304,181375,TQ133813,1/1/1980 12:00:00 AM,,34,53,13
UB1 2TB,Yes,51.521066,-0.369814,513200,181498,TQ132814,1/1/1980 12:00:00 AM,,32,54,12
UB1 2TD,Yes,51.520352,-0.369552,513220,181419,TQ132814,1/1/1980 12:00:00 AM,,32,27,9
UB1 2TE,Yes,51.521349,-0.37077,513133,181528,TQ131815,1/1/1980 12:00:00 AM,,32,47,15
UB1 2TF,Yes,51.521761,-0.370654,513140,181574,TQ131815,1/1/1980 12:00:00 AM,,32,19,5
UB1 2TG,Yes,51.522253,-0.371776,513061,181627,TQ130816,1/1/1980 12:00:00 AM,,33,56,13
UB1 2TH,Yes,51.520829,-0.368281,513307,181474,TQ133814,1/1/1980 12:00:00 AM,,33,122,38
UB1 2TJ,Yes,51.521097,-0.368739,513275,181503,TQ132815,1/1/1980 12:00:00 AM,,32,6,3
UB1 2TL,Yes,51.522052,-0.369563,513215,181608,TQ132816,1/1/1980 12:00:00 AM,,33,186,45
UB1 2TN,No,51.520924,-0.372529,513012,181478,TQ130814,6/1/1999 12:00:00 AM,9/1/2000 12:00:00 AM,32,,
UB1 2TP,Yes,51.521337,-0.373812,512922,181522,TQ129815,1/1/1980 12:00:00 AM,,33,40,10
UB1 2TQ,Yes,51.523134,-0.373027,512972,181723,TQ129817,1/1/1980 12:00:00 AM,,33,162,45
UB1 2TR,Yes,51.521686,-0.372401,513019,181563,TQ130815,1/1/1980 12:00:00 AM,,32,68,20
UB1 2TS,Yes,51.522244,-0.371127,513106,181627,TQ131816,1/1/1980 12:00:00 AM,,33,,
UB1 2TT,Yes,51.522322,-0.370894,513122,181636,TQ131816,1/1/1980 12:00:00 AM,,33,14,4
UB1 2TU,Yes,51.523141,-0.369034,513249,181730,TQ132817,1/1/1980 12:00:00 AM,,33,69,21
UB1 2TW,No,51.5075,-0.378483,512632,179976,TQ126799,1/1/2003 12:00:00 AM,4/1/2006 12:00:00 AM,33,,
UB1 2TX,Yes,51.523935,-0.366627,513414,181822,TQ134818,1/1/1980 12:00:00 AM,,37,52,13
UB1 2TY,Yes,51.52423,-0.365744,513475,181856,TQ134818,1/1/1980 12:00:00 AM,,38,27,8
UB1 2TZ,Yes,51.521058,-0.373764,512926,181491,TQ129814,1/1/1980 12:00:00 AM,,33,40,9
UB1 2UA,Yes,51.521327,-0.372457,513016,181523,TQ130815,1/1/1980 12:00:00 AM,,32,22,6
UB1 2UB,Yes,51.521683,-0.371551,513078,181564,TQ130815,1/1/1980 12:00:00 AM,,32,22,5
UB1 2UD,Yes,51.522224,-0.370335,513161,181626,TQ131816,1/1/1980 12:00:00 AM,,33,40,13
UB1 2UE,Yes,51.522973,-0.368608,513279,181712,TQ132817,1/1/1980 12:00:00 AM,,33,111,35
UB1 2UF,No,51.5075,-0.378483,512632,179976,TQ126799,6/1/1999 12:00:00 AM,8/1/2012 12:00:00 AM,33,,
UB1 2UG,Yes,51.523636,-0.36645,513427,181789,TQ134817,1/1/1980 12:00:00 AM,,36,71,18
UB1 2UH,Yes,51.52047,-0.373526,512944,181426,TQ129814,1/1/1980 12:00:00 AM,,33,149,38
UB1 2UJ,Yes,51.520569,-0.372859,512990,181438,TQ129814,1/1/1980 12:00:00 AM,,32,126,36
UB1 2UL,Yes,51.52116,-0.371397,513090,181506,TQ130815,1/1/1980 12:00:00 AM,,32,115,28
UB1 2UN,Yes,51.524787,-0.365833,513467,181918,TQ134819,1/1/1980 12:00:00 AM,,40,102,29
UB1 2UP,Yes,51.523251,-0.370486,513148,181740,TQ131817,1/1/1980 12:00:00 AM,,33,149,44
UB1 2UQ,Yes,51.524096,-0.365238,513510,181842,TQ135818,1/1/1980 12:00:00 AM,,38,42,15
UB1 2UR,Yes,51.524375,-0.369797,513193,181866,TQ131818,1/1/1980 12:00:00 AM,,34,170,43
UB1 2US,No,51.5075,-0.378483,512632,179976,TQ126799,8/1/2004 12:00:00 AM,2/1/2006 12:00:00 AM,33,,
UB1 2UT,Yes,51.519653,-0.373656,512937,181335,TQ129813,12/1/1996 12:00:00 AM,,32,24,10
UB1 2UW,Yes,51.52381,-0.368621,513276,181805,TQ132818,1/1/1980 12:00:00 AM,,34,126,32
UB1 2UX,Yes,51.523974,-0.367462,513356,181825,TQ133818,1/1/1980 12:00:00 AM,,35,60,15
UB1 2UY,Yes,51.524698,-0.368503,513282,181904,TQ132819,1/1/1980 12:00:00 AM,,36,154,49
UB1 2UZ,Yes,51.525936,-0.368891,513252,182041,TQ132820,1/1/1980 12:00:00 AM,,37,74,27
UB1 2WA,No,51.5075,-0.378483,512632,179976,TQ126799,12/1/1999 12:00:00 AM,1/1/2004 12:00:00 AM,33,,
UB1 2WD,No,51.5075,-0.378483,512632,179976,TQ126799,10/1/2006 12:00:00 AM,1/1/2008 12:00:00 AM,33,,
UB1 2WE,No,51.5075,-0.378483,512632,179976,TQ126799,12/1/2000 12:00:00 AM,2/1/2006 12:00:00 AM,33,,
UB1 2WF,No,51.5075,-0.378483,512632,179976,TQ126799,12/1/2000 12:00:00 AM,10/1/2001 12:00:00 AM,33,,
UB1 2WG,No,51.5075,-0.378483,512632,179976,TQ126799,12/1/2000 12:00:00 AM,5/1/2011 12:00:00 AM,33,,
UB1 2WJ,No,51.5075,-0.378483,512632,179976,TQ126799,12/1/2001 12:00:00 AM,9/1/2003 12:00:00 AM,33,,
UB1 2WL,No,51.5075,-0.378483,512632,179976,TQ126799,12/1/2001 12:00:00 AM,3/1/2006 12:00:00 AM,33,,
UB1 2WN,No,51.5075,-0.378483,512632,179976,TQ126799,12/1/2001 12:00:00 AM,5/1/2002 12:00:00 AM,33,,
UB1 2WQ,No,51.5075,-0.378483,512632,179976,TQ126799,12/1/2000 12:00:00 AM,5/1/2011 12:00:00 AM,33,,
UB1 2WW,No,51.5075,-0.378483,512632,179976,TQ126799,12/1/2001 12:00:00 AM,10/1/2002 12:00:00 AM,33,,
UB1 2WX,No,51.5075,-0.378483,512632,179976,TQ126799,12/1/2001 12:00:00 AM,10/1/2002 12:00:00 AM,33,,
UB1 2XA,Yes,51.52676,-0.369986,513174,182131,TQ131821,1/1/1980 12:00:00 AM,,37,129,39
UB1 2XB,Yes,51.528139,-0.370167,513158,182284,TQ131822,1/1/1980 12:00:00 AM,,39,134,45
UB1 2XD,Yes,51.52465,-0.366991,513387,181901,TQ133819,1/1/1980 12:00:00 AM,,38,98,26
UB1 2XE,Yes,51.525085,-0.367206,513371,181949,TQ133819,1/1/1980 12:00:00 AM,,38,88,27
UB1 2XF,Yes,51.52574,-0.366476,513420,182023,TQ134820,1/1/1980 12:00:00 AM,,40,85,26
UB1 2XG,Yes,51.525767,-0.367715,513334,182024,TQ133820,1/1/1980 12:00:00 AM,,38,101,29
UB1 2XH,Yes,51.526385,-0.368226,513297,182092,TQ132820,1/1/1980 12:00:00 AM,,40,112,32
UB1 2XJ,Yes,51.527076,-0.367495,513346,182170,TQ133821,1/1/1980 12:00:00 AM,,41,72,20
UB1 2XL,Yes,51.527467,-0.367798,513324,182213,TQ133822,1/1/1980 12:00:00 AM,,42,45,16
UB1 2XN,Yes,51.526941,-0.36874,513260,182153,TQ132821,1/1/1980 12:00:00 AM,,41,60,15
UB1 2XP,Yes,51.528287,-0.371777,513046,182298,TQ130822,1/1/1980 12:00:00 AM,,35,59,19
UB1 2XQ,Yes,51.526475,-0.36694,513386,182104,TQ133821,1/1/1980 12:00:00 AM,,40,88,26
UB1 2XR,Yes,51.525333,-0.370195,513163,181972,TQ131819,1/1/1980 12:00:00 AM,,34,121,40
UB1 2XS,Yes,51.52587,-0.370652,513130,182031,TQ131820,1/1/1980 12:00:00 AM,,35,102,35
UB1 2XT,Yes,51.526933,-0.370744,513121,182149,TQ131821,1/1/1980 12:00:00 AM,,37,133,51
UB1 2XW,Yes,51.52775,-0.371969,513034,182238,TQ130822,1/1/1980 12:00:00 AM,,35,89,32
UB1 2XX,No,51.5075,-0.378483,512632,179976,TQ126799,4/1/2003 12:00:00 AM,3/1/2006 12:00:00 AM,33,,
UB1 2XY,No,51.5075,-0.378483,512632,179976,TQ126799,6/1/2003 12:00:00 AM,6/1/2008 12:00:00 AM,33,,
UB1 2YA,No,51.5075,-0.378483,512632,179976,TQ126799,12/1/1998 12:00:00 AM,9/1/2001 12:00:00 AM,33,,
UB1 2YB,No,51.5075,-0.378483,512632,179976,TQ126799,11/1/2003 12:00:00 AM,2/1/2006 12:00:00 AM,33,,
UB1 2YH,No,51.5075,-0.378483,512632,179976,TQ126799,10/1/1987 12:00:00 AM,1/1/2009 12:00:00 AM,33,,
UB1 2YJ,No,51.5075,-0.378483,512632,179976,TQ126799,4/1/2003 12:00:00 AM,3/1/2006 12:00:00 AM,33,,
UB1 2YL,No,51.5075,-0.378483,512632,179976,TQ126799,2/1/2004 12:00:00 AM,7/1/2005 12:00:00 AM,33,,
UB1 2YN,No,51.5075,-0.378483,512632,179976,TQ126799,4/1/2003 12:00:00 AM,4/1/2007 12:00:00 AM,33,,
UB1 2YR,No,51.520924,-0.372529,513012,181478,TQ130814,12/1/1997 12:00:00 AM,6/1/1999 12:00:00 AM,32,,
UB1 2YS,No,51.5075,-0.378483,512632,179976,TQ126799,5/1/2003 12:00:00 AM,2/1/2006 12:00:00 AM,33,,
UB1 2YU,No,51.5075,-0.378483,512632,179976,TQ126799,3/1/2004 12:00:00 AM,7/1/2005 12:00:00 AM,33,,
UB1 2YW,No,51.5075,-0.378483,512632,179976,TQ126799,7/1/2007 12:00:00 AM,6/1/2008 12:00:00 AM,33,,
UB1 2YX,No,51.5075,-0.378483,512632,179976,TQ126799,3/1/2003 12:00:00 AM,10/1/2003 12:00:00 AM,33,,
UB1 2YY,No,51.5075,-0.378483,512632,179976,TQ126799,8/1/2004 12:00:00 AM,2/1/2006 12:00:00 AM,33,,
UB1 2ZL,No,51.5075,-0.378483,512632,179976,TQ126799,6/1/2002 12:00:00 AM,5/1/2003 12:00:00 AM,33,,
UB1 2ZN,No,51.5075,-0.378483,512632,179976,TQ126799,1/1/2002 12:00:00 AM,5/1/2002 12:00:00 AM,33,,
UB1 2ZR,No,51.5075,-0.378483,512632,179976,TQ126799,6/1/2002 12:00:00 AM,2/1/2003 12:00:00 AM,33,,
UB1 2ZS,No,51.5075,-0.378483,512632,179976,TQ126799,5/1/2002 12:00:00 AM,10/1/2003 12:00:00 AM,33,,
UB1 2ZU,No,51.5075,-0.378483,512632,179976,TQ126799,7/1/2002 12:00:00 AM,8/1/2003 12:00:00 AM,33,,
UB1 2ZX,No,51.5075,-0.378483,512632,179976,TQ126799,7/1/2002 12:00:00 AM,1/1/2003 12:00:00 AM,33,,
UB1 3AA,Yes,51.517956,-0.355772,514182,181174,TQ141811,11/1/2008 12:00:00 AM,,27,56,44
UB1 3AB,No,51.506783,-0.376088,512800,179900,TQ128798,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,32,,
UB1 3AD,Yes,51.506852,-0.375221,512860,179909,TQ128799,1/1/1980 12:00:00 AM,,32,,
UB1 3AE,Yes,51.507222,-0.377268,512717,179947,TQ127799,12/1/2000 12:00:00 AM,,32,37,12
UB1 3AF,Yes,51.507799,-0.369611,513247,180023,TQ132800,10/1/1985 12:00:00 AM,,32,,
UB1 3AG,Yes,51.506906,-0.377798,512681,179911,TQ126799,6/1/1999 12:00:00 AM,,33,,
UB1 3AH,Yes,51.507354,-0.375722,512824,179964,TQ128799,4/1/1985 12:00:00 AM,,32,26,9
UB1 3AJ,Yes,51.507896,-0.372043,513078,180030,TQ130800,1/1/1980 12:00:00 AM,,34,169,45
UB1 3AL,Yes,51.508301,-0.368195,513344,180081,TQ133800,1/1/1980 12:00:00 AM,,31,146,37
UB1 3AN,Yes,51.508237,-0.36618,513484,180077,TQ134800,1/1/1980 12:00:00 AM,,31,96,24
UB1 3AP,Yes,51.509045,-0.362822,513715,180172,TQ137801,1/1/1980 12:00:00 AM,,29,142,38
UB1 3AQ,Yes,51.50718,-0.37678,512751,179943,TQ127799,1/1/1980 12:00:00 AM,,32,20,4
UB1 3AR,Yes,51.510072,-0.362324,513747,180287,TQ137802,1/1/1980 12:00:00 AM,,27,63,14
UB1 3AS,Yes,51.508903,-0.365565,513525,180152,TQ135801,1/1/1980 12:00:00 AM,,29,125,26
UB1 3AT,Yes,51.510115,-0.364801,513575,180288,TQ135802,1/1/1980 12:00:00 AM,,29,204,60
UB1 3AU,Yes,51.509582,-0.363293,513681,180231,TQ136802,1/1/1980 12:00:00 AM,,28,64,14
UB1 3AW,Yes,51.508496,-0.364124,513626,180109,TQ136801,1/1/1980 12:00:00 AM,,29,155,34
UB1 3AX,Yes,51.509398,-0.364942,513567,180208,TQ135802,1/1/1980 12:00:00 AM,,27,126,30
UB1 3AY,Yes,51.508849,-0.366201,513481,180145,TQ134801,1/1/1980 12:00:00 AM,,30,51,13
UB1 3AZ,Yes,51.510256,-0.366468,513459,180301,TQ134803,1/1/1980 12:00:00 AM,,30,82,18
UB1 3BA,No,51.5075,-0.378483,512632,179976,TQ126799,12/1/2001 12:00:00 AM,2/1/2006 12:00:00 AM,33,,
UB1 3BB,No,51.5075,-0.378483,512632,179976,TQ126799,4/1/2010 12:00:00 AM,8/1/2010 12:00:00 AM,33,,
UB1 3BD,No,51.510378,-0.37596,512800,180300,TQ128802,1/1/1980 12:00:00 AM,6/1/1997 12:00:00 AM,33,,
UB1 3BE,No,51.5075,-0.378483,512632,179976,TQ126799,12/1/1994 12:00:00 AM,7/1/2005 12:00:00 AM,33,,
UB1 3BG,No,51.508013,-0.377197,512720,180035,TQ127800,7/1/1995 12:00:00 AM,8/1/1997 12:00:00 AM,32,,
UB1 3BH,Yes,51.508526,-0.375925,512807,180094,TQ128800,12/1/1995 12:00:00 AM,,32,20,7
UB1 3BJ,No,51.50948,-0.375992,512800,180200,TQ128801,1/1/1980 12:00:00 AM,6/1/1996 12:00:00 AM,32,,
UB1 3BL,Yes,51.509238,-0.375453,512838,180174,TQ128801,1/1/1980 12:00:00 AM,,33,55,13
UB1 3BN,Yes,51.508667,-0.375697,512822,180110,TQ128801,1/1/1980 12:00:00 AM,,33,19,8
UB1 3BP,Yes,51.50937,-0.374541,512901,180190,TQ129801,1/1/1980 12:00:00 AM,,34,113,34
UB1 3BQ,Yes,51.510615,-0.374792,512880,180328,TQ128803,1/1/1980 12:00:00 AM,,33,110,30
UB1 3BS,Yes,51.508171,-0.37503,512870,180056,TQ128800,1/1/1980 12:00:00 AM,,33,139,25
UB1 3BT,Yes,51.510162,-0.373345,512982,180280,TQ129802,1/1/1980 12:00:00 AM,,35,65,20
UB1 3BU,Yes,51.508203,-0.376009,512802,180058,TQ128800,1/1/1980 12:00:00 AM,,32,98,38
UB1 3BW,Yes,51.507416,-0.376354,512780,179970,TQ127799,1/1/1980 12:00:00 AM,,32,67,22
UB1 3BX,No,51.506783,-0.376088,512800,179900,TQ128798,1/1/1980 12:00:00 AM,12/1/1997 12:00:00 AM,32,,
UB1 3BY,No,51.513652,-0.363046,513688,180684,TQ136806,7/1/1995 12:00:00 AM,11/1/2000 12:00:00 AM,28,,
UB1 3BZ,No,51.5075,-0.378483,512632,179976,TQ126799,7/1/1995 12:00:00 AM,11/1/2002 12:00:00 AM,33,,
UB1 3DA,Yes,51.510946,-0.374758,512882,180365,TQ128803,1/1/1980 12:00:00 AM,,33,4,4
UB1 3DB,Yes,51.510694,-0.373427,512975,180339,TQ129803,1/1/1980 12:00:00 AM,,33,15,6
UB1 3DD,Yes,51.510255,-0.358729,513996,180313,TQ139803,6/1/1999 12:00:00 AM,,25,,
UB1 3DE,No,51.510358,-0.37452,512900,180300,TQ128802,8/1/1993 12:00:00 AM,1/1/1995 12:00:00 AM,34,,
UB1 3DF,No,51.513652,-0.363046,513688,180684,TQ136806,12/1/1994 12:00:00 AM,12/1/1997 12:00:00 AM,28,,
UB1 3DG,No,51.510274,-0.372967,513008,180293,TQ130802,1/1/1980 12:00:00 AM,4/1/2008 12:00:00 AM,34,,
UB1 3DH,No,51.513652,-0.363046,513688,180684,TQ136806,1/1/1995 12:00:00 AM,12/1/1997 12:00:00 AM,28,,
UB1 3DJ,Yes,51.518525,-0.355924,514170,181237,TQ141812,5/1/2012 12:00:00 AM,,27,,
UB1 3DL,Yes,51.51834,-0.363217,513664,181205,TQ136812,9/1/2014 12:00:00 AM,,33,,
UB1 3DN,Yes,51.510531,-0.37143,513114,180324,TQ131803,1/1/1980 12:00:00 AM,,34,10,2
UB1 3DP,Yes,51.510535,-0.363936,513634,180336,TQ136803,1/1/1980 12:00:00 AM,,28,54,18
UB1 3DQ,No,51.511237,-0.373047,513000,180400,TQ130803,3/1/1982 12:00:00 AM,12/1/1995 12:00:00 AM,33,,
UB1 3DR,Yes,51.509331,-0.351788,514480,180221,TQ144802,9/1/1981 12:00:00 AM,,26,,
UB1 3DS,No,51.510238,-0.365878,513500,180300,TQ134802,7/1/1995 12:00:00 AM,6/1/1996 12:00:00 AM,30,,
UB1 3DT,Yes,51.51649,-0.358238,514015,181007,TQ140810,7/1/2016 12:00:00 AM,,27,,
UB1 3DU,Yes,51.509427,-0.361843,513782,180216,TQ137802,1/1/1980 12:00:00 AM,,28,148,39
UB1 3DW,Yes,51.510968,-0.365996,513490,180381,TQ134803,1/1/1980 12:00:00 AM,,31,38,12
UB1 3DX,Yes,51.509944,-0.360283,513889,180276,TQ138802,1/1/1980 12:00:00 AM,,26,81,20
UB1 3DY,Yes,51.509211,-0.359934,513915,180195,TQ139801,1/1/1980 12:00:00 AM,,28,126,37
UB1 3DZ,Yes,51.509705,-0.358605,514006,180252,TQ140802,1/1/1980 12:00:00 AM,,26,18,4
UB1 3EA,Yes,51.516631,-0.35868,513984,181022,TQ139810,12/1/2015 12:00:00 AM,,20,,
UB1 3EB,Yes,51.512682,-0.354766,514265,180589,TQ142805,1/1/1980 12:00:00 AM,,20,7,3
UB1 3ED,Yes,51.50944,-0.352533,514428,180232,TQ144802,6/1/1981 12:00:00 AM,,26,,
UB1 3EE,Yes,51.512973,-0.35438,514291,180622,TQ142806,1/1/1980 12:00:00 AM,,18,,
UB1 3EF,Yes,51.516963,-0.358625,513987,181059,TQ139810,12/1/2015 12:00:00 AM,,24,,
UB1 3EG,Yes,51.50978,-0.354928,514261,180266,TQ142802,1/1/1980 12:00:00 AM,,29,,
UB1 3EH,No,51.50944,-0.352519,514429,180232,TQ144802,1/1/1980 12:00:00 AM,1/1/2015 12:00:00 AM,26,,
UB1 3EJ,Yes,51.50927,-0.349953,514607,180217,TQ146802,1/1/1980 12:00:00 AM,,26,,
UB1 3EL,Yes,51.5096,-0.349804,514617,180254,TQ146802,1/1/1995 12:00:00 AM,,25,,
UB1 3EN,No,51.509118,-0.350066,514600,180200,TQ146801,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,25,,
UB1 3EP,Yes,51.509491,-0.347214,514797,180246,TQ147802,1/1/1980 12:00:00 AM,,20,38,12
UB1 3EQ,Yes,51.510259,-0.353858,514334,180321,TQ143803,1/1/1980 12:00:00 AM,,26,,
UB1 3ER,Yes,51.509933,-0.34727,514792,180295,TQ147802,1/1/1980 12:00:00 AM,,21,150,59
UB1 3ES,Yes,51.509454,-0.345818,514894,180244,TQ148802,1/1/1980 12:00:00 AM,,16,86,30
UB1 3ET,Yes,51.508968,-0.345806,514896,180190,TQ148801,1/1/1980 12:00:00 AM,,16,60,19
UB1 3EU,Yes,51.506667,-0.349737,514629,179928,TQ146799,12/1/2000 12:00:00 AM,,27,454,0
UB1 3EW,Yes,51.509208,-0.348161,514732,180213,TQ147802,1/1/1980 12:00:00 AM,,23,50,16
UB1 3EX,Yes,51.519737,-0.363412,513647,181360,TQ136813,12/1/2017 12:00:00 AM,,26,,
UB1 3EY,Yes,51.510186,-0.375088,512861,180280,TQ128802,7/1/1995 12:00:00 AM,,34,60,13
UB1 3EZ,Yes,51.519437,-0.362572,513707,181328,TQ137813,1/1/2018 12:00:00 AM,,25,,
UB1 3FH,Yes,51.518075,-0.356503,514131,181186,TQ141811,9/1/2012 12:00:00 AM,,28,,
UB1 3HA,Yes,51.511223,-0.373985,512935,180397,TQ129803,1/1/1980 12:00:00 AM,,33,42,19
UB1 3HB,Yes,51.511836,-0.374698,512884,180464,TQ128804,1/1/1980 12:00:00 AM,,33,4,1
UB1 3HD,Yes,51.507319,-0.374513,512908,179962,TQ129799,12/1/1995 12:00:00 AM,,32,73,20
UB1 3HE,No,51.51119,-0.373496,512969,180394,TQ129803,1/1/1980 12:00:00 AM,12/1/1999 12:00:00 AM,33,,
UB1 3HF,Yes,51.510989,-0.372638,513029,180373,TQ130803,1/1/1980 12:00:00 AM,,33,5,2
UB1 3HG,Yes,51.511025,-0.372017,513072,180378,TQ130803,1/1/1980 12:00:00 AM,,33,,
UB1 3HH,Yes,51.51128,-0.369659,513235,180410,TQ132804,1/1/1980 12:00:00 AM,,33,12,8
UB1 3HJ,Yes,51.51208,-0.370265,513191,180498,TQ131804,1/1/1980 12:00:00 AM,,33,129,31
UB1 3HL,Yes,51.511584,-0.367573,513379,180447,TQ133804,1/1/1980 12:00:00 AM,,32,59,20
UB1 3HN,Yes,51.511568,-0.366421,513459,180447,TQ134804,1/1/1980 12:00:00 AM,,31,43,16
UB1 3HP,Yes,51.511253,-0.370914,513148,180405,TQ131804,4/1/1986 12:00:00 AM,,34,59,54
UB1 3HQ,No,51.511217,-0.371607,513100,180400,TQ131803,8/1/1992 12:00:00 AM,5/1/1994 12:00:00 AM,34,,
UB1 3HR,Yes,51.511405,-0.364395,513600,180432,TQ135804,1/1/1980 12:00:00 AM,,30,59,27
UB1 3HS,Yes,51.511631,-0.364488,513593,180457,TQ135804,1/1/1980 12:00:00 AM,,30,19,6
UB1 3HT,Yes,51.511821,-0.364531,513590,180478,TQ135804,1/1/1980 12:00:00 AM,,30,43,16
UB1 3HU,Yes,51.512427,-0.364783,513571,180545,TQ135805,1/1/1980 12:00:00 AM,,31,30,1
UB1 3HW,Yes,51.507606,-0.345495,514921,180039,TQ149800,1/1/1980 12:00:00 AM,,18,82,0
UB1 3HX,Yes,51.514235,-0.364236,513604,180747,TQ136807,1/1/1980 12:00:00 AM,,31,123,38
UB1 3HY,Yes,51.513741,-0.364297,513601,180692,TQ136806,1/1/1980 12:00:00 AM,,31,,
UB1 3HZ,Yes,51.519236,-0.366233,513453,181300,TQ134812,1/1/1980 12:00:00 AM,,36,4,1
UB1 3JA,Yes,51.515973,-0.365067,513542,180939,TQ135809,1/1/1980 12:00:00 AM,,33,133,34
UB1 3JB,Yes,51.516981,-0.367013,513404,181048,TQ134810,1/1/1980 12:00:00 AM,,36,144,37
UB1 3JD,Yes,51.517009,-0.368432,513306,181049,TQ133810,1/1/1980 12:00:00 AM,,36,22,9
UB1 3JE,Yes,51.516653,-0.36807,513332,181010,TQ133810,1/1/1980 12:00:00 AM,,36,13,11
UB1 3JF,Yes,51.51567,-0.363334,513663,180908,TQ136809,1/1/1980 12:00:00 AM,,30,74,24
UB1 3JG,Yes,51.517033,-0.363055,513679,181060,TQ136810,1/1/1980 12:00:00 AM,,30,139,40
UB1 3JH,Yes,51.516658,-0.360013,513891,181023,TQ138810,7/1/2009 12:00:00 AM,,27,168,43
UB1 3JJ,Yes,51.516074,-0.361331,513801,180956,TQ138809,1/1/1980 12:00:00 AM,,29,49,16
UB1 3JL,Yes,51.516294,-0.36164,513779,180980,TQ137809,1/1/1980 12:00:00 AM,,29,65,22
UB1 3JN,Yes,51.51601,-0.361895,513762,180948,TQ137809,1/1/1980 12:00:00 AM,,29,32,9
UB1 3JP,Yes,51.517178,-0.361839,513763,181078,TQ137810,1/1/1980 12:00:00 AM,,29,20,8
UB1 3JQ,Yes,51.51617,-0.363028,513683,180964,TQ136809,1/1/1980 12:00:00 AM,,30,31,0
UB1 3JR,Yes,51.516823,-0.36214,513743,181038,TQ137810,1/1/1980 12:00:00 AM,,29,9,8
UB1 3JS,Yes,51.518153,-0.360853,513829,181188,TQ138811,1/1/1980 12:00:00 AM,,29,74,26
UB1 3JT,Yes,51.519103,-0.362548,513709,181291,TQ137812,1/1/1980 12:00:00 AM,,33,171,51
UB1 3JU,Yes,51.519308,-0.363045,513674,181313,TQ136813,1/1/1980 12:00:00 AM,,33,46,20
UB1 3JW,Yes,51.516596,-0.362667,513707,181012,TQ137810,1/1/1980 12:00:00 AM,,30,13,4
UB1 3JX,Yes,51.518619,-0.360677,513840,181240,TQ138812,1/1/1980 12:00:00 AM,,30,68,22
UB1 3JY,Yes,51.518975,-0.361068,513812,181279,TQ138812,1/1/1980 12:00:00 AM,,31,140,61
UB1 3JZ,Yes,51.518285,-0.362534,513712,181200,TQ137811,1/1/1980 12:00:00 AM,,31,1,1
UB1 3LA,Yes,51.519521,-0.363456,513645,181336,TQ136813,1/1/1980 12:00:00 AM,,33,58,31
UB1 3LB,Yes,51.518974,-0.363619,513635,181275,TQ136812,1/1/1980 12:00:00 AM,,34,97,33
UB1 3LD,Yes,51.519427,-0.364468,513575,181324,TQ135813,1/1/1980 12:00:00 AM,,34,127,37
UB1 3LE,Yes,51.518758,-0.364232,513593,181250,TQ135812,1/1/1980 12:00:00 AM,,34,106,40
UB1 3LF,Yes,51.518729,-0.364089,513603,181247,TQ136812,1/1/1980 12:00:00 AM,,34,103,36
UB1 3LG,Yes,51.512905,-0.364867,513564,180598,TQ135805,1/1/1980 12:00:00 AM,,31,9,4
UB1 3LH,Yes,51.518311,-0.359247,513940,181208,TQ139812,1/1/1980 12:00:00 AM,,28,44,16
UB1 3LJ,Yes,51.518387,-0.35825,514009,181218,TQ140812,1/1/1980 12:00:00 AM,,27,92,22
UB1 3LL,Yes,51.518195,-0.358026,514025,181197,TQ140811,1/1/1980 12:00:00 AM,,27,52,16
UB1 3LN,Yes,51.518444,-0.357167,514084,181226,TQ140812,1/1/1980 12:00:00 AM,,28,75,20
UB1 3LP,Yes,51.517988,-0.35732,514075,181175,TQ140811,1/1/1980 12:00:00 AM,,28,,
UB1 3LQ,Yes,51.517607,-0.3559,514174,181135,TQ141811,6/1/2000 12:00:00 AM,,27,,
UB1 3LR,Yes,51.516523,-0.355535,514202,181015,TQ142810,1/1/1980 12:00:00 AM,,26,90,25
UB1 3LS,Yes,51.517216,-0.355553,514199,181092,TQ141810,1/1/1980 12:00:00 AM,,27,100,38
UB1 3LT,Yes,51.517296,-0.355493,514203,181101,TQ142811,1/1/1980 12:00:00 AM,,27,77,36
UB1 3LU,Yes,51.515888,-0.35576,514188,180944,TQ141809,1/1/1980 12:00:00 AM,,26,101,37
UB1 3LW,No,51.518074,-0.356445,514135,181186,TQ141811,1/1/1980 12:00:00 AM,9/1/2009 12:00:00 AM,28,,
UB1 3LX,Yes,51.515792,-0.355951,514175,180933,TQ141809,1/1/1980 12:00:00 AM,,25,83,36
UB1 3LY,Yes,51.515231,-0.35574,514191,180871,TQ141808,1/1/1980 12:00:00 AM,,24,28,8
UB1 3LZ,Yes,51.515213,-0.356332,514150,180868,TQ141808,1/1/1980 12:00:00 AM,,24,43,16
