Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude
HA2 0YE,Yes,51.5676,-0.347893,514604,186707,TQ146867,1/1/1983 12:00:00 AM,,73
HA2 0YF,No,51.570317,-0.355023,514103,186998,TQ141869,12/1/1998 12:00:00 AM,6/1/2000 12:00:00 AM,55
HA2 0YG,No,51.585237,-0.329686,515821,188697,TQ158886,12/1/1998 12:00:00 AM,2/1/2004 12:00:00 AM,57
HA2 0YH,No,51.585237,-0.329686,515821,188697,TQ158886,12/1/1998 12:00:00 AM,1/1/2002 12:00:00 AM,57
HA2 0YJ,No,51.567679,-0.350271,514439,186712,TQ144867,4/1/1987 12:00:00 AM,12/1/2008 12:00:00 AM,67
HA2 0YL,Yes,51.567943,-0.349208,514512,186743,TQ145867,7/1/2005 12:00:00 AM,,70
HA2 0YN,No,51.570317,-0.355023,514103,186998,TQ141869,6/1/1998 12:00:00 AM,6/1/1999 12:00:00 AM,55
HA2 0YP,No,51.570317,-0.355023,514103,186998,TQ141869,12/1/1999 12:00:00 AM,1/1/2001 12:00:00 AM,55
HA2 0YQ,Yes,51.585228,-0.329687,515821,188696,TQ158886,7/1/2004 12:00:00 AM,,57
HA2 0YR,No,51.585237,-0.329686,515821,188697,TQ158886,12/1/2000 12:00:00 AM,10/1/2006 12:00:00 AM,57
HA2 0YS,No,51.585237,-0.329686,515821,188697,TQ158886,12/1/1996 12:00:00 AM,9/1/2006 12:00:00 AM,57
HA2 0YT,No,51.570308,-0.355038,514102,186997,TQ141869,6/1/1997 12:00:00 AM,6/1/1998 12:00:00 AM,55
HA2 0YU,No,51.570317,-0.355023,514103,186998,TQ141869,6/1/1997 12:00:00 AM,9/1/2000 12:00:00 AM,55
HA2 0YW,No,51.585237,-0.329686,515821,188697,TQ158886,12/1/1998 12:00:00 AM,7/1/2007 12:00:00 AM,57
HA2 0YX,No,51.570317,-0.355023,514103,186998,TQ141869,12/1/1997 12:00:00 AM,12/1/1999 12:00:00 AM,55
HA2 0YY,No,51.567538,-0.347953,514600,186700,TQ146867,12/1/1997 12:00:00 AM,6/1/1998 12:00:00 AM,74
HA2 0YZ,No,51.585237,-0.329686,515821,188697,TQ158886,6/1/1998 12:00:00 AM,7/1/2004 12:00:00 AM,57
HA2 0ZD,No,51.585237,-0.329686,515821,188697,TQ158886,6/1/2002 12:00:00 AM,10/1/2003 12:00:00 AM,57
HA2 0ZE,No,51.585237,-0.329686,515821,188697,TQ158886,1/1/2004 12:00:00 AM,3/1/2007 12:00:00 AM,57
HA2 0ZG,No,51.585237,-0.329686,515821,188697,TQ158886,3/1/2004 12:00:00 AM,7/1/2005 12:00:00 AM,57
HA2 0ZH,No,51.585237,-0.329686,515821,188697,TQ158886,1/1/2004 12:00:00 AM,4/1/2006 12:00:00 AM,57
HA2 0ZJ,No,51.585237,-0.329686,515821,188697,TQ158886,12/1/2002 12:00:00 AM,2/1/2004 12:00:00 AM,57
HA2 0ZL,No,51.585237,-0.329686,515821,188697,TQ158886,6/1/2003 12:00:00 AM,6/1/2008 12:00:00 AM,57
HA2 0ZN,No,51.585237,-0.329686,515821,188697,TQ158886,5/1/2003 12:00:00 AM,10/1/2009 12:00:00 AM,57
HA2 0ZP,No,51.585237,-0.329686,515821,188697,TQ158886,7/1/2003 12:00:00 AM,11/1/2003 12:00:00 AM,57
HA2 0ZQ,Yes,51.585228,-0.329687,515821,188696,TQ158886,5/1/2003 12:00:00 AM,,57
HA2 0ZU,No,51.566721,-0.353754,514200,186600,TQ142866,8/1/1992 12:00:00 AM,12/1/1994 12:00:00 AM,60
HA2 0ZW,No,51.585237,-0.329686,515821,188697,TQ158886,8/1/2003 12:00:00 AM,2/1/2006 12:00:00 AM,57
HA2 2AA,No,51.585237,-0.329686,515821,188697,TQ158886,9/1/2004 12:00:00 AM,2/1/2006 12:00:00 AM,57
HA2 2AB,No,51.585237,-0.329686,515821,188697,TQ158886,2/1/2006 12:00:00 AM,12/1/2008 12:00:00 AM,57
HA2 2AD,No,51.585237,-0.329686,515821,188697,TQ158886,10/1/2004 12:00:00 AM,2/1/2006 12:00:00 AM,57
HA2 2AE,No,51.585237,-0.329686,515821,188697,TQ158886,10/1/2004 12:00:00 AM,12/1/2008 12:00:00 AM,57
HA2 2AG,No,51.585237,-0.329686,515821,188697,TQ158886,11/1/2004 12:00:00 AM,3/1/2006 12:00:00 AM,57
HA2 2AJ,No,51.585237,-0.329686,515821,188697,TQ158886,1/1/2005 12:00:00 AM,4/1/2006 12:00:00 AM,57
HA2 2AL,No,51.585237,-0.329686,515821,188697,TQ158886,1/1/2005 12:00:00 AM,2/1/2013 12:00:00 AM,57
HA2 2AP,No,51.585237,-0.329686,515821,188697,TQ158886,2/1/2005 12:00:00 AM,3/1/2008 12:00:00 AM,57
HA2 2AQ,No,51.585237,-0.329686,515821,188697,TQ158886,2/1/2005 12:00:00 AM,4/1/2006 12:00:00 AM,57
HA2 2AR,No,51.585237,-0.329686,515821,188697,TQ158886,2/1/2005 12:00:00 AM,2/1/2006 12:00:00 AM,57
HA2 2AS,No,51.585237,-0.329686,515821,188697,TQ158886,5/1/2006 12:00:00 AM,4/1/2007 12:00:00 AM,57
HA2 2AT,No,51.585237,-0.329686,515821,188697,TQ158886,7/1/2007 12:00:00 AM,5/1/2008 12:00:00 AM,57
HA2 2AU,Yes,51.585228,-0.329687,515821,188696,TQ158886,6/1/2015 12:00:00 AM,,57
HA2 2AW,No,51.585237,-0.329686,515821,188697,TQ158886,4/1/2005 12:00:00 AM,7/1/2007 12:00:00 AM,57
HA2 2AX,No,51.585237,-0.329686,515821,188697,TQ158886,5/1/2005 12:00:00 AM,5/1/2011 12:00:00 AM,57
HA2 2AY,No,51.585237,-0.329686,515821,188697,TQ158886,5/1/2005 12:00:00 AM,5/1/2006 12:00:00 AM,57
HA2 2AZ,No,51.585237,-0.329686,515821,188697,TQ158886,5/1/2005 12:00:00 AM,5/1/2006 12:00:00 AM,57
HA2 2BA,No,51.585237,-0.329686,515821,188697,TQ158886,5/1/2005 12:00:00 AM,3/1/2006 12:00:00 AM,57
HA2 2BB,Yes,51.585228,-0.329687,515821,188696,TQ158886,7/1/2015 12:00:00 AM,,57
HA2 2BD,No,51.585237,-0.329686,515821,188697,TQ158886,7/1/2005 12:00:00 AM,7/1/2007 12:00:00 AM,57
HA2 2BE,Yes,51.585228,-0.329687,515821,188696,TQ158886,7/1/2005 12:00:00 AM,,57
HA2 2BF,No,51.585237,-0.329686,515821,188697,TQ158886,8/1/2005 12:00:00 AM,9/1/2006 12:00:00 AM,57
HA2 2BG,No,51.585237,-0.329686,515821,188697,TQ158886,8/1/2005 12:00:00 AM,9/1/2008 12:00:00 AM,57
HA2 2BH,No,51.585237,-0.329686,515821,188697,TQ158886,9/1/2005 12:00:00 AM,9/1/2007 12:00:00 AM,57
HA2 2BJ,No,51.585237,-0.329686,515821,188697,TQ158886,9/1/2005 12:00:00 AM,10/1/2006 12:00:00 AM,57
HA2 2BL,No,51.585237,-0.329686,515821,188697,TQ158886,10/1/2005 12:00:00 AM,10/1/2006 12:00:00 AM,57
HA2 2BN,No,51.585237,-0.329686,515821,188697,TQ158886,10/1/2005 12:00:00 AM,11/1/2007 12:00:00 AM,57
HA2 2BP,No,51.585237,-0.329686,515821,188697,TQ158886,11/1/2005 12:00:00 AM,1/1/2009 12:00:00 AM,57
HA2 2BQ,No,51.585237,-0.329686,515821,188697,TQ158886,6/1/2006 12:00:00 AM,7/1/2006 12:00:00 AM,57
HA2 2BR,No,51.585237,-0.329686,515821,188697,TQ158886,12/1/2005 12:00:00 AM,7/1/2006 12:00:00 AM,57
HA2 2BS,No,51.585237,-0.329686,515821,188697,TQ158886,12/1/2005 12:00:00 AM,2/1/2006 12:00:00 AM,57
HA2 2BT,No,51.585237,-0.329686,515821,188697,TQ158886,1/1/2006 12:00:00 AM,1/1/2007 12:00:00 AM,57
HA2 2BU,No,51.585237,-0.329686,515821,188697,TQ158886,1/1/2006 12:00:00 AM,1/1/2014 12:00:00 AM,57
HA2 2BW,No,51.585237,-0.329686,515821,188697,TQ158886,1/1/2006 12:00:00 AM,2/1/2009 12:00:00 AM,57
HA2 2BX,No,51.585237,-0.329686,515821,188697,TQ158886,2/1/2006 12:00:00 AM,3/1/2007 12:00:00 AM,57
HA2 2BY,No,51.585237,-0.329686,515821,188697,TQ158886,5/1/2012 12:00:00 AM,4/1/2014 12:00:00 AM,57
HA2 2BZ,No,51.585237,-0.329686,515821,188697,TQ158886,3/1/2006 12:00:00 AM,4/1/2008 12:00:00 AM,57
HA2 2DA,No,51.585237,-0.329686,515821,188697,TQ158886,3/1/2006 12:00:00 AM,4/1/2008 12:00:00 AM,57
HA2 2DB,No,51.585237,-0.329686,515821,188697,TQ158886,3/1/2006 12:00:00 AM,4/1/2007 12:00:00 AM,57
HA2 2DD,No,51.585237,-0.329686,515821,188697,TQ158886,5/1/2006 12:00:00 AM,6/1/2008 12:00:00 AM,57
HA2 2DE,No,51.585237,-0.329686,515821,188697,TQ158886,7/1/2006 12:00:00 AM,7/1/2007 12:00:00 AM,57
HA2 2DF,No,51.585237,-0.329686,515821,188697,TQ158886,9/1/2008 12:00:00 AM,8/1/2009 12:00:00 AM,57
HA2 2DG,No,51.585237,-0.329686,515821,188697,TQ158886,7/1/2006 12:00:00 AM,8/1/2007 12:00:00 AM,57
HA2 2DH,No,51.585237,-0.329686,515821,188697,TQ158886,9/1/2006 12:00:00 AM,9/1/2007 12:00:00 AM,57
HA2 2DJ,Yes,51.585228,-0.329687,515821,188696,TQ158886,9/1/2006 12:00:00 AM,,57
HA2 2DL,No,51.585237,-0.329686,515821,188697,TQ158886,9/1/2006 12:00:00 AM,10/1/2007 12:00:00 AM,57
HA2 2DN,Yes,51.585228,-0.329687,515821,188696,TQ158886,10/1/2006 12:00:00 AM,,57
HA2 2DP,No,51.585237,-0.329686,515821,188697,TQ158886,10/1/2006 12:00:00 AM,11/1/2007 12:00:00 AM,57
HA2 2DQ,No,51.585237,-0.329686,515821,188697,TQ158886,10/1/2006 12:00:00 AM,11/1/2009 12:00:00 AM,57
HA2 2DR,No,51.585237,-0.329686,515821,188697,TQ158886,10/1/2006 12:00:00 AM,11/1/2007 12:00:00 AM,57
HA2 2DS,No,51.585237,-0.329686,515821,188697,TQ158886,12/1/2007 12:00:00 AM,1/1/2008 12:00:00 AM,57
HA2 2DT,No,51.585237,-0.329686,515821,188697,TQ158886,6/1/2007 12:00:00 AM,7/1/2007 12:00:00 AM,57
HA2 2DU,No,51.585237,-0.329686,515821,188697,TQ158886,11/1/2006 12:00:00 AM,1/1/2008 12:00:00 AM,57
HA2 2DW,No,51.585237,-0.329686,515821,188697,TQ158886,1/1/2007 12:00:00 AM,8/1/2007 12:00:00 AM,57
HA2 2DX,No,51.585237,-0.329686,515821,188697,TQ158886,1/1/2007 12:00:00 AM,2/1/2012 12:00:00 AM,57
HA2 2DY,No,51.585237,-0.329686,515821,188697,TQ158886,3/1/2008 12:00:00 AM,2/1/2009 12:00:00 AM,57
HA2 2DZ,No,51.585237,-0.329686,515821,188697,TQ158886,11/1/2011 12:00:00 AM,9/1/2012 12:00:00 AM,57
HA2 2EA,No,51.585237,-0.329686,515821,188697,TQ158886,3/1/2007 12:00:00 AM,4/1/2008 12:00:00 AM,57
HA2 2EB,No,51.585237,-0.329686,515821,188697,TQ158886,4/1/2007 12:00:00 AM,5/1/2010 12:00:00 AM,57
HA2 2ED,No,51.585237,-0.329686,515821,188697,TQ158886,5/1/2007 12:00:00 AM,6/1/2008 12:00:00 AM,57
HA2 2EE,No,51.585237,-0.329686,515821,188697,TQ158886,7/1/2007 12:00:00 AM,7/1/2010 12:00:00 AM,57
HA2 2EF,No,51.585237,-0.329686,515821,188697,TQ158886,7/1/2007 12:00:00 AM,6/1/2012 12:00:00 AM,57
HA2 2EG,Yes,51.585228,-0.329687,515821,188696,TQ158886,7/1/2007 12:00:00 AM,,57
HA2 2EH,No,51.585237,-0.329686,515821,188697,TQ158886,7/1/2007 12:00:00 AM,8/1/2008 12:00:00 AM,57
HA2 2EJ,No,51.585237,-0.329686,515821,188697,TQ158886,7/1/2007 12:00:00 AM,2/1/2008 12:00:00 AM,57
HA2 2EL,No,51.585237,-0.329686,515821,188697,TQ158886,7/1/2007 12:00:00 AM,8/1/2008 12:00:00 AM,57
HA2 2EN,Yes,51.585228,-0.329687,515821,188696,TQ158886,12/1/2014 12:00:00 AM,,57
HA2 2EP,No,51.585237,-0.329686,515821,188697,TQ158886,9/1/2007 12:00:00 AM,1/1/2010 12:00:00 AM,57
HA2 2EQ,No,51.585228,-0.329687,515821,188696,TQ158886,10/1/2007 12:00:00 AM,11/1/2016 12:00:00 AM,57
HA2 2ER,No,51.585237,-0.329686,515821,188697,TQ158886,11/1/2007 12:00:00 AM,7/1/2013 12:00:00 AM,57
HA2 2ES,No,51.585237,-0.329686,515821,188697,TQ158886,1/1/2008 12:00:00 AM,5/1/2011 12:00:00 AM,57
HA2 2ET,No,51.585237,-0.329686,515821,188697,TQ158886,2/1/2008 12:00:00 AM,3/1/2009 12:00:00 AM,57
HA2 2EU,Yes,51.585228,-0.329687,515821,188696,TQ158886,2/1/2008 12:00:00 AM,,57
HA2 2EW,No,51.585237,-0.329686,515821,188697,TQ158886,4/1/2008 12:00:00 AM,5/1/2011 12:00:00 AM,57
HA2 2EX,No,51.585237,-0.329686,515821,188697,TQ158886,5/1/2008 12:00:00 AM,6/1/2009 12:00:00 AM,57
HA2 2EY,No,51.585237,-0.329686,515821,188697,TQ158886,5/1/2008 12:00:00 AM,6/1/2011 12:00:00 AM,57
HA2 2EZ,No,51.585237,-0.329686,515821,188697,TQ158886,5/1/2008 12:00:00 AM,6/1/2009 12:00:00 AM,57
HA2 2FA,No,51.585237,-0.329686,515821,188697,TQ158886,6/1/2008 12:00:00 AM,6/1/2011 12:00:00 AM,57
HA2 2FB,No,51.585237,-0.329686,515821,188697,TQ158886,6/1/2008 12:00:00 AM,6/1/2009 12:00:00 AM,57
HA2 2FD,No,51.585237,-0.329686,515821,188697,TQ158886,6/1/2008 12:00:00 AM,8/1/2010 12:00:00 AM,57
HA2 2FE,No,51.585237,-0.329686,515821,188697,TQ158886,8/1/2009 12:00:00 AM,8/1/2010 12:00:00 AM,57
HA2 2FF,No,51.585237,-0.329686,515821,188697,TQ158886,7/1/2008 12:00:00 AM,8/1/2009 12:00:00 AM,57
HA2 2FG,No,51.585237,-0.329686,515821,188697,TQ158886,9/1/2008 12:00:00 AM,9/1/2009 12:00:00 AM,57
HA2 2FH,No,51.585237,-0.329686,515821,188697,TQ158886,9/1/2008 12:00:00 AM,9/1/2013 12:00:00 AM,57
HA2 2FJ,No,51.585237,-0.329686,515821,188697,TQ158886,11/1/2011 12:00:00 AM,10/1/2014 12:00:00 AM,57
HA2 2FL,No,51.585237,-0.329686,515821,188697,TQ158886,10/1/2008 12:00:00 AM,11/1/2009 12:00:00 AM,57
HA2 2FN,No,51.585237,-0.329686,515821,188697,TQ158886,11/1/2008 12:00:00 AM,10/1/2011 12:00:00 AM,57
HA2 2FP,No,51.585237,-0.329686,515821,188697,TQ158886,11/1/2008 12:00:00 AM,12/1/2012 12:00:00 AM,57
HA2 2FQ,No,51.585237,-0.329686,515821,188697,TQ158886,2/1/2009 12:00:00 AM,5/1/2011 12:00:00 AM,57
HA2 2FR,No,51.585237,-0.329686,515821,188697,TQ158886,3/1/2009 12:00:00 AM,8/1/2009 12:00:00 AM,57
HA2 2FS,Yes,51.585228,-0.329687,515821,188696,TQ158886,4/1/2009 12:00:00 AM,,57
HA2 2FT,No,51.585237,-0.329686,515821,188697,TQ158886,5/1/2009 12:00:00 AM,5/1/2010 12:00:00 AM,57
HA2 2FU,No,51.585237,-0.329686,515821,188697,TQ158886,12/1/2009 12:00:00 AM,8/1/2010 12:00:00 AM,57
HA2 2FW,No,51.585237,-0.329686,515821,188697,TQ158886,8/1/2009 12:00:00 AM,8/1/2010 12:00:00 AM,57
HA2 2FX,No,51.585237,-0.329686,515821,188697,TQ158886,8/1/2009 12:00:00 AM,9/1/2010 12:00:00 AM,57
HA2 2FY,No,51.585237,-0.329686,515821,188697,TQ158886,9/1/2009 12:00:00 AM,9/1/2013 12:00:00 AM,57
HA2 2FZ,No,51.585237,-0.329686,515821,188697,TQ158886,9/1/2009 12:00:00 AM,10/1/2011 12:00:00 AM,57
HA2 2GA,No,51.585237,-0.329686,515821,188697,TQ158886,11/1/2009 12:00:00 AM,12/1/2011 12:00:00 AM,57
HA2 2GB,No,51.585237,-0.329686,515821,188697,TQ158886,3/1/2011 12:00:00 AM,11/1/2011 12:00:00 AM,57
HA2 2GD,No,51.585237,-0.329686,515821,188697,TQ158886,12/1/2009 12:00:00 AM,1/1/2011 12:00:00 AM,57
HA2 2GE,No,51.585237,-0.329686,515821,188697,TQ158886,6/1/2010 12:00:00 AM,7/1/2012 12:00:00 AM,57
HA2 2GF,No,51.585237,-0.329686,515821,188697,TQ158886,12/1/2009 12:00:00 AM,2/1/2015 12:00:00 AM,57
HA2 2GG,No,51.585237,-0.329686,515821,188697,TQ158886,3/1/2010 12:00:00 AM,5/1/2010 12:00:00 AM,57
HA2 2GH,No,51.585237,-0.329686,515821,188697,TQ158886,3/1/2010 12:00:00 AM,4/1/2014 12:00:00 AM,57
HA2 2GJ,No,51.585237,-0.329686,515821,188697,TQ158886,5/1/2010 12:00:00 AM,12/1/2010 12:00:00 AM,57
HA2 2GL,No,51.585237,-0.329686,515821,188697,TQ158886,6/1/2010 12:00:00 AM,7/1/2012 12:00:00 AM,57
HA2 2GN,No,51.585237,-0.329686,515821,188697,TQ158886,6/1/2010 12:00:00 AM,6/1/2011 12:00:00 AM,57
HA2 2GP,No,51.585237,-0.329686,515821,188697,TQ158886,11/1/2010 12:00:00 AM,12/1/2011 12:00:00 AM,57
HA2 2GQ,No,51.585237,-0.329686,515821,188697,TQ158886,1/1/2011 12:00:00 AM,2/1/2012 12:00:00 AM,57
HA2 2GR,No,51.585237,-0.329686,515821,188697,TQ158886,1/1/2011 12:00:00 AM,2/1/2013 12:00:00 AM,57
HA2 2GS,No,51.585237,-0.329686,515821,188697,TQ158886,7/1/2011 12:00:00 AM,8/1/2013 12:00:00 AM,57
HA2 2GT,No,51.585237,-0.329686,515821,188697,TQ158886,7/1/2011 12:00:00 AM,7/1/2012 12:00:00 AM,57
HA2 2GU,No,51.585228,-0.329687,515821,188696,TQ158886,10/1/2011 12:00:00 AM,5/1/2017 12:00:00 AM,57
HA2 2GW,No,51.585237,-0.329686,515821,188697,TQ158886,11/1/2011 12:00:00 AM,12/1/2014 12:00:00 AM,57
HA2 2GX,No,51.585237,-0.329686,515821,188697,TQ158886,11/1/2011 12:00:00 AM,12/1/2012 12:00:00 AM,57
HA2 2GY,No,51.585237,-0.329686,515821,188697,TQ158886,11/1/2011 12:00:00 AM,6/1/2014 12:00:00 AM,57
HA2 2GZ,No,51.585237,-0.329686,515821,188697,TQ158886,2/1/2012 12:00:00 AM,1/1/2014 12:00:00 AM,57
HA2 2HA,Yes,51.585228,-0.329687,515821,188696,TQ158886,6/1/2012 12:00:00 AM,,57
HA2 2HB,No,51.585237,-0.329686,515821,188697,TQ158886,2/1/2013 12:00:00 AM,2/1/2014 12:00:00 AM,57
HA2 2HD,No,51.585237,-0.329686,515821,188697,TQ158886,4/1/2015 12:00:00 AM,12/1/2015 12:00:00 AM,57
HA2 2HE,No,51.585237,-0.329686,515821,188697,TQ158886,4/1/2015 12:00:00 AM,12/1/2015 12:00:00 AM,57
HA2 2HF,No,51.585237,-0.329686,515821,188697,TQ158886,4/1/2015 12:00:00 AM,12/1/2015 12:00:00 AM,57
HA2 2HG,No,51.585228,-0.329687,515821,188696,TQ158886,6/1/2015 12:00:00 AM,1/1/2016 12:00:00 AM,57
HA2 2HH,No,51.585228,-0.329687,515821,188696,TQ158886,11/1/2015 12:00:00 AM,6/1/2016 12:00:00 AM,57
HA2 2HJ,No,51.585228,-0.329687,515821,188696,TQ158886,4/1/2016 12:00:00 AM,5/1/2017 12:00:00 AM,57
HA2 2HL,Yes,51.585228,-0.329687,515821,188696,TQ158886,4/1/2016 12:00:00 AM,,57
HA2 2HN,No,51.585228,-0.329687,515821,188696,TQ158886,12/1/2016 12:00:00 AM,3/1/2017 12:00:00 AM,57
HA2 2HP,Yes,51.585228,-0.329687,515821,188696,TQ158886,10/1/2016 12:00:00 AM,,57
HA2 2HQ,Yes,51.585228,-0.329687,515821,188696,TQ158886,11/1/2016 12:00:00 AM,,57
HA2 2HR,Yes,51.585228,-0.329687,515821,188696,TQ158886,11/1/2016 12:00:00 AM,,57
HA2 5BJ,No,51.586614,-0.361696,513600,188800,TQ136888,3/1/1988 12:00:00 AM,12/1/1990 12:00:00 AM,51
HA2 6AA,Yes,51.587446,-0.360742,513664,188894,TQ136888,1/1/1980 12:00:00 AM,,51
HA2 6AB,No,51.585237,-0.329686,515821,188697,TQ158886,12/1/1994 12:00:00 AM,2/1/2006 12:00:00 AM,57
HA2 6AD,Yes,51.588467,-0.361095,513637,189007,TQ136890,1/1/1980 12:00:00 AM,,53
HA2 6AE,Yes,51.58847,-0.359319,513760,189010,TQ137890,1/1/1980 12:00:00 AM,,52
HA2 6AF,Yes,51.588328,-0.358834,513794,188995,TQ137889,1/1/1980 12:00:00 AM,,51
HA2 6AG,No,51.587285,-0.359492,513751,188878,TQ137888,1/1/1980 12:00:00 AM,1/1/2003 12:00:00 AM,51
HA2 6AH,Yes,51.588527,-0.357022,513919,189020,TQ139890,1/1/1980 12:00:00 AM,,53
HA2 6AJ,Yes,51.587035,-0.353207,514187,188860,TQ141888,1/1/1980 12:00:00 AM,,56
HA2 6AL,Yes,51.587268,-0.35444,514101,188884,TQ141888,1/1/1980 12:00:00 AM,,54
HA2 6AN,Yes,51.586838,-0.354499,514098,188836,TQ140888,1/1/1980 12:00:00 AM,,54
HA2 6AP,Yes,51.58667,-0.354101,514126,188818,TQ141888,1/1/1980 12:00:00 AM,,54
HA2 6AQ,Yes,51.587972,-0.355902,513998,188960,TQ139889,1/1/1980 12:00:00 AM,,53
HA2 6AR,Yes,51.587376,-0.351867,514279,188900,TQ142889,1/1/1980 12:00:00 AM,,58
HA2 6AS,Yes,51.587733,-0.352301,514248,188939,TQ142889,1/1/1980 12:00:00 AM,,58
HA2 6AT,Yes,51.58815,-0.355101,514053,188981,TQ140889,1/1/1980 12:00:00 AM,,55
HA2 6AU,Yes,51.58927,-0.355494,514023,189105,TQ140891,1/1/1980 12:00:00 AM,,54
HA2 6AW,Yes,51.58755,-0.355946,513996,188913,TQ139889,1/1/1980 12:00:00 AM,,53
HA2 6AX,Yes,51.590299,-0.353176,514181,189223,TQ141892,1/1/1980 12:00:00 AM,,53
HA2 6AY,Yes,51.590653,-0.351517,514295,189265,TQ142892,1/1/1980 12:00:00 AM,,54
HA2 6AZ,Yes,51.590026,-0.351655,514287,189195,TQ142891,1/1/1980 12:00:00 AM,,56
HA2 6BA,Yes,51.589743,-0.352027,514262,189163,TQ142891,1/1/1980 12:00:00 AM,,56
HA2 6BB,Yes,51.590043,-0.352867,514203,189195,TQ142891,1/1/1980 12:00:00 AM,,54
HA2 6BD,Yes,51.589363,-0.352488,514231,189120,TQ142891,1/1/1980 12:00:00 AM,,56
HA2 6BE,Yes,51.589635,-0.353893,514133,189148,TQ141891,1/1/1980 12:00:00 AM,,55
HA2 6BF,No,51.594703,-0.354287,514093,189711,TQ140897,1/1/1995 12:00:00 AM,12/1/1998 12:00:00 AM,55
HA2 6BG,Yes,51.58882,-0.353503,514162,189058,TQ141890,1/1/1980 12:00:00 AM,,57
HA2 6BJ,No,51.58927,-0.358713,513800,189100,TQ138891,9/1/1991 12:00:00 AM,12/1/1992 12:00:00 AM,52
HA2 6BL,No,51.58927,-0.358713,513800,189100,TQ138891,1/1/1991 12:00:00 AM,12/1/1992 12:00:00 AM,52
HA2 6BN,No,51.585237,-0.329686,515821,188697,TQ158886,6/1/2001 12:00:00 AM,6/1/2003 12:00:00 AM,57
HA2 6BP,No,51.585237,-0.329686,515821,188697,TQ158886,12/1/2001 12:00:00 AM,2/1/2006 12:00:00 AM,57
HA2 6BQ,No,51.588311,-0.354417,514100,189000,TQ141890,1/1/1995 12:00:00 AM,6/1/1996 12:00:00 AM,56
HA2 6BS,Yes,51.587019,-0.36106,513643,188846,TQ136888,8/1/2008 12:00:00 AM,,51
HA2 6BT,Yes,51.586928,-0.360356,513692,188837,TQ136888,8/1/2008 12:00:00 AM,,51
HA2 6BU,Yes,51.586654,-0.360669,513671,188806,TQ136888,8/1/2008 12:00:00 AM,,51
HA2 6BW,No,51.58927,-0.358713,513800,189100,TQ138891,8/1/1992 12:00:00 AM,12/1/1992 12:00:00 AM,52
HA2 6BX,Yes,51.589461,-0.35758,513878,189123,TQ138891,1/1/1980 12:00:00 AM,,52
HA2 6BY,Yes,51.590243,-0.360121,513700,189206,TQ137892,1/1/1980 12:00:00 AM,,55
HA2 6BZ,Yes,51.590508,-0.359751,513725,189236,TQ137892,1/1/1980 12:00:00 AM,,55
HA2 6DA,Yes,51.589801,-0.356803,513931,189162,TQ139891,1/1/1980 12:00:00 AM,,52
HA2 6DB,Yes,51.590945,-0.353109,514184,189295,TQ141892,1/1/1980 12:00:00 AM,,52
HA2 6DD,Yes,51.586477,-0.360892,513656,188786,TQ136887,8/1/2008 12:00:00 AM,,51
HA2 6DE,Yes,51.589448,-0.356613,513945,189123,TQ139891,1/1/1980 12:00:00 AM,,53
HA2 6DF,Yes,51.590297,-0.355587,514014,189219,TQ140892,1/1/1980 12:00:00 AM,,52
HA2 6DG,Yes,51.591316,-0.353254,514173,189336,TQ141893,1/1/1980 12:00:00 AM,,52
HA2 6DH,Yes,51.591057,-0.359139,513766,189298,TQ137892,1/1/1980 12:00:00 AM,,55
HA2 6DJ,Yes,51.586546,-0.361308,513627,188793,TQ136887,8/1/2008 12:00:00 AM,,51
HA2 6DL,Yes,51.594341,-0.347731,514548,189681,TQ145896,5/1/2008 12:00:00 AM,,58
HA2 6DN,Yes,51.585228,-0.329687,515821,188696,TQ158886,5/1/1994 12:00:00 AM,,57
HA2 6DP,Yes,51.586188,-0.353714,514154,188765,TQ141887,4/1/2008 12:00:00 AM,,54
HA2 6DQ,Yes,51.591283,-0.358568,513805,189324,TQ138893,1/1/1980 12:00:00 AM,,55
HA2 6DR,Yes,51.597156,-0.348423,514493,189993,TQ144899,3/1/2011 12:00:00 AM,,65
HA2 6DS,Yes,51.597663,-0.347365,514565,190051,TQ145900,1/1/2013 12:00:00 AM,,63
HA2 6DT,No,51.589801,-0.356803,513931,189162,TQ139891,12/1/1995 12:00:00 AM,6/1/1997 12:00:00 AM,52
HA2 6DW,Yes,51.59749,-0.350461,514351,190027,TQ143900,1/1/2017 12:00:00 AM,,57
HA2 6DX,Yes,51.596902,-0.350208,514370,189962,TQ143899,3/1/2017 12:00:00 AM,,
HA2 6DY,Yes,51.597266,-0.351148,514304,190001,TQ143900,1/1/2017 12:00:00 AM,,52
HA2 6DZ,Yes,51.58668,-0.361231,513632,188808,TQ136888,1/1/1980 12:00:00 AM,,51
HA2 6EA,No,51.586735,-0.361302,513627,188814,TQ136888,1/1/1980 12:00:00 AM,1/1/2017 12:00:00 AM,51
HA2 6EB,No,51.586908,-0.361469,513615,188833,TQ136888,1/1/1980 12:00:00 AM,12/1/1998 12:00:00 AM,51
HA2 6ED,Yes,51.586894,-0.362422,513549,188830,TQ135888,1/1/1980 12:00:00 AM,,50
HA2 6EE,No,51.585237,-0.329686,515821,188697,TQ158886,6/1/2001 12:00:00 AM,3/1/2002 12:00:00 AM,57
