Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households
E11 2JP,Yes,51.575789,0.030546,540806,188278,TQ408882,1/1/1980 12:00:00 AM,,28,48,21
E11 2JQ,No,51.576013,0.029026,540700,188300,TQ406883,1/1/1980 12:00:00 AM,12/1/1996 12:00:00 AM,29,,
E11 2JR,Yes,51.575324,0.03194,540904,188229,TQ409882,1/1/1980 12:00:00 AM,,27,125,55
E11 2JS,Yes,51.575727,0.033603,541018,188277,TQ410882,1/1/1980 12:00:00 AM,,22,31,9
E11 2JT,Yes,51.574802,0.031455,540872,188170,TQ408881,1/1/1980 12:00:00 AM,,29,62,24
E11 2JU,Yes,51.574416,0.031928,540906,188128,TQ409881,1/1/1980 12:00:00 AM,,29,95,36
E11 2JW,Yes,51.575618,0.030019,540770,188258,TQ407882,1/1/1980 12:00:00 AM,,29,31,16
E11 2JX,Yes,51.574011,0.031925,540907,188083,TQ409880,1/1/1980 12:00:00 AM,,29,70,21
E11 2JY,Yes,51.574826,0.034198,541062,188178,TQ410881,1/1/1980 12:00:00 AM,,23,18,5
E11 2JZ,Yes,51.575654,0.035736,541166,188273,TQ411882,1/1/1980 12:00:00 AM,,17,,
E11 2LA,Yes,51.575652,0.034769,541099,188271,TQ410882,1/1/1980 12:00:00 AM,,19,49,16
E11 2LB,Yes,51.576649,0.037539,541288,188387,TQ412883,1/1/1980 12:00:00 AM,,12,38,15
E11 2LD,Yes,51.576557,0.035993,541181,188374,TQ411883,1/1/1980 12:00:00 AM,,14,63,23
E11 2LE,Yes,51.576785,0.034819,541099,188397,TQ410883,1/1/1980 12:00:00 AM,,16,53,21
E11 2LF,Yes,51.576106,0.034039,541047,188320,TQ410883,1/1/1980 12:00:00 AM,,21,60,26
E11 2LH,No,51.572344,0.033192,541000,187900,TQ409879,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,29,,
E11 2LL,Yes,51.573025,0.032256,540933,187974,TQ409879,1/1/1980 12:00:00 AM,,29,69,25
E11 2LN,Yes,51.572882,0.032755,540968,187959,TQ409879,1/1/1980 12:00:00 AM,,29,97,35
E11 2LP,Yes,51.571903,0.034731,541108,187854,TQ411878,1/1/1980 12:00:00 AM,,26,94,31
E11 2LQ,No,51.564032,0.008798,539335,186929,TQ393869,12/1/2001 12:00:00 AM,1/1/2006 12:00:00 AM,21,,
E11 2LR,Yes,51.571204,0.035624,541172,187778,TQ411877,1/1/1980 12:00:00 AM,,27,87,32
E11 2LS,Yes,51.570545,0.037326,541292,187708,TQ412877,1/1/1980 12:00:00 AM,,26,21,8
E11 2LT,Yes,51.568074,0.042509,541659,187443,TQ416874,1/1/1980 12:00:00 AM,,18,6,2
E11 2LU,Yes,51.571454,0.037814,541323,187810,TQ413878,1/1/1980 12:00:00 AM,,22,45,17
E11 2LW,Yes,51.571469,0.034871,541119,187806,TQ411878,1/1/1980 12:00:00 AM,,27,54,21
E11 2LX,Yes,51.573407,0.03513,541131,188022,TQ411880,1/1/1980 12:00:00 AM,,23,108,40
E11 2LY,Yes,51.572631,0.03423,541071,187934,TQ410879,1/1/1980 12:00:00 AM,,26,107,43
E11 2LZ,Yes,51.573047,0.034118,541062,187980,TQ410879,1/1/1980 12:00:00 AM,,26,64,23
E11 2NA,Yes,51.573367,0.035893,541184,188019,TQ411880,1/1/1980 12:00:00 AM,,23,101,34
E11 2NB,Yes,51.573261,0.037332,541284,188010,TQ412880,1/1/1980 12:00:00 AM,,19,25,9
E11 2ND,No,51.569196,0.007078,539200,187500,TQ392874,12/1/2001 12:00:00 AM,10/1/2003 12:00:00 AM,19,,
E11 2NE,No,51.573267,0.03179,540900,188000,TQ408879,1/1/1983 12:00:00 AM,12/1/1984 12:00:00 AM,30,,
E11 2NG,Yes,51.573234,0.025367,540455,187984,TQ404879,1/1/1980 12:00:00 AM,,33,60,18
E11 2NH,Yes,51.571553,0.027399,540601,187801,TQ406878,1/1/1980 12:00:00 AM,,30,58,16
E11 2NJ,Yes,51.570513,0.026198,540521,187683,TQ405876,1/1/1980 12:00:00 AM,,30,101,32
E11 2NL,Yes,51.569471,0.02406,540376,187563,TQ403875,1/1/1980 12:00:00 AM,,30,33,17
E11 2NN,Yes,51.569558,0.02529,540461,187575,TQ404875,1/1/1980 12:00:00 AM,,29,24,10
E11 2NP,Yes,51.572816,0.030818,540834,187948,TQ408879,1/1/1980 12:00:00 AM,,31,32,12
E11 2NQ,Yes,51.572142,0.026661,540548,187865,TQ405878,1/1/1980 12:00:00 AM,,31,41,14
E11 2NR,Yes,51.57246,0.030095,540785,187907,TQ407879,1/1/1980 12:00:00 AM,,31,46,17
E11 2NS,Yes,51.573764,0.030081,540780,188052,TQ407880,1/1/1980 12:00:00 AM,,31,31,21
E11 2NT,Yes,51.574984,0.028706,540681,188185,TQ406881,1/1/1980 12:00:00 AM,,31,34,11
E11 2NU,Yes,51.573708,0.0266,540539,188039,TQ405880,1/1/1980 12:00:00 AM,,33,38,9
E11 2NW,Yes,51.571295,0.02935,540737,187776,TQ407877,1/1/1980 12:00:00 AM,,29,56,16
E11 2NX,Yes,51.572374,0.02833,540663,187894,TQ406878,1/1/1980 12:00:00 AM,,31,108,35
E11 2NZ,No,51.564032,0.008798,539335,186929,TQ393869,6/1/2001 12:00:00 AM,6/1/2009 12:00:00 AM,21,,
E11 2PA,No,51.572642,0.015888,539800,187900,TQ397878,2/1/1990 12:00:00 AM,12/1/1992 12:00:00 AM,31,,
E11 2PE,Yes,51.572849,0.01705,539880,187925,TQ398879,1/1/1980 12:00:00 AM,,31,26,15
E11 2PF,Yes,51.572557,0.017688,539925,187894,TQ399878,1/1/1980 12:00:00 AM,,32,53,23
E11 2PG,Yes,51.573403,0.021305,540173,187995,TQ401879,1/1/1980 12:00:00 AM,,32,7,1
E11 2PH,Yes,51.573038,0.017955,539942,187948,TQ399879,1/1/1980 12:00:00 AM,,32,129,52
E11 2PJ,Yes,51.572832,0.018971,540013,187927,TQ400879,1/1/1980 12:00:00 AM,,33,6,3
E11 2PL,Yes,51.57359,0.018788,539998,188011,TQ399880,1/1/1980 12:00:00 AM,,33,74,26
E11 2PN,Yes,51.573787,0.019388,540039,188034,TQ400880,1/1/1980 12:00:00 AM,,32,60,31
E11 2PP,Yes,51.573967,0.020435,540111,188056,TQ401880,1/1/1980 12:00:00 AM,,32,52,18
E11 2PQ,No,51.577611,0.027077,540560,188474,TQ405884,2/1/1990 12:00:00 AM,6/1/2000 12:00:00 AM,30,,
E11 2PR,Yes,51.573877,0.022524,540256,188050,TQ402880,1/1/1980 12:00:00 AM,,31,108,3
E11 2PS,Yes,51.573151,0.020789,540138,187966,TQ401879,4/1/1985 12:00:00 AM,,33,31,30
E11 2PT,Yes,51.574979,0.025372,540450,188178,TQ404881,1/1/1980 12:00:00 AM,,32,26,16
E11 2PU,Yes,51.575327,0.026571,540532,188219,TQ405882,1/1/1980 12:00:00 AM,,32,23,9
E11 2PW,Yes,51.573872,0.019175,540024,188043,TQ400880,1/1/1980 12:00:00 AM,,32,23,19
E11 2PX,Yes,51.573618,0.019799,540068,188016,TQ400880,1/1/1980 12:00:00 AM,,32,23,12
E11 2PY,Yes,51.572217,0.018106,539955,187857,TQ399878,1/1/1980 12:00:00 AM,,32,47,27
E11 2PZ,Yes,51.574843,0.024919,540419,188162,TQ404881,1/1/1980 12:00:00 AM,,31,23,15
E11 2QA,Yes,51.571304,0.021544,540196,187762,TQ401877,1/1/1980 12:00:00 AM,,34,83,31
E11 2QB,Yes,51.571601,0.021514,540193,187795,TQ401877,1/1/1980 12:00:00 AM,,34,70,30
E11 2QD,Yes,51.571572,0.023215,540311,187795,TQ403877,1/1/1980 12:00:00 AM,,33,23,9
E11 2QE,Yes,51.57187,0.02327,540314,187828,TQ403878,1/1/1980 12:00:00 AM,,34,22,12
E11 2QF,Yes,51.572046,0.021779,540210,187845,TQ402878,1/1/1980 12:00:00 AM,,34,115,57
E11 2QG,Yes,51.572435,0.023196,540307,187891,TQ403878,1/1/1980 12:00:00 AM,,35,33,20
E11 2QH,Yes,51.573551,0.024212,540374,188017,TQ403880,1/1/1980 12:00:00 AM,,32,130,68
E11 2QJ,Yes,51.572307,0.025412,540461,187881,TQ404878,1/1/1980 12:00:00 AM,,32,51,22
E11 2QL,Yes,51.572898,0.026636,540544,187949,TQ405879,1/1/1980 12:00:00 AM,,32,17,6
E11 2QN,Yes,51.571309,0.025397,540463,187770,TQ404877,1/1/1980 12:00:00 AM,,30,109,38
E11 2QP,Yes,51.570268,0.02278,540285,187649,TQ402876,1/1/1980 12:00:00 AM,,33,1,1
E11 2QQ,Yes,51.571857,0.023863,540355,187828,TQ403878,1/1/1980 12:00:00 AM,,33,76,35
E11 2QR,No,51.571619,0.023058,540300,187800,TQ402877,10/1/1987 12:00:00 AM,12/1/1991 12:00:00 AM,33,,
E11 2QS,No,51.572518,0.023098,540300,187900,TQ402879,1/1/1991 12:00:00 AM,12/1/1992 12:00:00 AM,35,,
E11 2QT,Yes,51.572984,0.023206,540306,187952,TQ403879,1/1/1980 12:00:00 AM,,33,85,73
E11 2QU,No,51.572518,0.023098,540300,187900,TQ402879,7/1/1983 12:00:00 AM,12/1/1984 12:00:00 AM,35,,
E11 2QW,Yes,51.569906,0.023848,540360,187611,TQ403876,1/1/1980 12:00:00 AM,,31,49,15
E11 2QX,No,51.570696,0.024461,540400,187700,TQ404877,3/1/1983 12:00:00 AM,12/1/1988 12:00:00 AM,31,,
E11 2RA,Yes,51.575333,0.021492,540180,188210,TQ401882,1/1/1980 12:00:00 AM,,32,132,53
E11 2RB,Yes,51.575104,0.021265,540165,188184,TQ401881,1/1/1980 12:00:00 AM,,32,79,33
E11 2RD,No,51.575239,0.021776,540200,188200,TQ401882,2/1/1990 12:00:00 AM,12/1/1992 12:00:00 AM,32,,
E11 2RE,Yes,51.576031,0.02171,540193,188288,TQ401882,1/1/1980 12:00:00 AM,,32,92,37
E11 2RF,Yes,51.575275,0.022773,540269,188206,TQ402882,1/1/1980 12:00:00 AM,,32,187,65
E11 2RG,Yes,51.575776,0.023488,540317,188263,TQ403882,1/1/1980 12:00:00 AM,,33,194,83
E11 2RH,Yes,51.576333,0.026631,540533,188331,TQ405883,1/1/1980 12:00:00 AM,,32,20,8
E11 2RJ,Yes,51.576231,0.027319,540581,188321,TQ405883,1/1/1980 12:00:00 AM,,31,38,17
E11 2RL,Yes,51.576546,0.027951,540624,188357,TQ406883,1/1/1980 12:00:00 AM,,30,28,13
E11 2RN,Yes,51.575571,0.027535,540598,188248,TQ405882,1/1/1980 12:00:00 AM,,32,,
E11 2RP,Yes,51.576618,0.020538,540110,188351,TQ401883,1/1/1980 12:00:00 AM,,33,57,30
E11 2RQ,Yes,51.576409,0.023805,540337,188334,TQ403883,1/1/1980 12:00:00 AM,,34,147,51
E11 2RR,No,51.576651,0.026962,540555,188367,TQ405883,6/1/1981 12:00:00 AM,9/1/2004 12:00:00 AM,32,,
E11 2RS,Yes,51.576297,0.02139,540170,188317,TQ401883,10/1/1984 12:00:00 AM,,32,48,28
E11 2RT,Yes,51.576205,0.027245,540576,188318,TQ405883,4/1/1987 12:00:00 AM,,31,7,5
E11 2RU,Yes,51.576543,0.028502,540662,188358,TQ406883,6/1/2000 12:00:00 AM,,29,18,13
E11 2RW,No,51.576038,0.027584,540600,188300,TQ405883,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,31,,
E11 2RX,Yes,51.575343,0.025648,540468,188219,TQ404882,1/1/2009 12:00:00 AM,,32,17,11
E11 2SA,Yes,51.577099,0.019836,540060,188403,TQ400884,1/1/1980 12:00:00 AM,,33,95,42
E11 2SB,Yes,51.575435,0.018191,539951,188215,TQ399882,1/1/1980 12:00:00 AM,,35,18,11
E11 2SD,Yes,51.57578,0.018524,539973,188254,TQ399882,1/1/1980 12:00:00 AM,,35,34,16
E11 2SE,Yes,51.576341,0.018837,539993,188317,TQ399883,1/1/1980 12:00:00 AM,,35,33,20
E11 2SF,Yes,51.576598,0.01908,540009,188346,TQ400883,1/1/1980 12:00:00 AM,,34,48,23
E11 2SG,Yes,51.577061,0.01936,540027,188398,TQ400883,1/1/1980 12:00:00 AM,,33,8,5
E11 2SH,Yes,51.5793,0.021437,540164,188651,TQ401886,1/1/1980 12:00:00 AM,,30,32,5
E11 2SJ,Yes,51.580042,0.022235,540217,188735,TQ402887,1/1/1980 12:00:00 AM,,28,25,14
E11 2SL,Yes,51.580345,0.022407,540228,188769,TQ402887,1/1/1980 12:00:00 AM,,28,49,33
E11 2SN,Yes,51.577705,0.021135,540148,188473,TQ401884,1/1/1980 12:00:00 AM,,32,25,10
E11 2SP,Yes,51.578178,0.021849,540196,188527,TQ401885,1/1/1980 12:00:00 AM,,31,12,6
E11 2SQ,Yes,51.577837,0.02026,540087,188486,TQ400884,1/1/1980 12:00:00 AM,,32,39,12
E11 2SR,Yes,51.577835,0.022425,540237,188490,TQ402884,1/1/1980 12:00:00 AM,,32,10,6
E11 2SS,Yes,51.578564,0.023538,540312,188573,TQ403885,1/1/1980 12:00:00 AM,,32,11,6
E11 2ST,Yes,51.578567,0.022241,540222,188571,TQ402885,1/1/1980 12:00:00 AM,,31,69,42
E11 2SU,Yes,51.576697,0.020094,540079,188359,TQ400883,1/1/1980 12:00:00 AM,,33,50,24
E11 2SW,Yes,51.578101,0.023188,540289,188521,TQ402885,1/1/1980 12:00:00 AM,,33,54,24
E11 2SX,No,51.576162,0.020374,540100,188300,TQ401883,9/1/1991 12:00:00 AM,12/1/1991 12:00:00 AM,33,,
E11 2SY,Yes,51.575264,0.018746,539990,188197,TQ399881,1/1/1980 12:00:00 AM,,35,23,12
E11 2SZ,Yes,51.57501,0.018836,539997,188169,TQ399881,1/1/1980 12:00:00 AM,,34,44,38
E11 2TA,Yes,51.574658,0.020524,540115,188133,TQ401881,1/1/1980 12:00:00 AM,,32,101,40
E11 2TB,Yes,51.575777,0.019751,540058,188256,TQ400882,1/1/1980 12:00:00 AM,,33,,
E11 2TD,Yes,51.578083,0.021628,540181,188516,TQ401885,1/1/1980 12:00:00 AM,,31,15,10
E11 2TE,Yes,51.57881,0.020679,540113,188595,TQ401885,1/1/1980 12:00:00 AM,,31,29,14
E11 2TF,Yes,51.578747,0.021152,540146,188589,TQ401885,1/1/1980 12:00:00 AM,,31,64,31
E11 2TG,Yes,51.578302,0.020887,540129,188539,TQ401885,1/1/1980 12:00:00 AM,,32,75,41
E11 2TH,Yes,51.580047,0.021426,540161,188734,TQ401887,1/1/1983 12:00:00 AM,,28,42,37
E11 2TJ,Yes,51.574867,0.017762,539923,188151,TQ399881,7/1/1983 12:00:00 AM,,34,33,12
E11 2TL,Yes,51.579604,0.021537,540170,188685,TQ401886,7/1/1986 12:00:00 AM,,30,41,35
E11 2UA,Yes,51.572743,0.019457,540047,187918,TQ400879,4/1/1987 12:00:00 AM,,33,56,49
E11 2UB,Yes,51.575816,0.026896,540553,188274,TQ405882,2/1/1990 12:00:00 AM,,31,53,46
E11 2UD,No,51.575517,0.025988,540491,188239,TQ404882,2/1/1990 12:00:00 AM,2/1/2016 12:00:00 AM,32,,
E11 2UH,No,51.573392,0.02458,540400,188000,TQ403880,7/1/1990 12:00:00 AM,12/1/1991 12:00:00 AM,32,,
E11 2US,No,51.564032,0.008798,539335,186929,TQ393869,8/1/2008 12:00:00 AM,9/1/2011 12:00:00 AM,21,,
E11 2UT,No,51.564032,0.008798,539335,186929,TQ393869,7/1/2011 12:00:00 AM,6/1/2012 12:00:00 AM,21,,
E11 2UU,No,51.564032,0.008798,539335,186929,TQ393869,1/1/2007 12:00:00 AM,2/1/2010 12:00:00 AM,21,,
E11 2UW,No,51.564032,0.008798,539335,186929,TQ393869,5/1/2007 12:00:00 AM,7/1/2010 12:00:00 AM,21,,
E11 2UX,No,51.564032,0.008798,539335,186929,TQ393869,9/1/2005 12:00:00 AM,10/1/2006 12:00:00 AM,21,,
E11 2UY,No,51.564032,0.008798,539335,186929,TQ393869,6/1/2005 12:00:00 AM,7/1/2006 12:00:00 AM,21,,
E11 2UZ,No,51.564032,0.008798,539335,186929,TQ393869,4/1/2005 12:00:00 AM,5/1/2006 12:00:00 AM,21,,
E11 2WA,No,51.575517,0.025988,540491,188239,TQ404882,12/1/2001 12:00:00 AM,9/1/2002 12:00:00 AM,32,,
E11 2WB,Yes,51.564032,0.008813,539336,186929,TQ393869,12/1/2001 12:00:00 AM,,21,,
E11 2WD,No,51.575517,0.025988,540491,188239,TQ404882,7/1/2002 12:00:00 AM,6/1/2003 12:00:00 AM,32,,
E11 2WE,No,51.564032,0.008798,539335,186929,TQ393869,5/1/2012 12:00:00 AM,12/1/2013 12:00:00 AM,21,,
E11 2WF,No,51.575517,0.025988,540491,188239,TQ404882,3/1/2002 12:00:00 AM,5/1/2002 12:00:00 AM,32,,
E11 2WG,No,51.564032,0.008798,539335,186929,TQ393869,6/1/2002 12:00:00 AM,3/1/2006 12:00:00 AM,21,,
E11 2WH,No,51.564032,0.008798,539335,186929,TQ393869,10/1/2002 12:00:00 AM,11/1/2013 12:00:00 AM,21,,
E11 2WJ,No,51.564032,0.008798,539335,186929,TQ393869,10/1/2002 12:00:00 AM,2/1/2006 12:00:00 AM,21,,
E11 2WL,Yes,51.564032,0.008813,539336,186929,TQ393869,2/1/2003 12:00:00 AM,,21,,
E11 2WN,Yes,51.564032,0.008813,539336,186929,TQ393869,4/1/2003 12:00:00 AM,,21,,
E11 2WP,No,51.564032,0.008798,539335,186929,TQ393869,5/1/2003 12:00:00 AM,6/1/2008 12:00:00 AM,21,,
E11 2WQ,Yes,51.564032,0.008813,539336,186929,TQ393869,2/1/2003 12:00:00 AM,,21,,
E11 2WR,No,51.577401,0.027804,540611,188452,TQ406884,6/1/2003 12:00:00 AM,9/1/2005 12:00:00 AM,28,,
E11 2WS,No,51.575517,0.025988,540491,188239,TQ404882,2/1/2003 12:00:00 AM,3/1/2004 12:00:00 AM,32,,
E11 2WT,Yes,51.564032,0.008813,539336,186929,TQ393869,7/1/2003 12:00:00 AM,,21,,
E11 2WU,No,51.575517,0.025988,540491,188239,TQ404882,8/1/2003 12:00:00 AM,8/1/2004 12:00:00 AM,32,,
E11 2WW,No,51.564032,0.008798,539335,186929,TQ393869,10/1/2003 12:00:00 AM,11/1/2015 12:00:00 AM,21,,
E11 2WX,No,51.564032,0.008798,539335,186929,TQ393869,8/1/2003 12:00:00 AM,9/1/2006 12:00:00 AM,21,,
E11 2WY,No,51.564032,0.008798,539335,186929,TQ393869,10/1/2006 12:00:00 AM,11/1/2009 12:00:00 AM,21,,
E11 2WZ,No,51.564032,0.008798,539335,186929,TQ393869,8/1/2009 12:00:00 AM,8/1/2011 12:00:00 AM,21,,
E11 2XA,Yes,51.57918,0.02579,540466,188646,TQ404886,3/1/1988 12:00:00 AM,,28,38,31
E11 2XB,No,51.574188,0.016433,539833,188073,TQ398880,6/1/2002 12:00:00 AM,4/1/2003 12:00:00 AM,32,,
E11 2XD,Yes,51.564032,0.008813,539336,186929,TQ393869,12/1/1994 12:00:00 AM,,21,,
E11 2XE,No,51.577401,0.027804,540611,188452,TQ406884,12/1/1996 12:00:00 AM,1/1/2001 12:00:00 AM,28,,
E11 2XF,No,51.569196,0.007078,539200,187500,TQ392874,12/1/2000 12:00:00 AM,3/1/2002 12:00:00 AM,19,,
E11 2XG,No,51.569196,0.007078,539200,187500,TQ392874,12/1/2000 12:00:00 AM,10/1/2002 12:00:00 AM,19,,
E11 2XH,No,51.569196,0.007078,539200,187500,TQ392874,9/1/2002 12:00:00 AM,10/1/2003 12:00:00 AM,19,,
E11 2XJ,No,51.564032,0.008798,539335,186929,TQ393869,1/1/1995 12:00:00 AM,9/1/2008 12:00:00 AM,21,,
E11 2XL,No,51.564032,0.008798,539335,186929,TQ393869,8/1/2003 12:00:00 AM,9/1/2008 12:00:00 AM,21,,
E11 2XN,No,51.564032,0.008798,539335,186929,TQ393869,12/1/1996 12:00:00 AM,7/1/2006 12:00:00 AM,21,,
E11 2XP,No,51.564032,0.008798,539335,186929,TQ393869,9/1/2003 12:00:00 AM,2/1/2006 12:00:00 AM,21,,
E11 2XQ,No,51.569196,0.007078,539200,187500,TQ392874,6/1/2000 12:00:00 AM,8/1/2003 12:00:00 AM,19,,
E11 2XR,Yes,51.564032,0.008813,539336,186929,TQ393869,10/1/2003 12:00:00 AM,,21,,
E11 2XS,No,51.564032,0.008798,539335,186929,TQ393869,10/1/2003 12:00:00 AM,4/1/2006 12:00:00 AM,21,,
E11 2XT,No,51.569196,0.007078,539200,187500,TQ392874,12/1/1995 12:00:00 AM,5/1/2002 12:00:00 AM,19,,
E11 2XU,No,51.569196,0.007078,539200,187500,TQ392874,5/1/2004 12:00:00 AM,7/1/2005 12:00:00 AM,19,,
E11 2XW,Yes,51.564032,0.008813,539336,186929,TQ393869,6/1/2004 12:00:00 AM,,21,,
E11 2XX,Yes,51.564032,0.008813,539336,186929,TQ393869,12/1/1996 12:00:00 AM,,21,,
E11 2XY,No,51.569196,0.007078,539200,187500,TQ392874,6/1/1996 12:00:00 AM,7/1/2005 12:00:00 AM,19,,
E11 2XZ,No,51.569196,0.007078,539200,187500,TQ392874,2/1/2004 12:00:00 AM,7/1/2005 12:00:00 AM,19,,
E11 2YA,Yes,51.564032,0.008813,539336,186929,TQ393869,12/1/1996 12:00:00 AM,,21,,
E11 2YB,No,51.569196,0.007078,539200,187500,TQ392874,12/1/1996 12:00:00 AM,3/1/2002 12:00:00 AM,19,,
E11 2YD,No,51.564032,0.008798,539335,186929,TQ393869,6/1/1997 12:00:00 AM,6/1/2012 12:00:00 AM,21,,
E11 2YE,No,51.569196,0.007078,539200,187500,TQ392874,6/1/1997 12:00:00 AM,5/1/2005 12:00:00 AM,19,,
E11 2YF,No,51.564032,0.008798,539335,186929,TQ393869,9/1/2002 12:00:00 AM,2/1/2006 12:00:00 AM,21,,
E11 2YG,No,51.569196,0.007078,539200,187500,TQ392874,6/1/1998 12:00:00 AM,1/1/2003 12:00:00 AM,19,,
E11 2YH,No,51.564032,0.008798,539335,186929,TQ393869,12/1/1998 12:00:00 AM,2/1/2006 12:00:00 AM,21,,
E11 2YJ,No,51.577401,0.027804,540611,188452,TQ406884,12/1/1998 12:00:00 AM,7/1/2001 12:00:00 AM,28,,
E11 2YL,Yes,51.564032,0.008813,539336,186929,TQ393869,12/1/1998 12:00:00 AM,,21,,
E11 2YN,No,51.564032,0.008798,539335,186929,TQ393869,2/1/2006 12:00:00 AM,3/1/2011 12:00:00 AM,21,,
E11 2YP,No,51.577611,0.027077,540560,188474,TQ405884,6/1/1999 12:00:00 AM,9/1/2000 12:00:00 AM,30,,
E11 2YQ,No,51.564032,0.008798,539335,186929,TQ393869,6/1/2002 12:00:00 AM,4/1/2007 12:00:00 AM,21,,
E11 2YR,No,51.577611,0.027077,540560,188474,TQ405884,6/1/1999 12:00:00 AM,9/1/2000 12:00:00 AM,30,,
E11 2YS,No,51.564032,0.008798,539335,186929,TQ393869,6/1/2006 12:00:00 AM,7/1/2006 12:00:00 AM,21,,
E11 2YT,No,51.577401,0.027804,540611,188452,TQ406884,12/1/1999 12:00:00 AM,4/1/2001 12:00:00 AM,28,,
E11 2YU,No,51.577401,0.027804,540611,188452,TQ406884,12/1/1999 12:00:00 AM,5/1/2001 12:00:00 AM,28,,
E11 2YW,Yes,51.564032,0.008813,539336,186929,TQ393869,6/1/1999 12:00:00 AM,,21,,
E11 2YX,No,51.569196,0.007078,539200,187500,TQ392874,6/1/2000 12:00:00 AM,11/1/2001 12:00:00 AM,19,,
E11 2YY,No,51.577401,0.027804,540611,188452,TQ406884,6/1/2000 12:00:00 AM,4/1/2001 12:00:00 AM,28,,
E11 2YZ,No,51.569196,0.007078,539200,187500,TQ392874,3/1/2004 12:00:00 AM,6/1/2004 12:00:00 AM,19,,
E11 2ZA,No,51.564032,0.008798,539335,186929,TQ393869,8/1/2004 12:00:00 AM,2/1/2006 12:00:00 AM,21,,
E11 2ZB,No,51.564032,0.008798,539335,186929,TQ393869,8/1/2006 12:00:00 AM,9/1/2008 12:00:00 AM,21,,
E11 2ZF,No,51.569196,0.007078,539200,187500,TQ392874,6/1/2002 12:00:00 AM,9/1/2002 12:00:00 AM,19,,
E11 2ZT,No,51.564032,0.008798,539335,186929,TQ393869,11/1/2005 12:00:00 AM,1/1/2007 12:00:00 AM,21,,
E11 2ZU,No,51.564032,0.008798,539335,186929,TQ393869,9/1/2004 12:00:00 AM,2/1/2006 12:00:00 AM,21,,
E11 2ZZ,No,51.578783,0.02482,540400,188600,TQ404885,6/1/1998 12:00:00 AM,6/1/1999 12:00:00 AM,30,,
E11 3AA,Yes,51.56858,0.011524,539510,187440,TQ395874,1/1/1980 12:00:00 AM,,29,53,29
E11 3AB,No,51.568102,0.011099,539482,187386,TQ394873,1/1/1980 12:00:00 AM,6/1/1999 12:00:00 AM,27,,
E11 3AD,Yes,51.568892,0.013284,539631,187478,TQ396874,1/1/1980 12:00:00 AM,,31,62,23
E11 3AE,Yes,51.570274,0.016072,539820,187637,TQ398876,12/1/2000 12:00:00 AM,,31,81,29
E11 3AF,Yes,51.568368,0.013405,539641,187420,TQ396874,1/1/1980 12:00:00 AM,,29,60,24
E11 3AG,Yes,51.568001,0.012263,539563,187377,TQ395873,1/1/1980 12:00:00 AM,,28,14,6
E11 3AH,No,51.569311,0.012465,539573,187523,TQ395875,1/1/1980 12:00:00 AM,1/1/2001 12:00:00 AM,31,,
E11 3AJ,Yes,51.56964,0.013158,539620,187561,TQ396875,1/1/1980 12:00:00 AM,,31,102,38
E11 3AL,No,51.569498,0.013094,539616,187545,TQ396875,12/1/2007 12:00:00 AM,1/1/2008 12:00:00 AM,31,,
E11 3AN,Yes,51.569127,0.013741,539662,187505,TQ396875,1/1/1980 12:00:00 AM,,32,104,43
E11 3AP,Yes,51.570195,0.015405,539774,187627,TQ397876,1/1/1980 12:00:00 AM,,32,26,9
E11 3AQ,Yes,51.568506,0.012199,539557,187433,TQ395874,1/1/1980 12:00:00 AM,,29,81,29
E11 3AR,Yes,51.569798,0.015488,539781,187583,TQ397875,1/1/1980 12:00:00 AM,,31,174,78
E11 3AS,No,51.57022,0.016084,539821,187631,TQ398876,1/1/1980 12:00:00 AM,12/1/1998 12:00:00 AM,31,,
E11 3AT,No,51.57022,0.016084,539821,187631,TQ398876,1/1/1980 12:00:00 AM,12/1/1998 12:00:00 AM,31,,
E11 3AU,Yes,51.569487,0.019501,540060,187556,TQ400875,1/1/1980 12:00:00 AM,,33,3,1
E11 3AW,Yes,51.570249,0.014383,539703,187631,TQ397876,1/1/1980 12:00:00 AM,,32,30,17
E11 3AX,Yes,51.568902,0.016387,539846,187485,TQ398874,1/1/1980 12:00:00 AM,,30,113,54
E11 3AY,Yes,51.569249,0.0176,539929,187526,TQ399875,1/1/1980 12:00:00 AM,,30,86,18
E11 3AZ,No,51.569196,0.007078,539200,187500,TQ392874,8/1/1993 12:00:00 AM,8/1/2005 12:00:00 AM,19,,
E11 3BA,No,51.569196,0.007078,539200,187500,TQ392874,8/1/1993 12:00:00 AM,5/1/2004 12:00:00 AM,19,,
E11 3BB,No,51.570375,0.014879,539737,187646,TQ397876,1/1/1980 12:00:00 AM,1/1/2011 12:00:00 AM,32,,
E11 3BD,Yes,51.568511,0.011348,539498,187432,TQ394874,1/1/1980 12:00:00 AM,,29,,
E11 3BE,Yes,51.569379,0.014272,539698,187534,TQ396875,1/1/1980 12:00:00 AM,,32,134,52
E11 3BF,Yes,51.569143,0.022761,540287,187524,TQ402875,6/1/2001 12:00:00 AM,,33,6,1
E11 3BG,Yes,51.568135,0.0139,539676,187395,TQ396873,1/1/1980 12:00:00 AM,,28,165,57
