Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude
HA7 3LF,Yes,51.617495,-0.317943,516552,192303,TQ165923,1/1/1980 12:00:00 AM,,92
HA7 3LG,Yes,51.61616,-0.321387,516317,192149,TQ163921,1/1/1980 12:00:00 AM,,87
HA7 3LH,Yes,51.614412,-0.324326,516118,191950,TQ161919,1/1/1980 12:00:00 AM,,87
HA7 3LJ,Yes,51.613615,-0.329584,515756,191853,TQ157918,1/1/1980 12:00:00 AM,,91
HA7 3LL,Yes,51.61409,-0.328858,515805,191907,TQ158919,1/1/1980 12:00:00 AM,,90
HA7 3LN,Yes,51.614237,-0.328449,515833,191924,TQ158919,1/1/1980 12:00:00 AM,,89
HA7 3LP,Yes,51.615906,-0.328156,515849,192110,TQ158921,1/1/1980 12:00:00 AM,,89
HA7 3LQ,Yes,51.615365,-0.323655,516162,192057,TQ161920,1/1/1980 12:00:00 AM,,86
HA7 3LR,No,51.61499,-0.317588,516583,192025,TQ165920,1/1/1980 12:00:00 AM,4/1/2002 12:00:00 AM,83
HA7 3LS,Yes,51.614751,-0.328502,515828,191981,TQ158919,1/1/1980 12:00:00 AM,,89
HA7 3LT,Yes,51.614794,-0.329064,515789,191985,TQ157919,1/1/1980 12:00:00 AM,,90
HA7 3LU,Yes,51.615825,-0.328795,515805,192100,TQ158921,1/1/1980 12:00:00 AM,,90
HA7 3LW,Yes,51.614397,-0.327648,515888,191943,TQ158919,1/1/1980 12:00:00 AM,,89
HA7 3LX,Yes,51.617561,-0.327619,515882,192295,TQ158922,1/1/1980 12:00:00 AM,,93
HA7 3LY,Yes,51.617762,-0.329056,515782,192315,TQ157923,1/1/1980 12:00:00 AM,,95
HA7 3LZ,Yes,51.617032,-0.329574,515748,192233,TQ157922,1/1/1980 12:00:00 AM,,94
HA7 3NA,Yes,51.617314,-0.33238,515553,192260,TQ155922,1/1/1980 12:00:00 AM,,102
HA7 3NB,Yes,51.615917,-0.329586,515750,192109,TQ157921,1/1/1980 12:00:00 AM,,91
HA7 3ND,Yes,51.614952,-0.331282,515635,191999,TQ156919,1/1/1980 12:00:00 AM,,94
HA7 3NE,Yes,51.616362,-0.331779,515597,192155,TQ155921,1/1/1980 12:00:00 AM,,98
HA7 3NF,Yes,51.615674,-0.331458,515621,192079,TQ156920,1/1/1980 12:00:00 AM,,95
HA7 3NG,Yes,51.614091,-0.330837,515668,191904,TQ156919,1/1/1980 12:00:00 AM,,93
HA7 3NH,Yes,51.613527,-0.330959,515661,191841,TQ156918,1/1/1980 12:00:00 AM,,92
HA7 3NJ,Yes,51.615216,-0.326448,515969,192036,TQ159920,12/1/1981 12:00:00 AM,,90
HA7 3NL,Yes,51.615953,-0.326464,515966,192118,TQ159921,12/1/1981 12:00:00 AM,,90
HA7 3NN,Yes,51.615002,-0.324679,516092,192015,TQ160920,1/1/1980 12:00:00 AM,,89
HA7 3NP,Yes,51.614622,-0.331468,515623,191962,TQ156919,1/1/1980 12:00:00 AM,,95
HA7 3NQ,Yes,51.613743,-0.33163,515614,191864,TQ156918,1/1/1980 12:00:00 AM,,95
HA7 3NR,Yes,51.615379,-0.325922,516005,192055,TQ160920,1/1/1980 12:00:00 AM,,90
HA7 3NS,Yes,51.613768,-0.325187,516060,191877,TQ160918,1/1/1980 12:00:00 AM,,87
HA7 3NT,No,51.61575,-0.323569,516167,192100,TQ161921,8/1/1992 12:00:00 AM,12/1/1997 12:00:00 AM,86
HA7 3NU,Yes,51.613351,-0.328712,515817,191825,TQ158918,1/1/1980 12:00:00 AM,,88
HA7 3NW,Yes,51.617188,-0.317247,516601,192270,TQ166922,1/1/1980 12:00:00 AM,,92
HA7 3NX,Yes,51.616562,-0.326904,515934,192185,TQ159921,12/1/1981 12:00:00 AM,,91
HA7 3NY,Yes,51.616278,-0.327781,515874,192152,TQ158921,12/1/1981 12:00:00 AM,,90
HA7 3NZ,Yes,51.614999,-0.327019,515930,192011,TQ159920,12/1/1981 12:00:00 AM,,90
HA7 3PA,Yes,51.611937,-0.329197,515787,191667,TQ157916,1/1/1980 12:00:00 AM,,88
HA7 3PB,Yes,51.611872,-0.329676,515754,191659,TQ157916,1/1/1980 12:00:00 AM,,88
HA7 3PD,Yes,51.608609,-0.32854,515841,191298,TQ158912,1/1/1980 12:00:00 AM,,83
HA7 3PE,Yes,51.60669,-0.32822,515868,191085,TQ158910,1/1/1980 12:00:00 AM,,74
HA7 3PF,Yes,51.60853,-0.328037,515876,191290,TQ158912,1/1/1980 12:00:00 AM,,83
HA7 3PG,Yes,51.609557,-0.327523,515909,191405,TQ159914,1/1/1980 12:00:00 AM,,90
HA7 3PH,Yes,51.606628,-0.327703,515904,191079,TQ159910,1/1/1980 12:00:00 AM,,74
HA7 3PJ,Yes,51.605645,-0.327522,515919,190970,TQ159909,1/1/1980 12:00:00 AM,,71
HA7 3PL,Yes,51.60763,-0.326063,516015,191193,TQ160911,1/1/1980 12:00:00 AM,,82
HA7 3PN,Yes,51.607138,-0.325604,516048,191139,TQ160911,1/1/1980 12:00:00 AM,,84
HA7 3PP,Yes,51.605555,-0.32624,516008,190962,TQ160909,1/1/1980 12:00:00 AM,,74
HA7 3PQ,Yes,51.607435,-0.326864,515960,191170,TQ159911,1/1/1980 12:00:00 AM,,77
HA7 3PR,Yes,51.605142,-0.326284,516006,190916,TQ160909,1/1/1980 12:00:00 AM,,73
HA7 3PS,Yes,51.605691,-0.325022,516092,190979,TQ160909,1/1/1980 12:00:00 AM,,79
HA7 3PT,Yes,51.606285,-0.325073,516087,191045,TQ160910,1/1/1980 12:00:00 AM,,83
HA7 3PU,No,51.61575,-0.323569,516167,192100,TQ161921,7/1/1995 12:00:00 AM,12/1/1999 12:00:00 AM,86
HA7 3PW,Yes,51.60531,-0.327303,515935,190933,TQ159909,1/1/1980 12:00:00 AM,,71
HA7 3PX,No,51.609514,-0.327654,515900,191400,TQ159914,9/1/1991 12:00:00 AM,1/1/1995 12:00:00 AM,89
HA7 3PY,Yes,51.609695,-0.327085,515939,191421,TQ159914,7/1/1986 12:00:00 AM,,90
HA7 3PZ,Yes,51.610954,-0.327731,515891,191560,TQ158915,10/1/1985 12:00:00 AM,,87
HA7 3QA,Yes,51.611499,-0.314308,516819,191642,TQ168916,10/1/1985 12:00:00 AM,,77
HA7 3QB,No,51.60451,-0.295462,518142,190895,TQ181908,3/1/2009 12:00:00 AM,3/1/2012 12:00:00 AM,60
HA7 3QD,Yes,51.612153,-0.315411,516741,191713,TQ167917,1/1/1980 12:00:00 AM,,78
HA7 3QE,Yes,51.612661,-0.313789,516852,191772,TQ168917,1/1/1980 12:00:00 AM,,77
HA7 3QF,Yes,51.610722,-0.314641,516798,191555,TQ167915,10/1/1985 12:00:00 AM,,76
HA7 3QG,Yes,51.610138,-0.315919,516711,191488,TQ167914,10/1/1985 12:00:00 AM,,77
HA7 3QH,Yes,51.611237,-0.319214,516480,191605,TQ164916,1/1/1980 12:00:00 AM,,83
HA7 3QJ,Yes,51.609839,-0.317706,516588,191452,TQ165914,1/1/1980 12:00:00 AM,,80
HA7 3QL,Yes,51.610393,-0.319968,516430,191510,TQ164915,1/1/1980 12:00:00 AM,,85
HA7 3QN,Yes,51.610952,-0.321276,516338,191570,TQ163915,1/1/1980 12:00:00 AM,,86
HA7 3QP,Yes,51.61051,-0.322462,516257,191519,TQ162915,1/1/1980 12:00:00 AM,,88
HA7 3QQ,Yes,51.610626,-0.318601,516524,191538,TQ165915,1/1/1980 12:00:00 AM,,83
HA7 3QR,Yes,51.61061,-0.325693,516033,191525,TQ160915,1/1/1980 12:00:00 AM,,88
HA7 3QS,Yes,51.611442,-0.323511,516182,191621,TQ161916,1/1/1980 12:00:00 AM,,86
HA7 3QT,Yes,51.610038,-0.324053,516148,191464,TQ161914,1/1/1980 12:00:00 AM,,89
HA7 3QU,Yes,51.6106,-0.327528,515906,191521,TQ159915,1/1/1980 12:00:00 AM,,88
HA7 3QW,Yes,51.610575,-0.321954,516292,191527,TQ162915,1/1/1980 12:00:00 AM,,87
HA7 3QX,Yes,51.610447,-0.32879,515819,191502,TQ158915,1/1/1980 12:00:00 AM,,86
HA7 3QY,Yes,51.610025,-0.329412,515777,191454,TQ157914,1/1/1980 12:00:00 AM,,85
HA7 3QZ,Yes,51.612195,-0.327729,515888,191698,TQ158916,1/1/1980 12:00:00 AM,,86
HA7 3RA,Yes,51.612957,-0.327571,515897,191783,TQ158917,1/1/1980 12:00:00 AM,,86
HA7 3RB,Yes,51.611923,-0.32693,515944,191669,TQ159916,1/1/1980 12:00:00 AM,,85
HA7 3RD,Yes,51.611534,-0.328071,515866,191624,TQ158916,1/1/1980 12:00:00 AM,,87
HA7 3RE,Yes,51.612144,-0.328554,515831,191691,TQ158916,1/1/1980 12:00:00 AM,,87
HA7 3RF,Yes,51.612684,-0.32865,515823,191751,TQ158917,1/1/1980 12:00:00 AM,,87
HA7 3RG,Yes,51.611949,-0.31744,516601,191687,TQ166916,1/1/1980 12:00:00 AM,,79
HA7 3RH,Yes,51.611483,-0.325748,516027,191622,TQ160916,1/1/1980 12:00:00 AM,,86
HA7 3RJ,Yes,51.613091,-0.313065,516901,191821,TQ169918,1/1/1980 12:00:00 AM,,77
HA7 3RL,Yes,51.611488,-0.317905,516570,191635,TQ165916,6/1/1981 12:00:00 AM,,81
HA7 3RN,Yes,51.61022,-0.31853,516530,191493,TQ165914,3/1/1983 12:00:00 AM,,83
HA7 3RP,Yes,51.616445,-0.324352,516111,192176,TQ161921,1/1/1980 12:00:00 AM,,88
HA7 3RQ,Yes,51.611886,-0.31997,516426,191676,TQ164916,1/1/1980 12:00:00 AM,,81
HA7 3RR,Yes,51.616394,-0.32522,516051,192169,TQ160921,1/1/1980 12:00:00 AM,,89
HA7 3RS,Yes,51.613897,-0.3229,516218,191895,TQ162918,1/1/1980 12:00:00 AM,,84
HA7 3RT,Yes,51.613134,-0.323578,516173,191809,TQ161918,1/1/1980 12:00:00 AM,,83
HA7 3RU,Yes,51.612978,-0.322746,516231,191793,TQ162917,1/1/1980 12:00:00 AM,,83
HA7 3RW,No,51.60451,-0.295462,518142,190895,TQ181908,6/1/2001 12:00:00 AM,2/1/2009 12:00:00 AM,60
HA7 3RX,Yes,51.612086,-0.322635,516241,191694,TQ162916,1/1/1980 12:00:00 AM,,83
HA7 3RY,Yes,51.612214,-0.322153,516274,191709,TQ162917,1/1/1980 12:00:00 AM,,82
HA7 3RZ,Yes,51.610008,-0.32638,515987,191457,TQ159914,2/1/1984 12:00:00 AM,,90
HA7 3SA,Yes,51.612109,-0.324887,516085,191693,TQ160916,1/1/1980 12:00:00 AM,,84
HA7 3SB,Yes,51.612787,-0.325786,516021,191767,TQ160917,1/1/1980 12:00:00 AM,,85
HA7 3SD,Yes,51.612544,-0.324496,516111,191742,TQ161917,1/1/1980 12:00:00 AM,,83
HA7 3SE,Yes,51.614691,-0.321181,516335,191986,TQ163919,1/1/1980 12:00:00 AM,,82
HA7 3SF,Yes,51.613627,-0.319733,516438,191870,TQ164918,1/1/1980 12:00:00 AM,,81
HA7 3SG,No,51.60451,-0.295462,518142,190895,TQ181908,6/1/2001 12:00:00 AM,9/1/2003 12:00:00 AM,60
HA7 3SH,Yes,51.614304,-0.320516,516382,191944,TQ163919,1/1/1980 12:00:00 AM,,82
HA7 3SJ,Yes,51.613416,-0.320694,516372,191845,TQ163918,1/1/1980 12:00:00 AM,,82
HA7 3SL,Yes,51.613527,-0.321542,516313,191856,TQ163918,1/1/1980 12:00:00 AM,,83
HA7 3SN,Yes,51.613121,-0.322048,516279,191810,TQ162918,1/1/1980 12:00:00 AM,,83
HA7 3SP,No,51.615017,-0.321371,516321,192022,TQ163920,5/1/2012 12:00:00 AM,10/1/2012 12:00:00 AM,83
HA7 3SQ,Yes,51.612356,-0.320747,516371,191727,TQ163917,1/1/1980 12:00:00 AM,,81
HA7 3SR,Yes,51.612231,-0.319582,516452,191715,TQ164917,1/1/1980 12:00:00 AM,,80
HA7 3SS,Yes,51.61243,-0.319026,516490,191738,TQ164917,1/1/1980 12:00:00 AM,,80
HA7 3ST,Yes,51.613906,-0.322264,516262,191897,TQ162918,1/1/1980 12:00:00 AM,,83
HA7 3SU,Yes,51.616746,-0.329093,515782,192202,TQ157922,8/1/1992 12:00:00 AM,,93
HA7 3SW,Yes,51.614313,-0.321802,516293,191943,TQ162919,1/1/1980 12:00:00 AM,,83
HA7 3SX,No,51.610351,-0.323291,516200,191500,TQ162915,1/1/1980 12:00:00 AM,12/1/1992 12:00:00 AM,88
HA7 3SY,Yes,51.616085,-0.321823,516287,192140,TQ162921,1/1/2004 12:00:00 AM,,86
HA7 3SZ,Yes,51.615872,-0.322004,516275,192116,TQ162921,10/1/2003 12:00:00 AM,,86
HA7 3TA,Yes,51.611032,-0.322529,516251,191577,TQ162915,10/1/2010 12:00:00 AM,,87
HA7 3TB,No,51.61575,-0.323569,516167,192100,TQ161921,1/1/1995 12:00:00 AM,12/1/1997 12:00:00 AM,86
HA7 3TD,No,51.607696,-0.326277,516000,191200,TQ160912,12/1/1994 12:00:00 AM,6/1/1996 12:00:00 AM,81
HA7 3TE,No,51.608615,-0.327687,515900,191300,TQ159913,9/1/1991 12:00:00 AM,1/1/1995 12:00:00 AM,84
HA7 3TF,No,51.608615,-0.327687,515900,191300,TQ159913,8/1/1992 12:00:00 AM,12/1/1996 12:00:00 AM,84
HA7 3TG,No,51.607696,-0.326277,516000,191200,TQ160912,5/1/1994 12:00:00 AM,1/1/1995 12:00:00 AM,81
HA7 3TH,No,51.61575,-0.323569,516167,192100,TQ161921,12/1/1995 12:00:00 AM,12/1/1997 12:00:00 AM,86
HA7 3TJ,Yes,51.608888,-0.326638,515972,191332,TQ159913,10/1/1985 12:00:00 AM,,87
HA7 3TL,Yes,51.608413,-0.326713,515968,191279,TQ159912,7/1/1983 12:00:00 AM,,83
HA7 3TN,Yes,51.609195,-0.326742,515964,191366,TQ159913,10/1/1985 12:00:00 AM,,89
HA7 3TP,No,51.61575,-0.323569,516167,192100,TQ161921,2/1/1990 12:00:00 AM,12/1/1997 12:00:00 AM,86
HA7 3TQ,No,51.61575,-0.323569,516167,192100,TQ161921,12/1/1994 12:00:00 AM,12/1/1997 12:00:00 AM,86
HA7 3TR,No,51.619276,-0.318628,516500,192500,TQ165925,2/1/1990 12:00:00 AM,12/1/1991 12:00:00 AM,104
HA7 3TS,No,51.61575,-0.323569,516167,192100,TQ161921,12/1/1995 12:00:00 AM,12/1/1997 12:00:00 AM,86
HA7 3TU,No,51.618584,-0.310492,517065,192436,TQ170924,5/1/2003 12:00:00 AM,2/1/2013 12:00:00 AM,86
HA7 3TW,No,51.618584,-0.310492,517065,192436,TQ170924,1/1/1991 12:00:00 AM,6/1/2008 12:00:00 AM,86
HA7 3TX,No,51.60451,-0.295462,518142,190895,TQ181908,12/1/1996 12:00:00 AM,8/1/2004 12:00:00 AM,60
HA7 3TY,No,51.619276,-0.318628,516500,192500,TQ165925,8/1/1992 12:00:00 AM,12/1/1992 12:00:00 AM,104
HA7 3TZ,No,51.61575,-0.323569,516167,192100,TQ161921,2/1/1990 12:00:00 AM,12/1/1997 12:00:00 AM,86
HA7 3UA,No,51.61575,-0.323569,516167,192100,TQ161921,9/1/1991 12:00:00 AM,12/1/1997 12:00:00 AM,86
HA7 3UB,No,51.61575,-0.323569,516167,192100,TQ161921,7/1/1995 12:00:00 AM,12/1/1997 12:00:00 AM,86
HA7 3UD,No,51.61575,-0.323569,516167,192100,TQ161921,8/1/1992 12:00:00 AM,12/1/1997 12:00:00 AM,86
HA7 3UE,No,51.61575,-0.323569,516167,192100,TQ161921,1/1/1993 12:00:00 AM,12/1/1997 12:00:00 AM,86
HA7 3UF,No,51.608615,-0.327687,515900,191300,TQ159913,8/1/1992 12:00:00 AM,1/1/1995 12:00:00 AM,84
HA7 3UG,No,51.608615,-0.327687,515900,191300,TQ159913,8/1/1992 12:00:00 AM,1/1/1995 12:00:00 AM,84
HA7 3UH,Yes,51.615026,-0.322599,516236,192021,TQ162920,8/1/1992 12:00:00 AM,,85
HA7 3UJ,No,51.608615,-0.327687,515900,191300,TQ159913,8/1/1992 12:00:00 AM,1/1/1995 12:00:00 AM,84
HA7 3UL,No,51.61575,-0.323569,516167,192100,TQ161921,1/1/1995 12:00:00 AM,6/1/1998 12:00:00 AM,86
HA7 3UN,No,51.614567,-0.322558,516240,191970,TQ162919,12/1/1994 12:00:00 AM,7/1/1995 12:00:00 AM,85
HA7 3UP,No,51.614567,-0.322558,516240,191970,TQ162919,1/1/1995 12:00:00 AM,6/1/1996 12:00:00 AM,85
HA7 3UQ,No,51.61575,-0.323569,516167,192100,TQ161921,8/1/1993 12:00:00 AM,12/1/1997 12:00:00 AM,86
HA7 3UR,No,51.60451,-0.295462,518142,190895,TQ181908,7/1/1995 12:00:00 AM,6/1/2008 12:00:00 AM,60
HA7 3UT,No,51.615026,-0.322584,516237,192021,TQ162920,11/1/2000 12:00:00 AM,11/1/2000 12:00:00 AM,85
HA7 3UU,No,51.60451,-0.295462,518142,190895,TQ181908,12/1/2000 12:00:00 AM,12/1/2001 12:00:00 AM,60
HA7 3UW,No,51.61575,-0.323569,516167,192100,TQ161921,1/1/1995 12:00:00 AM,12/1/1997 12:00:00 AM,86
HA7 3UX,No,51.60451,-0.295462,518142,190895,TQ181908,12/1/2000 12:00:00 AM,7/1/2015 12:00:00 AM,60
HA7 3UY,No,51.60451,-0.295462,518142,190895,TQ181908,12/1/2000 12:00:00 AM,10/1/2001 12:00:00 AM,60
HA7 3UZ,No,51.60451,-0.295462,518142,190895,TQ181908,12/1/2000 12:00:00 AM,10/1/2007 12:00:00 AM,60
HA7 3WA,No,51.60451,-0.295462,518142,190895,TQ181908,12/1/2001 12:00:00 AM,5/1/2009 12:00:00 AM,60
HA7 3WB,Yes,51.604467,-0.295623,518131,190890,TQ181908,12/1/2001 12:00:00 AM,,60
HA7 3WD,No,51.60451,-0.295462,518142,190895,TQ181908,12/1/2001 12:00:00 AM,2/1/2006 12:00:00 AM,60
HA7 3WE,No,51.60451,-0.295462,518142,190895,TQ181908,12/1/2001 12:00:00 AM,11/1/2003 12:00:00 AM,60
HA7 3WF,No,51.60451,-0.295462,518142,190895,TQ181908,12/1/2001 12:00:00 AM,4/1/2006 12:00:00 AM,60
HA7 3WN,No,51.60451,-0.295462,518142,190895,TQ181908,4/1/2003 12:00:00 AM,6/1/2008 12:00:00 AM,60
HA7 3WX,No,51.60451,-0.295462,518142,190895,TQ181908,8/1/2002 12:00:00 AM,10/1/2003 12:00:00 AM,60
HA7 3WY,No,51.60451,-0.295462,518142,190895,TQ181908,8/1/2004 12:00:00 AM,6/1/2008 12:00:00 AM,60
HA7 3WZ,No,51.60451,-0.295462,518142,190895,TQ181908,3/1/2003 12:00:00 AM,9/1/2005 12:00:00 AM,60
HA7 3XA,No,51.61575,-0.323569,516167,192100,TQ161921,6/1/1996 12:00:00 AM,12/1/1999 12:00:00 AM,86
HA7 3XB,No,51.61575,-0.323569,516167,192100,TQ161921,12/1/1996 12:00:00 AM,12/1/1998 12:00:00 AM,86
HA7 3XD,No,51.61575,-0.323569,516167,192100,TQ161921,12/1/1996 12:00:00 AM,12/1/1998 12:00:00 AM,86
HA7 3XE,No,51.61575,-0.323569,516167,192100,TQ161921,12/1/1996 12:00:00 AM,6/1/1998 12:00:00 AM,86
HA7 3XF,No,51.60451,-0.295462,518142,190895,TQ181908,12/1/1996 12:00:00 AM,2/1/2006 12:00:00 AM,60
HA7 3XG,No,51.61575,-0.323569,516167,192100,TQ161921,6/1/1997 12:00:00 AM,12/1/1998 12:00:00 AM,86
HA7 3XH,No,51.61575,-0.323569,516167,192100,TQ161921,12/1/1997 12:00:00 AM,12/1/1999 12:00:00 AM,86
HA7 3XJ,No,51.61575,-0.323569,516167,192100,TQ161921,12/1/1997 12:00:00 AM,12/1/1999 12:00:00 AM,86
HA7 3XL,No,51.61575,-0.323569,516167,192100,TQ161921,12/1/1997 12:00:00 AM,6/1/1999 12:00:00 AM,86
HA7 3XN,No,51.61575,-0.323569,516167,192100,TQ161921,12/1/1997 12:00:00 AM,6/1/1999 12:00:00 AM,86
HA7 3XP,No,51.61575,-0.323569,516167,192100,TQ161921,12/1/1997 12:00:00 AM,11/1/2000 12:00:00 AM,86
HA7 3XQ,No,51.60451,-0.295462,518142,190895,TQ181908,6/1/1997 12:00:00 AM,8/1/2001 12:00:00 AM,60
HA7 3XR,No,51.60451,-0.295462,518142,190895,TQ181908,12/1/1997 12:00:00 AM,1/1/2004 12:00:00 AM,60
HA7 3XS,No,51.61575,-0.323569,516167,192100,TQ161921,6/1/1998 12:00:00 AM,11/1/2000 12:00:00 AM,86
HA7 3XT,No,51.60451,-0.295462,518142,190895,TQ181908,12/1/1997 12:00:00 AM,8/1/2003 12:00:00 AM,60
HA7 3XU,No,51.60451,-0.295462,518142,190895,TQ181908,6/1/1998 12:00:00 AM,4/1/2006 12:00:00 AM,60
HA7 3XW,No,51.61575,-0.323569,516167,192100,TQ161921,12/1/1997 12:00:00 AM,1/1/2001 12:00:00 AM,86
HA7 3XX,No,51.60451,-0.295462,518142,190895,TQ181908,12/1/2000 12:00:00 AM,9/1/2001 12:00:00 AM,60
HA7 3XY,No,51.60451,-0.295462,518142,190895,TQ181908,6/1/1998 12:00:00 AM,5/1/2004 12:00:00 AM,60
HA7 3XZ,No,51.61575,-0.323569,516167,192100,TQ161921,6/1/1998 12:00:00 AM,7/1/2001 12:00:00 AM,86
HA7 3YA,No,51.614567,-0.322558,516240,191970,TQ162919,6/1/1998 12:00:00 AM,6/1/1999 12:00:00 AM,85
HA7 3YB,No,51.614567,-0.322558,516240,191970,TQ162919,6/1/1998 12:00:00 AM,6/1/1999 12:00:00 AM,85
HA7 3YD,No,51.614567,-0.322558,516240,191970,TQ162919,12/1/1998 12:00:00 AM,6/1/1999 12:00:00 AM,85
HA7 3YE,No,51.60451,-0.295462,518142,190895,TQ181908,12/1/1998 12:00:00 AM,1/1/2004 12:00:00 AM,60
HA7 3YF,No,51.60451,-0.295462,518142,190895,TQ181908,12/1/1998 12:00:00 AM,11/1/2001 12:00:00 AM,60
HA7 3YG,No,51.60451,-0.295462,518142,190895,TQ181908,12/1/1998 12:00:00 AM,2/1/2006 12:00:00 AM,60
HA7 3YH,No,51.61575,-0.323569,516167,192100,TQ161921,6/1/1999 12:00:00 AM,9/1/2000 12:00:00 AM,86
HA7 3YJ,No,51.61575,-0.323569,516167,192100,TQ161921,6/1/1999 12:00:00 AM,1/1/2001 12:00:00 AM,86
HA7 3YL,No,51.61575,-0.323569,516167,192100,TQ161921,8/1/1992 12:00:00 AM,12/1/1997 12:00:00 AM,86
HA7 3YN,No,51.60451,-0.295462,518142,190895,TQ181908,12/1/1999 12:00:00 AM,8/1/2008 12:00:00 AM,60
HA7 3YP,No,51.60451,-0.295462,518142,190895,TQ181908,12/1/1999 12:00:00 AM,6/1/2008 12:00:00 AM,60
HA7 3YQ,No,51.61575,-0.323569,516167,192100,TQ161921,6/1/1999 12:00:00 AM,7/1/2001 12:00:00 AM,86
HA7 3YR,Yes,51.604467,-0.295623,518131,190890,TQ181908,6/1/2000 12:00:00 AM,,60
HA7 3YS,No,51.614567,-0.322558,516240,191970,TQ162919,6/1/2000 12:00:00 AM,2/1/2001 12:00:00 AM,85
HA7 3YT,No,51.60451,-0.295462,518142,190895,TQ181908,6/1/2000 12:00:00 AM,5/1/2009 12:00:00 AM,60
HA7 3YU,No,51.61575,-0.323569,516167,192100,TQ161921,6/1/2000 12:00:00 AM,4/1/2001 12:00:00 AM,86
HA7 3YW,No,51.61575,-0.323569,516167,192100,TQ161921,12/1/1999 12:00:00 AM,11/1/2000 12:00:00 AM,86
HA7 3YX,No,51.61575,-0.323569,516167,192100,TQ161921,6/1/2000 12:00:00 AM,6/1/2001 12:00:00 AM,86
HA7 3YY,No,51.60451,-0.295462,518142,190895,TQ181908,6/1/2000 12:00:00 AM,8/1/2001 12:00:00 AM,60
HA7 3YZ,No,51.60451,-0.295462,518142,190895,TQ181908,6/1/2000 12:00:00 AM,8/1/2001 12:00:00 AM,60
HA7 3ZD,No,51.604467,-0.295623,518131,190890,TQ181908,10/1/2015 12:00:00 AM,5/1/2016 12:00:00 AM,60
HA7 3ZE,No,51.60451,-0.295462,518142,190895,TQ181908,7/1/2013 12:00:00 AM,6/1/2014 12:00:00 AM,60
HA7 3ZG,No,51.60451,-0.295462,518142,190895,TQ181908,7/1/2002 12:00:00 AM,9/1/2004 12:00:00 AM,60
HA7 3ZH,No,51.60451,-0.295462,518142,190895,TQ181908,3/1/2004 12:00:00 AM,7/1/2005 12:00:00 AM,60
HA7 3ZJ,No,51.60451,-0.295462,518142,190895,TQ181908,6/1/2007 12:00:00 AM,6/1/2008 12:00:00 AM,60
HA7 3ZL,No,51.60451,-0.295462,518142,190895,TQ181908,11/1/2003 12:00:00 AM,4/1/2006 12:00:00 AM,60
HA7 3ZN,No,51.60451,-0.295462,518142,190895,TQ181908,10/1/2002 12:00:00 AM,12/1/2013 12:00:00 AM,60
HA7 3ZP,No,51.60451,-0.295462,518142,190895,TQ181908,3/1/2004 12:00:00 AM,7/1/2005 12:00:00 AM,60
HA7 3ZQ,No,51.60451,-0.295462,518142,190895,TQ181908,3/1/2003 12:00:00 AM,9/1/2005 12:00:00 AM,60
HA7 3ZR,No,51.60451,-0.295462,518142,190895,TQ181908,2/1/2004 12:00:00 AM,4/1/2009 12:00:00 AM,60
HA7 3ZT,No,51.608615,-0.327687,515900,191300,TQ159913,8/1/1992 12:00:00 AM,12/1/1994 12:00:00 AM,84
HA7 3ZU,No,51.60451,-0.295462,518142,190895,TQ181908,8/1/2003 12:00:00 AM,6/1/2008 12:00:00 AM,60
HA7 3ZW,No,51.60451,-0.295462,518142,190895,TQ181908,5/1/2003 12:00:00 AM,5/1/2011 12:00:00 AM,60
HA7 4AA,Yes,51.61714,-0.313218,516880,192271,TQ168922,1/1/1980 12:00:00 AM,,86
HA7 4AB,Yes,51.617096,-0.313292,516875,192266,TQ168922,1/1/1980 12:00:00 AM,,86
HA7 4AD,No,51.617421,-0.311532,516996,192305,TQ169923,1/1/1980 12:00:00 AM,5/1/2008 12:00:00 AM,86
HA7 4AE,No,51.60451,-0.295462,518142,190895,TQ181908,1/1/1995 12:00:00 AM,8/1/2003 12:00:00 AM,60
HA7 4AF,Yes,51.617935,-0.314113,516816,192358,TQ168923,1/1/1980 12:00:00 AM,,91
HA7 4AG,No,51.616734,-0.314403,516799,192224,TQ167922,1/1/1980 12:00:00 AM,1/1/2002 12:00:00 AM,88
HA7 4AH,Yes,51.6167,-0.313278,516877,192222,TQ168922,1/1/1980 12:00:00 AM,,85
HA7 4AJ,No,51.60451,-0.295462,518142,190895,TQ181908,6/1/2001 12:00:00 AM,4/1/2007 12:00:00 AM,60
HA7 4AL,Yes,51.617082,-0.312354,516940,192266,TQ169922,1/1/1980 12:00:00 AM,,85
HA7 4AN,No,51.617359,-0.309715,517122,192301,TQ171923,4/1/2006 12:00:00 AM,1/1/2009 12:00:00 AM,82
HA7 4AP,Yes,51.630244,-0.310262,517051,193733,TQ170937,6/1/2001 12:00:00 AM,,144
HA7 4AQ,Yes,51.615524,-0.315965,516694,192087,TQ166920,1/1/1980 12:00:00 AM,,87
HA7 4AR,Yes,51.617532,-0.312352,516939,192316,TQ169923,1/1/1980 12:00:00 AM,,87
HA7 4AS,No,51.617324,-0.31168,516986,192294,TQ169922,6/1/2001 12:00:00 AM,6/1/2001 12:00:00 AM,85
HA7 4AT,No,51.617396,-0.31292,516900,192300,TQ169923,10/1/1984 12:00:00 AM,12/1/1990 12:00:00 AM,87
