Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude
SE23 1RH,Yes,51.443365,-0.041514,536207,173416,TQ362734,1/1/1980 12:00:00 AM,,35
SE23 1RJ,Yes,51.442924,-0.040958,536247,173368,TQ362733,1/1/1980 12:00:00 AM,,35
SE23 1RL,Yes,51.442977,-0.040337,536290,173375,TQ362733,1/1/1980 12:00:00 AM,,36
SE23 1RN,No,51.446364,-0.042307,536143,173748,TQ361737,12/1/1995 12:00:00 AM,6/1/1998 12:00:00 AM,41
SE23 1RP,Yes,51.444001,-0.039185,536367,173491,TQ363734,6/1/1981 12:00:00 AM,,43
SE23 1RQ,Yes,51.443953,-0.037935,536454,173488,TQ364734,3/1/2003 12:00:00 AM,,42
SE23 1RR,Yes,51.444115,-0.037985,536450,173506,TQ364735,6/1/1981 12:00:00 AM,,43
SE23 1RS,Yes,51.443899,-0.038498,536415,173481,TQ364734,6/1/1981 12:00:00 AM,,43
SE23 1RT,Yes,51.443496,-0.039681,536334,173434,TQ363734,6/1/1981 12:00:00 AM,,40
SE23 1RU,Yes,51.442698,-0.039787,536329,173345,TQ363733,1/1/1980 12:00:00 AM,,36
SE23 1RW,Yes,51.444893,-0.038211,536432,173592,TQ364735,6/1/1981 12:00:00 AM,,49
SE23 1RX,Yes,51.44314,-0.038257,536434,173397,TQ364733,1/1/1980 12:00:00 AM,,38
SE23 1RY,Yes,51.443642,-0.038696,536402,173452,TQ364734,1/1/1980 12:00:00 AM,,42
SE23 1RZ,Yes,51.442832,-0.036529,536555,173366,TQ365733,1/1/1980 12:00:00 AM,,31
SE23 1SA,Yes,51.443356,-0.036118,536582,173425,TQ365734,1/1/1980 12:00:00 AM,,34
SE23 1SB,No,51.444025,-0.035831,536600,173500,TQ366735,9/1/1991 12:00:00 AM,12/1/1991 12:00:00 AM,39
SE23 1SD,Yes,51.442824,-0.039278,536364,173360,TQ363733,12/1/1994 12:00:00 AM,,35
SE23 1SE,Yes,51.442844,-0.035637,536617,173369,TQ366733,6/1/2003 12:00:00 AM,,31
SE23 1SH,Yes,51.444749,-0.036649,536541,173579,TQ365735,1/1/1980 12:00:00 AM,,46
SE23 1SJ,Yes,51.445091,-0.037181,536503,173616,TQ365736,1/1/1980 12:00:00 AM,,49
SE23 1SL,Yes,51.446182,-0.037321,536490,173737,TQ364737,1/1/1980 12:00:00 AM,,57
SE23 1SN,Yes,51.447652,-0.037618,536465,173900,TQ364739,1/1/1980 12:00:00 AM,,50
SE23 1SP,Yes,51.446238,-0.03693,536517,173744,TQ365737,1/1/1980 12:00:00 AM,,57
SE23 1SW,Yes,51.445644,-0.036927,536519,173678,TQ365736,1/1/1980 12:00:00 AM,,53
SE23 1WG,No,51.446319,-0.042309,536143,173743,TQ361737,6/1/2000 12:00:00 AM,6/1/2001 12:00:00 AM,41
SE23 1ZA,No,51.445847,-0.037192,536500,173700,TQ365737,12/1/1995 12:00:00 AM,12/1/1996 12:00:00 AM,55
SE23 1ZE,No,51.445847,-0.037192,536500,173700,TQ365737,12/1/1995 12:00:00 AM,12/1/1996 12:00:00 AM,55
SE23 1ZF,No,51.446364,-0.042307,536143,173748,TQ361737,6/1/1996 12:00:00 AM,6/1/1998 12:00:00 AM,41
SE23 1ZG,No,51.446364,-0.042307,536143,173748,TQ361737,12/1/1996 12:00:00 AM,12/1/1998 12:00:00 AM,41
SE23 1ZH,No,51.446364,-0.042307,536143,173748,TQ361737,12/1/1996 12:00:00 AM,6/1/1998 12:00:00 AM,41
SE23 1ZN,No,51.446364,-0.042307,536143,173748,TQ361737,6/1/1997 12:00:00 AM,12/1/1998 12:00:00 AM,41
SE23 1ZP,No,51.446364,-0.042307,536143,173748,TQ361737,12/1/1997 12:00:00 AM,6/1/1998 12:00:00 AM,41
SE23 1ZS,No,51.446364,-0.042307,536143,173748,TQ361737,6/1/1998 12:00:00 AM,6/1/1999 12:00:00 AM,41
SE23 1ZT,No,51.446364,-0.042307,536143,173748,TQ361737,1/1/1998 12:00:00 AM,10/1/2000 12:00:00 AM,41
SE23 1ZU,No,51.446319,-0.042309,536143,173743,TQ361737,12/1/1998 12:00:00 AM,5/1/2001 12:00:00 AM,41
SE23 1ZW,No,51.446364,-0.042307,536143,173748,TQ361737,12/1/1997 12:00:00 AM,12/1/1998 12:00:00 AM,41
SE4 1AA,Yes,51.453268,-0.032498,536804,174534,TQ368745,1/1/1980 12:00:00 AM,,28
SE4 1AB,Yes,51.452848,-0.031076,536904,174490,TQ369744,1/1/1980 12:00:00 AM,,25
SE4 1AD,Yes,51.452625,-0.031676,536863,174464,TQ368744,1/1/1980 12:00:00 AM,,25
SE4 1AE,Yes,51.452045,-0.033601,536731,174396,TQ367743,1/1/1980 12:00:00 AM,,26
SE4 1AF,Yes,51.452478,-0.033107,536764,174445,TQ367744,1/1/1980 12:00:00 AM,,27
SE4 1AG,Yes,51.451262,-0.031375,536888,174313,TQ368743,1/1/1980 12:00:00 AM,,28
SE4 1AJ,Yes,51.450027,-0.034436,536679,174170,TQ366741,1/1/1980 12:00:00 AM,,32
SE4 1AL,Yes,51.450197,-0.034933,536644,174188,TQ366741,1/1/1980 12:00:00 AM,,30
SE4 1AN,Yes,51.449212,-0.03568,536595,174077,TQ365740,1/1/1980 12:00:00 AM,,36
SE4 1AP,Yes,51.449602,-0.034296,536690,174123,TQ366741,1/1/1980 12:00:00 AM,,34
SE4 1AQ,Yes,51.450951,-0.031633,536871,174278,TQ368742,1/1/1980 12:00:00 AM,,29
SE4 1AR,Yes,51.450142,-0.033265,536760,174185,TQ367741,1/1/1980 12:00:00 AM,,32
SE4 1AS,Yes,51.452192,-0.032127,536833,174415,TQ368744,1/1/1980 12:00:00 AM,,26
SE4 1AT,Yes,51.452326,-0.032653,536796,174429,TQ367744,1/1/1980 12:00:00 AM,,26
SE4 1AU,Yes,51.450802,-0.035065,536633,174255,TQ366742,7/1/1990 12:00:00 AM,,29
SE4 1AW,Yes,51.450712,-0.033428,536747,174248,TQ367742,1/1/1980 12:00:00 AM,,28
SE4 1AX,No,51.463303,-0.035694,536552,175644,TQ365756,6/1/2001 12:00:00 AM,12/1/2005 12:00:00 AM,26
SE4 1AZ,Yes,51.45492,-0.035536,536588,174712,TQ365747,7/1/2015 12:00:00 AM,,30
SE4 1BA,No,51.465616,-0.036343,536500,175900,TQ365759,2/1/1990 12:00:00 AM,12/1/1991 12:00:00 AM,24
SE4 1BB,Yes,51.451396,-0.030779,536929,174329,TQ369743,8/1/2016 12:00:00 AM,,24
SE4 1BD,Yes,51.470113,-0.033141,536709,176406,TQ367764,4/1/1986 12:00:00 AM,,19
SE4 1BE,Yes,51.465886,-0.035785,536538,175931,TQ365759,1/1/1980 12:00:00 AM,,24
SE4 1BG,No,51.464718,-0.036382,536500,175800,TQ365758,1/1/1980 12:00:00 AM,7/1/1995 12:00:00 AM,24
SE4 1BH,Yes,51.466879,-0.035468,536557,176042,TQ365760,1/1/1980 12:00:00 AM,,24
SE4 1BJ,Yes,51.469459,-0.034882,536590,176330,TQ365763,1/1/1980 12:00:00 AM,,20
SE4 1BL,Yes,51.469951,-0.034732,536599,176385,TQ365763,1/1/1980 12:00:00 AM,,19
SE4 1BN,Yes,51.470535,-0.034145,536638,176451,TQ366764,1/1/1980 12:00:00 AM,,19
SE4 1BP,Yes,51.471782,-0.032407,536755,176593,TQ367765,1/1/1980 12:00:00 AM,,19
SE4 1BQ,Yes,51.468395,-0.035288,536565,176211,TQ365762,1/1/1980 12:00:00 AM,,21
SE4 1BS,Yes,51.471299,-0.032543,536747,176539,TQ367765,1/1/1980 12:00:00 AM,,19
SE4 1BT,No,51.471834,-0.031757,536800,176600,TQ368766,1/1/1980 12:00:00 AM,12/1/1991 12:00:00 AM,19
SE4 1BU,Yes,51.470269,-0.033854,536659,176422,TQ366764,1/1/1980 12:00:00 AM,,18
SE4 1BW,Yes,51.471416,-0.033099,536708,176551,TQ367765,1/1/1980 12:00:00 AM,,19
SE4 1BX,No,51.470085,-0.034712,536600,176400,TQ366764,4/1/1987 12:00:00 AM,12/1/1991 12:00:00 AM,19
SE4 1BY,Yes,51.469762,-0.034222,536635,176365,TQ366763,1/1/1980 12:00:00 AM,,20
SE4 1BZ,Yes,51.469244,-0.034402,536624,176307,TQ366763,1/1/1980 12:00:00 AM,,20
SE4 1DA,Yes,51.469234,-0.033841,536663,176307,TQ366763,1/1/1980 12:00:00 AM,,21
SE4 1DB,Yes,51.469654,-0.033679,536673,176354,TQ366763,1/1/1980 12:00:00 AM,,20
SE4 1DD,Yes,51.469601,-0.033177,536708,176349,TQ367763,1/1/1980 12:00:00 AM,,21
SE4 1DE,Yes,51.470429,-0.032148,536777,176443,TQ367764,1/1/1980 12:00:00 AM,,20
SE4 1DF,Yes,51.470984,-0.030944,536859,176507,TQ368765,1/1/1980 12:00:00 AM,,21
SE4 1DG,Yes,51.471258,-0.033336,536692,176533,TQ366765,1/1/1980 12:00:00 AM,,19
SE4 1DH,Yes,51.467868,-0.034936,536591,176153,TQ365761,1/1/1980 12:00:00 AM,,22
SE4 1DJ,Yes,51.466352,-0.035146,536581,175984,TQ365759,1/1/1980 12:00:00 AM,,24
SE4 1DL,No,51.469187,-0.03475,536600,176300,TQ366763,2/1/1990 12:00:00 AM,12/1/1995 12:00:00 AM,20
SE4 1DN,Yes,51.465983,-0.036241,536506,175941,TQ365759,1/1/1980 12:00:00 AM,,24
SE4 1DP,Yes,51.470896,-0.033726,536666,176492,TQ366764,1/1/1980 12:00:00 AM,,18
SE4 1DQ,Yes,51.468842,-0.034016,536652,176263,TQ366762,1/1/1980 12:00:00 AM,,22
SE4 1DR,Yes,51.467661,-0.034369,536631,176131,TQ366761,1/1/1995 12:00:00 AM,,24
SE4 1DS,Yes,51.468091,-0.034308,536634,176179,TQ366761,1/1/1995 12:00:00 AM,,22
SE4 1DT,Yes,51.455586,-0.033434,536732,174790,TQ367747,1/1/1980 12:00:00 AM,,30
SE4 1DU,Yes,51.456064,-0.035141,536612,174840,TQ366748,1/1/1980 12:00:00 AM,,31
SE4 1DW,Yes,51.47029,-0.034559,536610,176423,TQ366764,1/1/1980 12:00:00 AM,,19
SE4 1DX,Yes,51.455299,-0.033476,536730,174758,TQ367747,1/1/1980 12:00:00 AM,,29
SE4 1DY,Yes,51.455674,-0.034971,536625,174797,TQ366747,1/1/1980 12:00:00 AM,,30
SE4 1DZ,Yes,51.454827,-0.032719,536784,174707,TQ367747,1/1/1980 12:00:00 AM,,28
SE4 1EA,Yes,51.454763,-0.031037,536901,174703,TQ369747,1/1/1980 12:00:00 AM,,28
SE4 1EB,Yes,51.454498,-0.032373,536809,174671,TQ368746,1/1/1980 12:00:00 AM,,28
SE4 1ED,Yes,51.454239,-0.031448,536874,174644,TQ368746,1/1/1980 12:00:00 AM,,27
SE4 1EE,Yes,51.453879,-0.031406,536878,174604,TQ368746,1/1/1980 12:00:00 AM,,27
SE4 1EF,No,51.453738,-0.031585,536866,174588,TQ368745,4/1/1985 12:00:00 AM,6/1/1997 12:00:00 AM,27
SE4 1EG,Yes,51.453598,-0.031778,536853,174572,TQ368745,1/1/1980 12:00:00 AM,,27
SE4 1EH,No,51.452987,-0.034007,536700,174500,TQ367745,1/1/1980 12:00:00 AM,12/1/1991 12:00:00 AM,28
SE4 1EJ,Yes,51.454575,-0.03427,536677,174676,TQ366746,1/1/1980 12:00:00 AM,,29
SE4 1EL,No,51.454809,-0.035368,536600,174700,TQ366747,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,30
SE4 1EN,No,51.454955,-0.035491,536591,174716,TQ365747,1/1/1980 12:00:00 AM,9/1/2004 12:00:00 AM,30
SE4 1EP,No,51.454955,-0.035491,536591,174716,TQ365747,12/1/1995 12:00:00 AM,6/1/2014 12:00:00 AM,30
SE4 1EQ,Yes,51.453617,-0.033476,536735,174571,TQ367745,1/1/1980 12:00:00 AM,,29
SE4 1ER,Yes,51.454962,-0.034829,536637,174718,TQ366747,1/1/1980 12:00:00 AM,,29
SE4 1ES,Yes,51.455069,-0.033701,536715,174732,TQ367747,1/1/1980 12:00:00 AM,,29
SE4 1ET,Yes,51.455434,-0.035139,536614,174770,TQ366747,1/1/1980 12:00:00 AM,,30
SE4 1EU,Yes,51.454377,-0.03589,536565,174651,TQ365746,1/1/1980 12:00:00 AM,,30
SE4 1EW,No,51.454809,-0.035368,536600,174700,TQ366747,2/1/1990 12:00:00 AM,12/1/1990 12:00:00 AM,30
SE4 1EX,No,51.453036,-0.036883,536500,174500,TQ365745,2/1/1990 12:00:00 AM,12/1/1990 12:00:00 AM,30
SE4 1EZ,No,51.465858,-0.036275,536504,175927,TQ365759,6/1/1998 12:00:00 AM,5/1/2013 12:00:00 AM,24
SE4 1FX,No,51.463509,-0.035628,536556,175667,TQ365756,1/1/2008 12:00:00 AM,2/1/2009 12:00:00 AM,26
SE4 1FZ,No,51.463509,-0.035628,536556,175667,TQ365756,1/1/2008 12:00:00 AM,1/1/2009 12:00:00 AM,26
SE4 1GA,No,51.463509,-0.035628,536556,175667,TQ365756,1/1/2008 12:00:00 AM,5/1/2010 12:00:00 AM,26
SE4 1GB,No,51.463509,-0.035628,536556,175667,TQ365756,11/1/2007 12:00:00 AM,1/1/2009 12:00:00 AM,26
SE4 1GD,No,51.463509,-0.035628,536556,175667,TQ365756,11/1/2007 12:00:00 AM,12/1/2009 12:00:00 AM,26
SE4 1GE,No,51.463509,-0.035628,536556,175667,TQ365756,8/1/2007 12:00:00 AM,9/1/2008 12:00:00 AM,26
SE4 1GF,No,51.463509,-0.035628,536556,175667,TQ365756,7/1/2007 12:00:00 AM,8/1/2008 12:00:00 AM,26
SE4 1GG,No,51.463509,-0.035628,536556,175667,TQ365756,12/1/2011 12:00:00 AM,11/1/2012 12:00:00 AM,26
SE4 1GH,No,51.463509,-0.035628,536556,175667,TQ365756,8/1/2006 12:00:00 AM,9/1/2007 12:00:00 AM,26
SE4 1GJ,No,51.463509,-0.035628,536556,175667,TQ365756,7/1/2006 12:00:00 AM,6/1/2008 12:00:00 AM,26
SE4 1GL,No,51.463303,-0.035694,536552,175644,TQ365756,6/1/2001 12:00:00 AM,1/1/2002 12:00:00 AM,26
SE4 1GN,No,51.463509,-0.035628,536556,175667,TQ365756,12/1/2000 12:00:00 AM,5/1/2015 12:00:00 AM,26
SE4 1GP,No,51.463509,-0.035628,536556,175667,TQ365756,12/1/2000 12:00:00 AM,2/1/2006 12:00:00 AM,26
SE4 1GQ,No,51.463509,-0.035628,536556,175667,TQ365756,10/1/2005 12:00:00 AM,11/1/2006 12:00:00 AM,26
SE4 1GR,No,51.463509,-0.035628,536556,175667,TQ365756,12/1/2000 12:00:00 AM,2/1/2006 12:00:00 AM,26
SE4 1GS,No,51.463303,-0.035694,536552,175644,TQ365756,12/1/2000 12:00:00 AM,11/1/2002 12:00:00 AM,26
SE4 1GT,No,51.463509,-0.035628,536556,175667,TQ365756,12/1/2000 12:00:00 AM,7/1/2011 12:00:00 AM,26
SE4 1GU,No,51.463303,-0.035694,536552,175644,TQ365756,6/1/2000 12:00:00 AM,9/1/2001 12:00:00 AM,26
SE4 1GW,No,51.463303,-0.035694,536552,175644,TQ365756,12/1/2000 12:00:00 AM,11/1/2003 12:00:00 AM,26
SE4 1GX,No,51.463303,-0.035694,536552,175644,TQ365756,6/1/2000 12:00:00 AM,5/1/2004 12:00:00 AM,26
SE4 1GY,No,51.463303,-0.035694,536552,175644,TQ365756,6/1/2000 12:00:00 AM,9/1/2003 12:00:00 AM,26
SE4 1GZ,No,51.463509,-0.035628,536556,175667,TQ365756,6/1/2000 12:00:00 AM,2/1/2006 12:00:00 AM,26
SE4 1HA,No,51.45736,-0.026621,537200,175000,TQ372750,1/1/1995 12:00:00 AM,12/1/1996 12:00:00 AM,31
SE4 1HD,Yes,51.452963,-0.029862,536988,174505,TQ369745,1/1/2005 12:00:00 AM,,22
SE4 1HE,No,51.463509,-0.035628,536556,175667,TQ365756,3/1/2008 12:00:00 AM,10/1/2008 12:00:00 AM,26
SE4 1HF,Yes,51.457325,-0.026695,537195,174996,TQ371749,1/1/1980 12:00:00 AM,,31
SE4 1HG,Yes,51.456219,-0.027246,537160,174872,TQ371748,1/1/1980 12:00:00 AM,,29
SE4 1HH,Yes,51.453867,-0.027506,537149,174610,TQ371746,1/1/1980 12:00:00 AM,,20
SE4 1HJ,Yes,51.454861,-0.029363,537017,174717,TQ370747,1/1/1980 12:00:00 AM,,27
SE4 1HL,Yes,51.454753,-0.028821,537055,174706,TQ370747,1/1/1980 12:00:00 AM,,26
SE4 1HN,Yes,51.454662,-0.029818,536986,174694,TQ369746,1/1/1980 12:00:00 AM,,27
SE4 1HP,Yes,51.453519,-0.027651,537140,174571,TQ371745,1/1/1980 12:00:00 AM,,20
SE4 1HQ,Yes,51.454789,-0.028273,537093,174711,TQ370747,1/1/1980 12:00:00 AM,,25
SE4 1HR,No,51.452939,-0.03113,536900,174500,TQ369745,1/1/1980 12:00:00 AM,7/1/1995 12:00:00 AM,25
SE4 1HS,Yes,51.45211,-0.027827,537132,174414,TQ371744,1/1/1980 12:00:00 AM,,22
SE4 1HT,Yes,51.45202,-0.027284,537170,174405,TQ371744,1/1/1980 12:00:00 AM,,22
SE4 1HU,Yes,51.453287,-0.027215,537171,174546,TQ371745,1/1/1980 12:00:00 AM,,19
SE4 1HW,Yes,51.454536,-0.030385,536947,174679,TQ369746,1/1/1980 12:00:00 AM,,27
SE4 1HX,Yes,51.452983,-0.027328,537164,174512,TQ371745,1/1/1980 12:00:00 AM,,19
SE4 1HY,Yes,51.452573,-0.027533,537151,174466,TQ371744,1/1/1980 12:00:00 AM,,21
SE4 1HZ,Yes,51.452642,-0.028955,537052,174471,TQ370744,1/1/1980 12:00:00 AM,,21
SE4 1JA,Yes,51.455133,-0.026818,537193,174752,TQ371747,1/1/1980 12:00:00 AM,,25
SE4 1JB,Yes,51.45468,-0.027169,537170,174701,TQ371747,1/1/1980 12:00:00 AM,,23
SE4 1JD,Yes,51.457271,-0.026165,537232,174991,TQ372749,1/1/1993 12:00:00 AM,,30
SE4 1JE,Yes,51.450944,-0.025862,537272,174288,TQ372742,1/1/1991 12:00:00 AM,,21
SE4 1JF,Yes,51.452907,-0.023892,537403,174510,TQ374745,6/1/1981 12:00:00 AM,,16
SE4 1JG,Yes,51.451993,-0.026752,537207,174403,TQ372744,6/1/1981 12:00:00 AM,,21
SE4 1JH,Yes,51.452158,-0.025838,537270,174423,TQ372744,6/1/1981 12:00:00 AM,,19
SE4 1JJ,Yes,51.453111,-0.024746,537343,174531,TQ373745,6/1/1981 12:00:00 AM,,16
SE4 1JL,Yes,51.457587,-0.026237,537226,175026,TQ372750,1/1/1980 12:00:00 AM,,32
SE4 1JN,Yes,51.456803,-0.024011,537383,174943,TQ373749,1/1/1980 12:00:00 AM,,24
SE4 1JP,Yes,51.455981,-0.02432,537364,174851,TQ373748,1/1/1980 12:00:00 AM,,21
SE4 1JQ,Yes,51.452686,-0.025168,537315,174483,TQ373744,6/1/1981 12:00:00 AM,,17
SE4 1JR,Yes,51.455856,-0.024901,537324,174836,TQ373748,1/1/1980 12:00:00 AM,,22
SE4 1JS,Yes,51.455675,-0.025399,537290,174815,TQ372748,1/1/1980 12:00:00 AM,,23
SE4 1JT,Yes,51.455539,-0.025865,537258,174799,TQ372747,1/1/1980 12:00:00 AM,,24
SE4 1JU,Yes,51.45534,-0.026277,537230,174776,TQ372747,1/1/1980 12:00:00 AM,,24
SE4 1JW,Yes,51.455306,-0.024306,537367,174776,TQ373747,1/1/1980 12:00:00 AM,,20
SE4 1JX,Yes,51.455232,-0.023633,537414,174769,TQ374747,1/1/1980 12:00:00 AM,,18
SE4 1JY,Yes,51.45722,-0.022626,537478,174992,TQ374749,1/1/1980 12:00:00 AM,,22
SE4 1JZ,Yes,51.457412,-0.023855,537392,175011,TQ373750,1/1/1980 12:00:00 AM,,27
SE4 1LA,Yes,51.457549,-0.024497,537347,175025,TQ373750,1/1/1980 12:00:00 AM,,30
SE4 1LB,Yes,51.457549,-0.024497,537347,175025,TQ373750,1/1/1980 12:00:00 AM,,30
SE4 1LD,Yes,51.458373,-0.024822,537322,175116,TQ373751,1/1/1980 12:00:00 AM,,37
SE4 1LE,Yes,51.459309,-0.025976,537239,175218,TQ372752,1/1/1980 12:00:00 AM,,48
SE4 1LF,Yes,51.459482,-0.030373,536933,175229,TQ369752,1/1/1980 12:00:00 AM,,34
SE4 1LG,Yes,51.457421,-0.022272,537502,175015,TQ375750,7/1/2003 12:00:00 AM,,21
SE4 1LJ,No,51.463509,-0.035628,536556,175667,TQ365756,1/1/2007 12:00:00 AM,2/1/2008 12:00:00 AM,26
SE4 1LL,Yes,51.464374,-0.030883,536883,175772,TQ368757,4/1/1987 12:00:00 AM,,36
SE4 1LN,No,51.463509,-0.035628,536556,175667,TQ365756,2/1/2006 12:00:00 AM,3/1/2007 12:00:00 AM,26
SE4 1LP,Yes,51.464174,-0.03557,536558,175741,TQ365757,1/1/1980 12:00:00 AM,,26
SE4 1LQ,No,51.463509,-0.035628,536556,175667,TQ365756,12/1/2001 12:00:00 AM,2/1/2006 12:00:00 AM,26
SE4 1LR,Yes,51.463622,-0.034327,536646,175682,TQ366756,1/1/1980 12:00:00 AM,,30
SE4 1LS,Yes,51.464078,-0.032522,536770,175736,TQ367757,1/1/1980 12:00:00 AM,,35
SE4 1LT,Yes,51.464391,-0.031386,536848,175773,TQ368757,1/1/1980 12:00:00 AM,,36
SE4 1LU,Yes,51.463761,-0.030808,536890,175704,TQ368757,1/1/1980 12:00:00 AM,,37
SE4 1LW,Yes,51.463948,-0.034428,536638,175718,TQ366757,1/1/1980 12:00:00 AM,,30
SE4 1LX,Yes,51.46336,-0.032092,536802,175657,TQ368756,1/1/1980 12:00:00 AM,,38
SE4 1LY,Yes,51.463062,-0.034711,536621,175619,TQ366756,1/1/1980 12:00:00 AM,,29
SE4 1LZ,Yes,51.462653,-0.033361,536716,175576,TQ367755,1/1/1980 12:00:00 AM,,34
SE4 1NA,Yes,51.462757,-0.033702,536692,175587,TQ366755,1/1/1980 12:00:00 AM,,33
SE4 1NB,Yes,51.462266,-0.033867,536682,175532,TQ366755,1/1/1980 12:00:00 AM,,31
SE4 1ND,Yes,51.462443,-0.034263,536654,175551,TQ366755,1/1/1980 12:00:00 AM,,30
SE4 1NE,Yes,51.461596,-0.034155,536664,175457,TQ366754,1/1/1980 12:00:00 AM,,29
SE4 1NF,Yes,51.462579,-0.032702,536762,175569,TQ367755,1/1/1980 12:00:00 AM,,35
SE4 1NG,Yes,51.462456,-0.03288,536750,175555,TQ367755,1/1/1980 12:00:00 AM,,35
SE4 1NH,Yes,51.461876,-0.033135,536734,175490,TQ367754,1/1/1980 12:00:00 AM,,32
SE4 1NJ,Yes,51.46293,-0.033291,536720,175607,TQ367756,1/1/1980 12:00:00 AM,,34
SE4 1NL,No,51.46293,-0.033291,536720,175607,TQ367756,7/1/2005 12:00:00 AM,9/1/2005 12:00:00 AM,34
SE4 1NN,No,51.463509,-0.035628,536556,175667,TQ365756,1/1/2007 12:00:00 AM,8/1/2013 12:00:00 AM,26
SE4 1NP,No,51.463509,-0.035628,536556,175667,TQ365756,6/1/2005 12:00:00 AM,7/1/2011 12:00:00 AM,26
SE4 1NQ,Yes,51.46223,-0.032256,536794,175531,TQ367755,1/1/1980 12:00:00 AM,,36
SE4 1NR,No,51.463509,-0.035628,536556,175667,TQ365756,4/1/2010 12:00:00 AM,2/1/2011 12:00:00 AM,26
SE4 1NS,No,51.463509,-0.035628,536556,175667,TQ365756,1/1/2005 12:00:00 AM,1/1/2007 12:00:00 AM,26
SE4 1NT,Yes,51.465798,-0.033787,536677,175925,TQ366759,1/1/1980 12:00:00 AM,,27
SE4 1NU,Yes,51.465982,-0.031879,536809,175949,TQ368759,1/1/1980 12:00:00 AM,,31
SE4 1NW,No,51.463509,-0.035628,536556,175667,TQ365756,3/1/2006 12:00:00 AM,4/1/2007 12:00:00 AM,26
SE4 1NX,Yes,51.466194,-0.031107,536862,175974,TQ368759,1/1/1980 12:00:00 AM,,31
SE4 1NY,Yes,51.467695,-0.029962,536937,176143,TQ369761,1/1/1980 12:00:00 AM,,29
SE4 1NZ,Yes,51.466681,-0.030668,536891,176029,TQ368760,1/1/1980 12:00:00 AM,,32
SE4 1PA,Yes,51.468244,-0.030039,536930,176204,TQ369762,1/1/1980 12:00:00 AM,,29
SE4 1PB,Yes,51.468477,-0.029425,536972,176231,TQ369762,1/1/1980 12:00:00 AM,,28
SE4 1PD,Yes,51.469174,-0.030791,536875,176306,TQ368763,1/1/1980 12:00:00 AM,,27
SE4 1PE,Yes,51.469128,-0.030203,536916,176302,TQ369763,1/1/1980 12:00:00 AM,,27
SE4 1PF,Yes,51.468499,-0.028617,537028,176235,TQ370762,1/1/1980 12:00:00 AM,,27
SE4 1PG,Yes,51.468171,-0.028862,537012,176198,TQ370761,1/1/1980 12:00:00 AM,,28
SE4 1PH,No,51.463509,-0.035628,536556,175667,TQ365756,9/1/2005 12:00:00 AM,9/1/2010 12:00:00 AM,26
SE4 1PJ,Yes,51.466291,-0.033133,536721,175981,TQ367759,1/1/1980 12:00:00 AM,,28
SE4 1PL,Yes,51.467441,-0.02934,536981,176116,TQ369761,1/1/1980 12:00:00 AM,,30
SE4 1PN,Yes,51.466694,-0.0293,536986,176033,TQ369760,1/1/1980 12:00:00 AM,,31
SE4 1PP,Yes,51.466242,-0.030198,536925,175981,TQ369759,1/1/1980 12:00:00 AM,,32
SE4 1PQ,Yes,51.468027,-0.030481,536900,176179,TQ369761,1/1/1980 12:00:00 AM,,29
SE4 1PR,Yes,51.468726,-0.031962,536795,176254,TQ367762,1/1/1980 12:00:00 AM,,27
SE4 1PS,Yes,51.469192,-0.029192,536986,176311,TQ369763,8/1/1993 12:00:00 AM,,25
SE4 1PT,No,51.463509,-0.035628,536556,175667,TQ365756,3/1/2005 12:00:00 AM,4/1/2012 12:00:00 AM,26
SE4 1PU,No,51.463509,-0.035628,536556,175667,TQ365756,1/1/2005 12:00:00 AM,1/1/2008 12:00:00 AM,26
SE4 1PW,Yes,51.466525,-0.029941,536942,176013,TQ369760,1/1/1980 12:00:00 AM,,31
SE4 1PX,Yes,51.467878,-0.028587,537032,176166,TQ370761,2/1/2005 12:00:00 AM,,29
SE4 1PY,Yes,51.468534,-0.027982,537072,176240,TQ370762,6/1/1997 12:00:00 AM,,26
SE4 1PZ,No,51.463509,-0.035628,536556,175667,TQ365756,8/1/1993 12:00:00 AM,2/1/2006 12:00:00 AM,26
SE4 1QA,Yes,51.462608,-0.026942,537162,175583,TQ371755,1/1/1980 12:00:00 AM,,43
SE4 1QB,Yes,51.463762,-0.024963,537296,175715,TQ372757,1/1/1980 12:00:00 AM,,36
SE4 1QD,Yes,51.466054,-0.023828,537368,175972,TQ373759,1/1/1980 12:00:00 AM,,27
SE4 1QE,Yes,51.463735,-0.024432,537333,175713,TQ373757,1/1/1980 12:00:00 AM,,35
SE4 1QF,No,51.467247,-0.023128,537413,176106,TQ374761,1/1/1980 12:00:00 AM,2/1/2014 12:00:00 AM,24
SE4 1QG,Yes,51.466232,-0.024281,537336,175991,TQ373759,1/1/1980 12:00:00 AM,,28
SE4 1QH,Yes,51.464503,-0.025709,537242,175796,TQ372757,1/1/1980 12:00:00 AM,,35
SE4 1QJ,Yes,51.463757,-0.026288,537204,175712,TQ372757,1/1/1980 12:00:00 AM,,38
SE4 1QL,Yes,51.463109,-0.026777,537172,175639,TQ371756,1/1/1980 12:00:00 AM,,41
SE4 1QN,No,51.463303,-0.035694,536552,175644,TQ365756,7/1/2004 12:00:00 AM,1/1/2006 12:00:00 AM,26
