Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude
BR3 1AA,No,51.407682,-0.032385,536948,169465,TQ369694,1/1/1980 12:00:00 AM,8/1/2016 12:00:00 AM,34
BR3 1BW,Yes,51.422417,-0.037505,536548,171094,TQ365710,2/1/2008 12:00:00 AM,,29
BR3 1BZ,Yes,51.413076,-0.038754,536489,170053,TQ364700,12/1/2012 12:00:00 AM,,27
BR3 1DL,No,51.399286,-0.049249,535800,168500,TQ358685,6/1/2001 12:00:00 AM,7/1/2004 12:00:00 AM,34
BR3 1EH,No,51.41394,-0.041464,536298,170144,TQ362701,12/1/2001 12:00:00 AM,12/1/2016 12:00:00 AM,28
BR3 1EP,Yes,51.409974,-0.043589,536162,169699,TQ361696,12/1/1995 12:00:00 AM,,33
BR3 1ES,Yes,51.411208,-0.030321,537081,169861,TQ370698,8/1/1992 12:00:00 AM,,37
BR3 1FB,Yes,51.419004,-0.035106,536725,170719,TQ367707,12/1/2016 12:00:00 AM,,25
BR3 1GL,No,51.399286,-0.049249,535800,168500,TQ358685,6/1/1996 12:00:00 AM,8/1/1997 12:00:00 AM,34
BR3 1GU,No,51.399286,-0.049249,535800,168500,TQ358685,12/1/1998 12:00:00 AM,11/1/2003 12:00:00 AM,34
BR3 1HA,Yes,51.410862,-0.031673,536988,169820,TQ369698,1/1/1980 12:00:00 AM,,34
BR3 1HB,Yes,51.410922,-0.030951,537038,169828,TQ370698,1/1/1980 12:00:00 AM,,36
BR3 1HD,Yes,51.412197,-0.034592,536781,169963,TQ367699,1/1/1980 12:00:00 AM,,31
BR3 1HE,Yes,51.411108,-0.032942,536899,169845,TQ368698,1/1/1980 12:00:00 AM,,34
BR3 1HF,Yes,51.411012,-0.032012,536964,169836,TQ369698,1/1/1980 12:00:00 AM,,34
BR3 1HG,Yes,51.411623,-0.035206,536740,169898,TQ367698,1/1/1980 12:00:00 AM,,31
BR3 1HH,Yes,51.411955,-0.03246,536930,169940,TQ369699,1/1/1980 12:00:00 AM,,35
BR3 1HJ,Yes,51.412964,-0.0342,536806,170049,TQ368700,1/1/1980 12:00:00 AM,,32
BR3 1HN,Yes,51.410996,-0.030013,537103,169838,TQ371698,1/1/1980 12:00:00 AM,,37
BR3 1HT,Yes,51.410047,-0.031334,537014,169730,TQ370697,1/1/1980 12:00:00 AM,,34
BR3 1HU,Yes,51.409541,-0.03173,536988,169673,TQ369696,1/1/1980 12:00:00 AM,,33
BR3 1HW,Yes,51.408298,-0.032128,536964,169534,TQ369695,1/1/1980 12:00:00 AM,,33
BR3 1HX,Yes,51.40915,-0.032005,536970,169629,TQ369696,1/1/1980 12:00:00 AM,,34
BR3 1HZ,Yes,51.408548,-0.032017,536971,169562,TQ369695,1/1/1980 12:00:00 AM,,33
BR3 1JA,Yes,51.407869,-0.032262,536956,169486,TQ369694,1/1/1980 12:00:00 AM,,34
BR3 1JD,Yes,51.412032,-0.046247,535971,169923,TQ359699,1/1/1980 12:00:00 AM,,32
BR3 1JE,Yes,51.411177,-0.043997,536130,169832,TQ361698,1/1/1980 12:00:00 AM,,32
BR3 1JF,Yes,51.411366,-0.045643,536015,169850,TQ360698,1/1/1980 12:00:00 AM,,32
BR3 1JG,Yes,51.41374,-0.046707,535934,170112,TQ359701,1/1/1980 12:00:00 AM,,31
BR3 1JH,Yes,51.418507,-0.04193,536252,170651,TQ362706,1/1/1980 12:00:00 AM,,29
BR3 1JJ,Yes,51.421919,-0.04164,536262,171031,TQ362710,1/1/1980 12:00:00 AM,,29
BR3 1JL,No,51.42297,-0.038848,536453,171153,TQ364711,1/1/1980 12:00:00 AM,12/1/1998 12:00:00 AM,30
BR3 1JN,Yes,51.416033,-0.045617,536003,170369,TQ360703,1/1/1980 12:00:00 AM,,31
BR3 1JP,No,51.422506,-0.03963,536400,171100,TQ364711,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,28
BR3 1JQ,Yes,51.41561,-0.045103,536040,170323,TQ360703,1/1/1980 12:00:00 AM,,30
BR3 1JR,No,51.423037,-0.037493,536547,171163,TQ365711,1/1/1980 12:00:00 AM,2/1/2015 12:00:00 AM,31
BR3 1JS,No,51.42156,-0.036794,536600,171000,TQ366710,1/1/1980 12:00:00 AM,12/1/1992 12:00:00 AM,27
BR3 1JT,Yes,51.422965,-0.036964,536584,171156,TQ365711,1/1/1980 12:00:00 AM,,31
BR3 1JU,Yes,51.414426,-0.03559,536705,170209,TQ367702,6/1/2004 12:00:00 AM,,30
BR3 1JX,Yes,51.421672,-0.039191,536433,171008,TQ364710,12/1/2000 12:00:00 AM,,28
BR3 1JY,Yes,51.419627,-0.043292,536154,170773,TQ361707,1/1/1980 12:00:00 AM,,31
BR3 1JZ,Yes,51.419694,-0.04244,536213,170782,TQ362707,1/1/1980 12:00:00 AM,,30
BR3 1LA,No,51.421794,-0.038999,536446,171022,TQ364710,1/1/1980 12:00:00 AM,7/1/2016 12:00:00 AM,28
BR3 1LB,Yes,51.420965,-0.039969,536381,170928,TQ363709,2/1/1990 12:00:00 AM,,28
BR3 1LE,Yes,51.422858,-0.039701,536394,171139,TQ363711,1/1/1980 12:00:00 AM,,29
BR3 1LF,Yes,51.421755,-0.039864,536386,171016,TQ363710,1/1/1980 12:00:00 AM,,29
BR3 1LG,No,51.422541,-0.037946,536517,171107,TQ365711,1/1/1980 12:00:00 AM,7/1/2003 12:00:00 AM,30
BR3 1LH,No,51.421968,-0.03915,536435,171041,TQ364710,1/1/1980 12:00:00 AM,7/1/2016 12:00:00 AM,28
BR3 1LJ,Yes,51.41471,-0.036426,536646,170239,TQ366702,1/1/1980 12:00:00 AM,,29
BR3 1LL,Yes,51.414435,-0.037171,536595,170207,TQ365702,1/1/1980 12:00:00 AM,,29
BR3 1LN,Yes,51.412037,-0.037375,536588,169940,TQ365699,1/1/1980 12:00:00 AM,,29
BR3 1LP,Yes,51.413165,-0.038707,536492,170063,TQ364700,1/1/1980 12:00:00 AM,,28
BR3 1LQ,No,51.414459,-0.035401,536718,170213,TQ367702,12/1/1998 12:00:00 AM,5/1/2004 12:00:00 AM,30
BR3 1LR,Yes,51.412189,-0.041093,536329,169950,TQ363699,1/1/1980 12:00:00 AM,,29
BR3 1LS,Yes,51.411991,-0.042683,536219,169925,TQ362699,1/1/1980 12:00:00 AM,,31
BR3 1LT,Yes,51.413626,-0.044713,536073,170103,TQ360701,1/1/1980 12:00:00 AM,,31
BR3 1LU,Yes,51.41345,-0.045511,536018,170082,TQ360700,1/1/1980 12:00:00 AM,,31
BR3 1LW,Yes,51.42144,-0.039316,536425,170982,TQ364709,12/1/2000 12:00:00 AM,,29
BR3 1LY,Yes,51.415184,-0.043812,536131,170278,TQ361702,1/1/1980 12:00:00 AM,,29
BR3 1LZ,Yes,51.414735,-0.04327,536170,170229,TQ361702,1/1/1980 12:00:00 AM,,28
BR3 1NA,Yes,51.414455,-0.042132,536250,170200,TQ362702,1/1/1980 12:00:00 AM,,29
BR3 1QN,Yes,51.416095,-0.037532,536565,170391,TQ365703,1/1/1980 12:00:00 AM,,27
BR3 1QP,Yes,51.417279,-0.042687,536203,170513,TQ362705,1/1/1980 12:00:00 AM,,28
BR3 1QR,Yes,51.416895,-0.043408,536154,170469,TQ361704,1/1/1980 12:00:00 AM,,29
BR3 1QS,Yes,51.417885,-0.045092,536034,170576,TQ360705,1/1/1980 12:00:00 AM,,32
BR3 1QW,Yes,51.416527,-0.036995,536601,170440,TQ366704,1/1/1980 12:00:00 AM,,27
BR3 1QZ,Yes,51.423019,-0.038026,536510,171160,TQ365711,1/1/1993 12:00:00 AM,,32
BR3 1SY,No,51.423099,-0.015512,538075,171211,TQ380712,1/1/1980 12:00:00 AM,3/1/2011 12:00:00 AM,34
BR3 1TF,Yes,51.42199,-0.021213,537682,171077,TQ376710,1/1/1980 12:00:00 AM,,51
BR3 1TG,Yes,51.421581,-0.021504,537663,171031,TQ376710,1/1/1980 12:00:00 AM,,53
BR3 1TH,Yes,51.421723,-0.020318,537745,171049,TQ377710,1/1/1980 12:00:00 AM,,33
BR3 1TJ,Yes,51.409816,-0.031516,537002,169704,TQ370697,1/1/1980 12:00:00 AM,,33
BR3 1TQ,Yes,51.421483,-0.021033,537696,171021,TQ376710,1/1/1980 12:00:00 AM,,53
BR3 1TU,Yes,51.410399,-0.030844,537047,169770,TQ370697,1/1/1980 12:00:00 AM,,35
BR3 1TX,Yes,51.411924,-0.043534,536160,169916,TQ361699,1/1/1980 12:00:00 AM,,31
BR3 1TY,Yes,51.412807,-0.043108,536187,170015,TQ361700,1/1/1980 12:00:00 AM,,30
BR3 1TZ,Yes,51.41373,-0.043414,536163,170117,TQ361701,1/1/1980 12:00:00 AM,,30
BR3 1UF,Yes,51.412796,-0.047265,535898,170006,TQ358700,11/1/2008 12:00:00 AM,,32
BR3 1UG,No,51.422482,-0.038193,536500,171100,TQ365711,1/1/1980 12:00:00 AM,12/1/1990 12:00:00 AM,29
BR3 1WA,No,51.421497,-0.039501,536412,170988,TQ364709,11/1/2003 12:00:00 AM,1/1/2008 12:00:00 AM,28
BR3 1WB,No,51.423333,-0.03528,536700,171200,TQ367712,9/1/1991 12:00:00 AM,2/1/2007 12:00:00 AM,32
BR3 1WN,No,51.399286,-0.049249,535800,168500,TQ358685,2/1/2003 12:00:00 AM,10/1/2003 12:00:00 AM,34
BR3 1WQ,No,51.399286,-0.049249,535800,168500,TQ358685,12/1/1999 12:00:00 AM,3/1/2004 12:00:00 AM,34
BR3 1WS,No,51.399286,-0.049249,535800,168500,TQ358685,12/1/1999 12:00:00 AM,2/1/2004 12:00:00 AM,34
BR3 1WT,No,51.399286,-0.049249,535800,168500,TQ358685,12/1/1998 12:00:00 AM,11/1/2003 12:00:00 AM,34
BR3 1WU,No,51.399286,-0.049249,535800,168500,TQ358685,5/1/2003 12:00:00 AM,5/1/2004 12:00:00 AM,34
BR3 1WW,No,51.399286,-0.049249,535800,168500,TQ358685,12/1/1997 12:00:00 AM,7/1/2004 12:00:00 AM,34
BR3 1WY,No,51.399286,-0.049249,535800,168500,TQ358685,3/1/2003 12:00:00 AM,6/1/2004 12:00:00 AM,34
BR3 1XB,No,51.422506,-0.03963,536400,171100,TQ364711,8/1/1992 12:00:00 AM,12/1/1992 12:00:00 AM,28
BR3 1YA,No,51.399286,-0.049249,535800,168500,TQ358685,9/1/2002 12:00:00 AM,1/1/2004 12:00:00 AM,34
BR3 1YB,No,51.399286,-0.049249,535800,168500,TQ358685,5/1/2002 12:00:00 AM,8/1/2003 12:00:00 AM,34
BR3 1YF,No,51.399286,-0.049249,535800,168500,TQ358685,6/1/2002 12:00:00 AM,3/1/2004 12:00:00 AM,34
BR3 1YQ,No,51.399286,-0.049249,535800,168500,TQ358685,7/1/2002 12:00:00 AM,7/1/2004 12:00:00 AM,34
BR3 1YY,No,51.399286,-0.049249,535800,168500,TQ358685,12/1/1999 12:00:00 AM,2/1/2004 12:00:00 AM,34
BR3 1ZA,No,51.399286,-0.049249,535800,168500,TQ358685,6/1/1996 12:00:00 AM,8/1/2003 12:00:00 AM,34
BR3 1ZF,No,51.399286,-0.049249,535800,168500,TQ358685,12/1/1997 12:00:00 AM,10/1/2004 12:00:00 AM,34
BR3 1ZG,No,51.399286,-0.049249,535800,168500,TQ358685,1/1/1995 12:00:00 AM,9/1/2005 12:00:00 AM,34
BR3 1ZH,No,51.399286,-0.049249,535800,168500,TQ358685,12/1/1997 12:00:00 AM,11/1/2003 12:00:00 AM,34
BR3 1ZW,No,51.399286,-0.049249,535800,168500,TQ358685,6/1/2000 12:00:00 AM,9/1/2001 12:00:00 AM,34
BR3 1ZX,No,51.399286,-0.049249,535800,168500,TQ358685,6/1/2000 12:00:00 AM,6/1/2003 12:00:00 AM,34
BR3 1ZZ,No,51.399286,-0.049249,535800,168500,TQ358685,6/1/2000 12:00:00 AM,7/1/2004 12:00:00 AM,34
BR3 3EZ,No,51.399286,-0.049249,535800,168500,TQ358685,2/1/1990 12:00:00 AM,12/1/2002 12:00:00 AM,34
BR3 3GB,No,51.399286,-0.049249,535800,168500,TQ358685,6/1/2001 12:00:00 AM,12/1/2002 12:00:00 AM,34
BR3 3LQ,No,51.399286,-0.049249,535800,168500,TQ358685,12/1/2001 12:00:00 AM,6/1/2003 12:00:00 AM,34
BR3 3NW,No,51.399286,-0.049249,535800,168500,TQ358685,8/1/1992 12:00:00 AM,3/1/2004 12:00:00 AM,34
BR3 3SZ,No,51.399286,-0.049249,535800,168500,TQ358685,8/1/1992 12:00:00 AM,9/1/2005 12:00:00 AM,34
BR3 3TG,No,51.399286,-0.049249,535800,168500,TQ358685,8/1/1992 12:00:00 AM,6/1/1997 12:00:00 AM,34
BR3 3TZ,No,51.399286,-0.049249,535800,168500,TQ358685,11/1/2003 12:00:00 AM,5/1/2011 12:00:00 AM,34
BR3 3UD,No,51.399286,-0.049249,535800,168500,TQ358685,6/1/1997 12:00:00 AM,8/1/2005 12:00:00 AM,34
BR3 3UJ,No,51.399286,-0.049249,535800,168500,TQ358685,7/1/2003 12:00:00 AM,8/1/2004 12:00:00 AM,34
BR3 3UW,No,51.399286,-0.049249,535800,168500,TQ358685,4/1/2003 12:00:00 AM,11/1/2003 12:00:00 AM,34
BR3 3UZ,No,51.399286,-0.049249,535800,168500,TQ358685,4/1/2003 12:00:00 AM,7/1/2005 12:00:00 AM,34
BR3 3WD,No,51.399286,-0.049249,535800,168500,TQ358685,6/1/2002 12:00:00 AM,5/1/2003 12:00:00 AM,34
BR3 3WG,No,51.399286,-0.049249,535800,168500,TQ358685,12/1/2001 12:00:00 AM,5/1/2003 12:00:00 AM,34
BR3 3WJ,No,51.399286,-0.049249,535800,168500,TQ358685,5/1/2002 12:00:00 AM,6/1/2003 12:00:00 AM,34
BR3 3WP,No,51.399286,-0.049249,535800,168500,TQ358685,12/1/2000 12:00:00 AM,11/1/2003 12:00:00 AM,34
BR3 3WQ,No,51.399286,-0.049249,535800,168500,TQ358685,12/1/2000 12:00:00 AM,12/1/2002 12:00:00 AM,34
BR3 3WW,No,51.399286,-0.049249,535800,168500,TQ358685,6/1/2000 12:00:00 AM,7/1/2004 12:00:00 AM,34
BR3 3WY,No,51.399286,-0.049249,535800,168500,TQ358685,12/1/1999 12:00:00 AM,2/1/2004 12:00:00 AM,34
BR3 3ZF,No,51.399286,-0.049249,535800,168500,TQ358685,6/1/1999 12:00:00 AM,5/1/2004 12:00:00 AM,34
BR3 3ZS,No,51.399286,-0.049249,535800,168500,TQ358685,6/1/1998 12:00:00 AM,9/1/2003 12:00:00 AM,34
BR3 4BD,Yes,51.402258,-0.038239,536557,168851,TQ365688,2/1/1990 12:00:00 AM,,33
BR3 4BE,Yes,51.398458,-0.04651,535993,168413,TQ359684,4/1/2003 12:00:00 AM,,35
BR3 4BF,Yes,51.398571,-0.046289,536008,168426,TQ360684,4/1/2003 12:00:00 AM,,34
BR3 4BU,Yes,51.400026,-0.049419,535786,168582,TQ357685,7/1/1990 12:00:00 AM,,34
BR3 4BW,No,51.399286,-0.049249,535800,168500,TQ358685,12/1/2001 12:00:00 AM,7/1/2004 12:00:00 AM,34
BR3 4BX,No,51.399286,-0.049249,535800,168500,TQ358685,6/1/2001 12:00:00 AM,6/1/2003 12:00:00 AM,34
BR3 4DA,Yes,51.401924,-0.038699,536526,168813,TQ365688,1/1/1980 12:00:00 AM,,33
BR3 4DB,Yes,51.402142,-0.039897,536442,168835,TQ364688,1/1/1980 12:00:00 AM,,32
BR3 4DD,Yes,51.401683,-0.040377,536410,168783,TQ364687,1/1/1980 12:00:00 AM,,33
BR3 4DE,Yes,51.39958,-0.041042,536370,168548,TQ363685,1/1/1980 12:00:00 AM,,36
BR3 4DF,Yes,51.398795,-0.045144,536087,168453,TQ360684,1/1/1980 12:00:00 AM,,34
BR3 4DG,Yes,51.399238,-0.043673,536188,168505,TQ361685,1/1/1980 12:00:00 AM,,35
BR3 4DH,Yes,51.400253,-0.041444,536340,168622,TQ363686,1/1/1980 12:00:00 AM,,34
BR3 4DJ,Yes,51.399123,-0.045949,536030,168488,TQ360684,1/1/1980 12:00:00 AM,,33
BR3 4DL,Yes,51.400632,-0.039919,536445,168667,TQ364686,6/1/1998 12:00:00 AM,,34
BR3 4DN,Yes,51.39994,-0.048028,535883,168575,TQ358685,1/1/1993 12:00:00 AM,,32
BR3 4DP,Yes,51.39836,-0.047103,535952,168401,TQ359684,10/1/2003 12:00:00 AM,,34
BR3 4DQ,Yes,51.399335,-0.041426,536344,168520,TQ363685,1/1/1980 12:00:00 AM,,36
BR3 4DR,Yes,51.39852,-0.047556,535920,168418,TQ359684,1/1/1980 12:00:00 AM,,33
BR3 4DS,Yes,51.398898,-0.048087,535882,168459,TQ358684,1/1/1980 12:00:00 AM,,33
BR3 4DT,Yes,51.400019,-0.048485,535851,168583,TQ358685,1/1/1980 12:00:00 AM,,33
BR3 4DU,Yes,51.400668,-0.047479,535919,168657,TQ359686,1/1/1980 12:00:00 AM,,32
BR3 4DX,Yes,51.401366,-0.048887,535819,168732,TQ358687,1/1/1980 12:00:00 AM,,33
BR3 4DY,Yes,51.400448,-0.049386,535787,168629,TQ357686,1/1/1980 12:00:00 AM,,34
BR3 4DZ,Yes,51.400609,-0.049883,535752,168646,TQ357686,1/1/1980 12:00:00 AM,,33
BR3 4EA,Yes,51.401221,-0.050432,535712,168713,TQ357687,1/1/1980 12:00:00 AM,,33
BR3 4EB,Yes,51.400888,-0.050949,535677,168675,TQ356686,1/1/1980 12:00:00 AM,,33
BR3 4ED,Yes,51.401803,-0.050292,535720,168778,TQ357687,1/1/1980 12:00:00 AM,,33
BR3 4EE,Yes,51.401716,-0.05044,535710,168768,TQ357687,1/1/1980 12:00:00 AM,,33
BR3 4EF,Yes,51.401602,-0.050646,535696,168755,TQ356687,1/1/1980 12:00:00 AM,,33
BR3 4EG,Yes,51.401479,-0.050838,535683,168741,TQ356687,1/1/1980 12:00:00 AM,,33
BR3 4EH,Yes,51.401405,-0.052336,535579,168730,TQ355687,1/1/1980 12:00:00 AM,,34
BR3 4EJ,Yes,51.399931,-0.050717,535696,168569,TQ356685,1/1/1980 12:00:00 AM,,34
BR3 4EL,Yes,51.403322,-0.054584,535417,168939,TQ354689,6/1/1998 12:00:00 AM,,43
BR3 4EN,Yes,51.401234,-0.051222,535657,168713,TQ356687,1/1/1980 12:00:00 AM,,33
BR3 4EP,Yes,51.406877,-0.032678,536930,169375,TQ369693,1/1/1980 12:00:00 AM,,34
BR3 4EQ,Yes,51.401366,-0.05103,535670,168728,TQ356687,1/1/1980 12:00:00 AM,,33
BR3 4ER,Yes,51.400479,-0.041018,536369,168648,TQ363686,3/1/1988 12:00:00 AM,,34
BR3 4ES,Yes,51.40703,-0.032686,536929,169392,TQ369693,8/1/1992 12:00:00 AM,,34
BR3 4ET,No,51.40686,-0.032707,536928,169373,TQ369693,1/1/1980 12:00:00 AM,6/1/1999 12:00:00 AM,34
BR3 4EU,Yes,51.406799,-0.033918,536844,169364,TQ368693,1/1/1980 12:00:00 AM,,34
BR3 4EW,Yes,51.401146,-0.051355,535648,168703,TQ356687,1/1/1980 12:00:00 AM,,33
BR3 4EX,Yes,51.404891,-0.03433,536821,169151,TQ368691,1/1/1980 12:00:00 AM,,33
BR3 4EY,Yes,51.405072,-0.036537,536667,169167,TQ366691,1/1/1980 12:00:00 AM,,32
BR3 4EZ,Yes,51.405415,-0.036623,536660,169205,TQ366692,1/1/1980 12:00:00 AM,,32
BR3 4FA,Yes,51.408955,-0.039692,536436,169593,TQ364695,3/1/2008 12:00:00 AM,,29
BR3 4FB,Yes,51.399351,-0.04236,536279,168520,TQ362685,8/1/2014 12:00:00 AM,,35
BR3 4FD,Yes,51.409464,-0.044861,536075,169640,TQ360696,3/1/2017 12:00:00 AM,,
BR3 4FP,Yes,51.408514,-0.039625,536442,169544,TQ364695,3/1/2007 12:00:00 AM,,30
BR3 4GA,Yes,51.408831,-0.041394,536318,169576,TQ363695,4/1/2010 12:00:00 AM,,31
BR3 4GB,Yes,51.407373,-0.033304,536885,169429,TQ368694,5/1/2002 12:00:00 AM,,34
BR3 4GL,Yes,51.408918,-0.042296,536255,169584,TQ362695,4/1/2009 12:00:00 AM,,32
BR3 4GN,Yes,51.409014,-0.042666,536229,169594,TQ362695,4/1/2009 12:00:00 AM,,32
BR3 4GP,Yes,51.401979,-0.050055,535736,168798,TQ357687,4/1/2009 12:00:00 AM,,32
BR3 4GR,Yes,51.409373,-0.049654,535742,169621,TQ357696,7/1/2007 12:00:00 AM,,34
BR3 4GS,Yes,51.408608,-0.040972,536348,169552,TQ363695,5/1/2010 12:00:00 AM,,30
BR3 4GT,Yes,51.408475,-0.041107,536339,169537,TQ363695,5/1/2010 12:00:00 AM,,31
BR3 4GW,Yes,51.4083,-0.041359,536322,169517,TQ363695,7/1/2010 12:00:00 AM,,31
BR3 4GX,Yes,51.408955,-0.039692,536436,169593,TQ364695,5/1/2008 12:00:00 AM,,29
BR3 4GY,Yes,51.405155,-0.055556,535344,169141,TQ353691,4/1/2006 12:00:00 AM,,42
BR3 4GZ,Yes,51.408955,-0.039692,536436,169593,TQ364695,3/1/2008 12:00:00 AM,,29
BR3 4HA,Yes,51.405282,-0.039461,536463,169185,TQ364691,1/1/1980 12:00:00 AM,,30
BR3 4HB,Yes,51.40476,-0.039972,536429,169126,TQ364691,1/1/1980 12:00:00 AM,,30
BR3 4HD,Yes,51.404482,-0.040545,536390,169094,TQ363690,1/1/1980 12:00:00 AM,,31
BR3 4HE,Yes,51.402842,-0.041391,536336,168910,TQ363689,1/1/1980 12:00:00 AM,,32
BR3 4HF,Yes,51.401134,-0.043089,536223,168717,TQ362687,1/1/1980 12:00:00 AM,,33
BR3 4HG,Yes,51.400691,-0.042907,536237,168668,TQ362686,1/1/1980 12:00:00 AM,,33
BR3 4HH,Yes,51.404356,-0.041053,536355,169079,TQ363690,1/1/1980 12:00:00 AM,,31
BR3 4HJ,Yes,51.403833,-0.038847,536510,169025,TQ365690,1/1/1980 12:00:00 AM,,31
BR3 4HL,Yes,51.405081,-0.038693,536517,169164,TQ365691,1/1/1980 12:00:00 AM,,30
BR3 4HN,Yes,51.404572,-0.036788,536651,169111,TQ366691,1/1/1980 12:00:00 AM,,32
BR3 4HP,Yes,51.403575,-0.037938,536574,168998,TQ365689,1/1/1980 12:00:00 AM,,32
BR3 4HQ,Yes,51.402593,-0.041014,536363,168883,TQ363688,1/1/1980 12:00:00 AM,,32
BR3 4HR,Yes,51.403448,-0.036233,536693,168987,TQ366689,1/1/1980 12:00:00 AM,,33
BR3 4HS,Yes,51.403647,-0.036842,536650,169008,TQ366690,1/1/1980 12:00:00 AM,,32
BR3 4HT,Yes,51.403525,-0.037063,536635,168994,TQ366689,1/1/1980 12:00:00 AM,,32
BR3 4HU,Yes,51.403199,-0.037494,536606,168957,TQ366689,1/1/1980 12:00:00 AM,,33
BR3 4HW,Yes,51.404307,-0.037044,536634,169081,TQ366690,1/1/1980 12:00:00 AM,,32
BR3 4HX,Yes,51.408691,-0.033017,536901,169576,TQ369695,1/1/1980 12:00:00 AM,,33
BR3 4HY,Yes,51.409448,-0.034725,536780,169657,TQ367696,1/1/1980 12:00:00 AM,,32
BR3 4HZ,Yes,51.407302,-0.034932,536772,169418,TQ367694,1/1/1980 12:00:00 AM,,33
BR3 4JA,Yes,51.406752,-0.035933,536704,169355,TQ367693,1/1/1980 12:00:00 AM,,33
BR3 4JB,Yes,51.407094,-0.037543,536591,169390,TQ365693,1/1/1980 12:00:00 AM,,32
BR3 4JD,Yes,51.407499,-0.041322,536327,169428,TQ363694,1/1/2004 12:00:00 AM,,31
BR3 4JE,Yes,51.405559,-0.035021,536771,169224,TQ367692,1/1/1980 12:00:00 AM,,34
BR3 4JF,Yes,51.405875,-0.034561,536802,169260,TQ368692,1/1/1980 12:00:00 AM,,34
BR3 4JG,Yes,51.40608,-0.037126,536623,169278,TQ366692,1/1/1980 12:00:00 AM,,32
BR3 4JH,Yes,51.409731,-0.033404,536871,169691,TQ368696,1/1/1980 12:00:00 AM,,32
BR3 4JJ,Yes,51.405719,-0.039759,536441,169233,TQ364692,1/1/1980 12:00:00 AM,,30
BR3 4JL,Yes,51.406083,-0.039988,536424,169273,TQ364692,1/1/1980 12:00:00 AM,,30
BR3 4JN,Yes,51.407319,-0.038655,536513,169413,TQ365694,1/1/1980 12:00:00 AM,,32
BR3 4JP,Yes,51.407141,-0.040388,536393,169390,TQ363693,1/1/1980 12:00:00 AM,,31
BR3 4JQ,Yes,51.406854,-0.040415,536392,169358,TQ363693,1/1/1980 12:00:00 AM,,31
BR3 4JR,Yes,51.40771,-0.039947,536422,169454,TQ364694,1/1/1980 12:00:00 AM,,31
BR3 4JS,Yes,51.407061,-0.040981,536352,169380,TQ363693,1/1/1980 12:00:00 AM,,31
BR3 4JT,Yes,51.40511,-0.042085,536281,169161,TQ362691,1/1/1980 12:00:00 AM,,31
BR3 4JU,Yes,51.405261,-0.042467,536254,169177,TQ362691,1/1/1980 12:00:00 AM,,32
BR3 4JW,Yes,51.407482,-0.039252,536471,169430,TQ364694,1/1/1980 12:00:00 AM,,31
BR3 4JX,Yes,51.403275,-0.043616,536180,168954,TQ361689,1/1/1980 12:00:00 AM,,32
BR3 4JY,Yes,51.403807,-0.043737,536170,169013,TQ361690,1/1/1980 12:00:00 AM,,32
BR3 4JZ,Yes,51.402637,-0.044764,536102,168881,TQ361688,1/1/1980 12:00:00 AM,,32
BR3 4LA,Yes,51.402184,-0.044554,536118,168831,TQ361688,1/1/1980 12:00:00 AM,,32
BR3 4LB,Yes,51.401067,-0.045536,536053,168705,TQ360687,1/1/1980 12:00:00 AM,,32
BR3 4LD,Yes,51.40129,-0.045972,536022,168729,TQ360687,1/1/1980 12:00:00 AM,,33
BR3 4LE,Yes,51.399787,-0.045317,536072,168563,TQ360685,1/1/1980 12:00:00 AM,,32
BR3 4LF,Yes,51.399621,-0.044562,536125,168546,TQ361685,1/1/1980 12:00:00 AM,,33
BR3 4LG,Yes,51.401062,-0.044127,536151,168707,TQ361687,1/1/1980 12:00:00 AM,,32
BR3 4LH,Yes,51.402673,-0.042592,536253,168889,TQ362688,1/1/1980 12:00:00 AM,,31
BR3 4LJ,Yes,51.402868,-0.042957,536227,168910,TQ362689,1/1/1980 12:00:00 AM,,31
BR3 4LL,Yes,51.40387,-0.042138,536281,169023,TQ362690,1/1/1980 12:00:00 AM,,32
BR3 4LN,Yes,51.403939,-0.041416,536331,169032,TQ363690,1/1/1980 12:00:00 AM,,32
BR3 4LP,Yes,51.402816,-0.039308,536481,168911,TQ364689,1/1/1980 12:00:00 AM,,32
BR3 4LQ,Yes,51.401178,-0.044625,536116,168719,TQ361687,1/1/1980 12:00:00 AM,,32
BR3 4LR,Yes,51.407975,-0.03381,536848,169495,TQ368694,1/1/1980 12:00:00 AM,,33
BR3 4LS,Yes,51.408956,-0.040282,536395,169592,TQ363695,1/1/1980 12:00:00 AM,,30
BR3 4LT,Yes,51.409562,-0.040457,536381,169659,TQ363696,1/1/1980 12:00:00 AM,,29
BR3 4LU,Yes,51.409336,-0.039892,536421,169635,TQ364696,1/1/1980 12:00:00 AM,,29
BR3 4LW,Yes,51.40312,-0.039208,536487,168945,TQ364689,1/1/1980 12:00:00 AM,,32
BR3 4LX,Yes,51.410204,-0.038028,536548,169735,TQ365697,1/1/1980 12:00:00 AM,,29
BR3 4LY,Yes,51.40997,-0.041202,536328,169703,TQ363697,1/1/1980 12:00:00 AM,,29
BR3 4LZ,Yes,51.409619,-0.041202,536329,169664,TQ363696,1/1/1980 12:00:00 AM,,29
BR3 4NA,Yes,51.41052,-0.03859,536508,169769,TQ365697,1/1/1980 12:00:00 AM,,29
