Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude
SE12 8PY,Yes,51.45281,0.01144,539858,174566,TQ398745,1/1/1980 12:00:00 AM,,20
SE12 8PZ,Yes,51.456319,0.011306,539838,174956,TQ398749,1/1/1980 12:00:00 AM,,19
SE12 8QA,No,51.455826,0.010737,539800,174900,TQ398749,1/1/1980 12:00:00 AM,12/1/1990 12:00:00 AM,19
SE12 8QB,Yes,51.455391,0.008804,539667,174848,TQ396748,1/1/1980 12:00:00 AM,,17
SE12 8QD,No,51.456419,0.011281,539836,174967,TQ398749,1/1/1980 12:00:00 AM,7/1/2012 12:00:00 AM,19
SE12 8QE,Yes,51.456031,0.00817,539621,174918,TQ396749,1/1/1980 12:00:00 AM,,17
SE12 8QF,Yes,51.456233,0.007963,539606,174940,TQ396749,1/1/1980 12:00:00 AM,,18
SE12 8QG,Yes,51.456013,0.006096,539477,174912,TQ394749,1/1/1980 12:00:00 AM,,19
SE12 8QH,Yes,51.457458,0.00626,539484,175073,TQ394750,1/1/1980 12:00:00 AM,,21
SE12 8QJ,Yes,51.456654,0.007535,539575,174986,TQ395749,1/1/1980 12:00:00 AM,,19
SE12 8QL,Yes,51.456881,0.006868,539528,175010,TQ395750,1/1/1980 12:00:00 AM,,20
SE12 8QN,Yes,51.457474,0.006909,539529,175076,TQ395750,1/1/1980 12:00:00 AM,,20
SE12 8QP,Yes,51.458137,0.006549,539502,175149,TQ395751,4/1/2008 12:00:00 AM,,21
SE12 8QQ,Yes,51.457284,0.005907,539460,175053,TQ394750,1/1/1980 12:00:00 AM,,22
SE12 8QW,Yes,51.457929,0.006598,539506,175126,TQ395751,1/1/1980 12:00:00 AM,,21
SE12 8RA,Yes,51.451072,0.012644,539947,174375,TQ399743,1/1/1980 12:00:00 AM,,21
SE12 8RB,Yes,51.450287,0.012782,539959,174288,TQ399742,1/1/1993 12:00:00 AM,,22
SE12 8RE,Yes,51.451996,0.013289,539989,174479,TQ399744,1/1/1980 12:00:00 AM,,20
SE12 8RF,Yes,51.453436,0.012158,539906,174637,TQ399746,1/1/1980 12:00:00 AM,,19
SE12 8RG,Yes,51.455646,0.011794,539874,174882,TQ398748,1/1/1980 12:00:00 AM,,19
SE12 8RH,Yes,51.449913,0.014637,540089,174250,TQ400742,4/1/2007 12:00:00 AM,,24
SE12 8RJ,No,51.456724,0.010777,539800,175000,TQ398750,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,19
SE12 8RL,No,51.456724,0.010777,539800,175000,TQ398750,1/1/1980 12:00:00 AM,1/1/1995 12:00:00 AM,19
SE12 8RN,Yes,51.455973,0.012097,539894,174919,TQ398749,1/1/1980 12:00:00 AM,,19
SE12 8RR,No,51.456193,0.011862,539877,174943,TQ398749,5/1/1994 12:00:00 AM,1/1/2009 12:00:00 AM,18
SE12 8RS,Yes,51.458173,0.007026,539535,175154,TQ395751,1/1/1980 12:00:00 AM,,20
SE12 8RT,No,51.458595,0.00654,539500,175200,TQ395752,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,20
SE12 8RU,Yes,51.457399,0.009151,539685,175072,TQ396750,1/1/1980 12:00:00 AM,,19
SE12 8RW,Yes,51.456405,0.010518,539783,174964,TQ397749,1/1/1980 12:00:00 AM,,19
SE12 8RX,No,51.457672,0.007939,539600,175100,TQ396751,1/1/1980 12:00:00 AM,7/1/1995 12:00:00 AM,19
SE12 8RY,No,51.457672,0.007939,539600,175100,TQ396751,1/1/1980 12:00:00 AM,8/1/1997 12:00:00 AM,19
SE12 8SA,No,51.456724,0.010777,539800,175000,TQ398750,1/1/1980 12:00:00 AM,12/1/1996 12:00:00 AM,19
SE12 8SD,No,51.456724,0.010777,539800,175000,TQ398750,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,19
SE12 8SR,Yes,51.455388,0.012632,539933,174855,TQ399748,1/1/1980 12:00:00 AM,,19
SE12 8SS,Yes,51.455707,0.012387,539915,174890,TQ399748,1/1/1980 12:00:00 AM,,19
SE12 8ST,No,51.454927,0.010698,539800,174800,TQ398748,1/1/1980 12:00:00 AM,12/1/1985 12:00:00 AM,18
SE12 8SU,No,51.454902,0.012136,539900,174800,TQ399748,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,19
SE12 8SX,No,51.455461,0.013096,539965,174864,TQ399748,1/1/1980 12:00:00 AM,2/1/2008 12:00:00 AM,19
SE12 8SY,No,51.455412,0.012849,539948,174858,TQ399748,1/1/1980 12:00:00 AM,1/1/2009 12:00:00 AM,19
SE12 8SZ,No,51.454927,0.010698,539800,174800,TQ398748,1/1/1980 12:00:00 AM,12/1/1984 12:00:00 AM,18
SE12 8TA,No,51.454927,0.010698,539800,174800,TQ398748,1/1/1980 12:00:00 AM,7/1/1995 12:00:00 AM,18
SE12 8TD,No,51.454902,0.012136,539900,174800,TQ399748,1/1/1980 12:00:00 AM,12/1/1984 12:00:00 AM,19
SE12 8TE,No,51.455461,0.013096,539965,174864,TQ399748,3/1/1983 12:00:00 AM,6/1/2000 12:00:00 AM,19
SE12 8TF,Yes,51.456051,0.012244,539904,174928,TQ399749,1/1/1980 12:00:00 AM,,19
SE12 8TG,Yes,51.454656,0.012874,539952,174774,TQ399747,1/1/1980 12:00:00 AM,,19
SE12 8TH,Yes,51.45533,0.013954,540025,174851,TQ400748,1/1/1980 12:00:00 AM,,19
SE12 8TJ,Yes,51.45533,0.013954,540025,174851,TQ400748,1/1/1980 12:00:00 AM,,20
SE12 8TL,Yes,51.454672,0.015062,540104,174780,TQ401747,1/1/1980 12:00:00 AM,,21
SE12 8TN,No,51.45365,0.014902,540096,174666,TQ400746,8/1/1992 12:00:00 AM,6/1/1999 12:00:00 AM,21
SE12 8TP,No,51.454853,0.015013,540100,174800,TQ401748,8/1/1992 12:00:00 AM,5/1/1994 12:00:00 AM,21
SE12 8TQ,Yes,51.45533,0.013954,540025,174851,TQ400748,1/1/1980 12:00:00 AM,,19
SE12 8TR,No,51.454664,0.015004,540100,174779,TQ401747,12/1/2007 12:00:00 AM,12/1/2007 12:00:00 AM,21
SE12 8ZA,No,51.45365,0.014902,540096,174666,TQ400746,12/1/1995 12:00:00 AM,12/1/1998 12:00:00 AM,21
SE12 8ZB,No,51.45365,0.014902,540096,174666,TQ400746,12/1/1995 12:00:00 AM,6/1/2000 12:00:00 AM,21
SE12 8ZD,No,51.45365,0.014902,540096,174666,TQ400746,12/1/1995 12:00:00 AM,6/1/2000 12:00:00 AM,21
SE12 8ZE,No,51.45365,0.014902,540096,174666,TQ400746,6/1/1996 12:00:00 AM,12/1/1999 12:00:00 AM,21
SE12 8ZF,No,51.45365,0.014902,540096,174666,TQ400746,12/1/1996 12:00:00 AM,12/1/1999 12:00:00 AM,21
SE12 8ZG,No,51.453641,0.014887,540095,174665,TQ400746,6/1/1997 12:00:00 AM,6/1/1998 12:00:00 AM,21
SE12 8ZH,No,51.453647,0.015075,540108,174666,TQ401746,6/1/1997 12:00:00 AM,3/1/2001 12:00:00 AM,21
SE12 8ZL,No,51.45365,0.014902,540096,174666,TQ400746,12/1/1997 12:00:00 AM,12/1/1999 12:00:00 AM,21
SE12 8ZQ,No,51.453641,0.014887,540095,174665,TQ400746,6/1/1997 12:00:00 AM,6/1/1998 12:00:00 AM,21
SE12 8ZU,No,51.45365,0.014902,540096,174666,TQ400746,6/1/1999 12:00:00 AM,10/1/2000 12:00:00 AM,21
SE12 8ZZ,No,51.453647,0.015075,540108,174666,TQ401746,12/1/1999 12:00:00 AM,6/1/2001 12:00:00 AM,21
SE12 9AR,Yes,51.441117,0.02356,540736,173289,TQ407732,12/1/2002 12:00:00 AM,,48
SE12 9ET,Yes,51.443031,0.02055,540521,173496,TQ405734,1/1/1980 12:00:00 AM,,50
SE12 9EU,Yes,51.442812,0.019145,540424,173469,TQ404734,1/1/1980 12:00:00 AM,,50
SE12 9EX,Yes,51.442082,0.022897,540687,173395,TQ406733,1/1/1980 12:00:00 AM,,51
SE12 9EZ,Yes,51.441343,0.027671,541021,173322,TQ410733,1/1/1980 12:00:00 AM,,34
SE12 9HA,Yes,51.440874,0.024657,540813,173264,TQ408732,1/1/1980 12:00:00 AM,,43
SE12 9HB,Yes,51.439196,0.023907,540766,173076,TQ407730,1/1/1980 12:00:00 AM,,42
SE12 9HD,Yes,51.43794,0.023204,540721,172935,TQ407729,1/1/1980 12:00:00 AM,,44
SE12 9HE,Yes,51.438884,0.022684,540682,173039,TQ406730,1/1/1980 12:00:00 AM,,46
SE12 9HF,Yes,51.440864,0.022628,540672,173259,TQ406732,1/1/1980 12:00:00 AM,,50
SE12 9HG,No,51.443995,0.018852,540400,173600,TQ404736,9/1/1981 12:00:00 AM,12/1/1982 12:00:00 AM,47
SE12 9HP,Yes,51.449188,0.013943,540043,174168,TQ400741,12/1/1995 12:00:00 AM,,24
SE12 9HR,No,51.446765,0.014657,540100,173900,TQ401739,8/1/1992 12:00:00 AM,12/1/1994 12:00:00 AM,34
SE12 9HS,Yes,51.446823,0.015479,540157,173908,TQ401739,7/1/1990 12:00:00 AM,,34
SE12 9HT,Yes,51.448405,0.013433,540010,174080,TQ400740,1/1/1980 12:00:00 AM,,25
SE12 9HU,Yes,51.448688,0.014266,540067,174113,TQ400741,1/1/1980 12:00:00 AM,,25
SE12 9HX,Yes,51.447794,0.01499,540120,174015,TQ401740,1/1/1980 12:00:00 AM,,29
SE12 9HY,Yes,51.447538,0.017842,540319,173992,TQ403739,1/1/1980 12:00:00 AM,,35
SE12 9HZ,Yes,51.44812,0.020574,540507,174062,TQ405740,1/1/1980 12:00:00 AM,,34
SE12 9JA,Yes,51.448483,0.021468,540568,174104,TQ405741,1/1/1980 12:00:00 AM,,33
SE12 9JB,Yes,51.447682,0.016769,540244,174006,TQ402740,1/1/1980 12:00:00 AM,,31
SE12 9JD,Yes,51.448967,0.015804,540173,174147,TQ401741,1/1/1980 12:00:00 AM,,26
SE12 9JG,Yes,51.448515,0.018015,540328,174101,TQ403741,1/1/1980 12:00:00 AM,,30
SE12 9JH,Yes,51.448016,0.020353,540492,174050,TQ404740,1/1/1980 12:00:00 AM,,36
SE12 9JJ,Yes,51.445671,0.020782,540529,173790,TQ405737,1/1/1980 12:00:00 AM,,45
SE12 9JL,Yes,51.446094,0.020225,540489,173836,TQ404738,1/1/1980 12:00:00 AM,,44
SE12 9JN,Yes,51.444709,0.020236,540494,173682,TQ404736,1/1/1980 12:00:00 AM,,47
SE12 9JP,No,51.43923,0.025606,540884,173083,TQ408730,12/1/1994 12:00:00 AM,12/1/1997 12:00:00 AM,37
SE12 9JQ,Yes,51.448856,0.01862,540369,174140,TQ403741,1/1/1980 12:00:00 AM,,29
SE12 9JW,No,51.448587,0.013298,540000,174100,TQ400741,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,25
SE12 9LA,Yes,51.445977,0.017601,540307,173818,TQ403738,1/1/1980 12:00:00 AM,,39
SE12 9LB,Yes,51.444818,0.018097,540345,173690,TQ403736,1/1/1980 12:00:00 AM,,43
SE12 9LD,Yes,51.445227,0.018374,540363,173736,TQ403737,1/1/1980 12:00:00 AM,,42
SE12 9LE,Yes,51.447195,0.022073,540614,173962,TQ406739,1/1/1980 12:00:00 AM,,40
SE12 9LF,Yes,51.447508,0.021655,540584,173996,TQ405739,1/1/1980 12:00:00 AM,,38
SE12 9LG,Yes,51.44678,0.018543,540370,173909,TQ403739,1/1/1980 12:00:00 AM,,39
SE12 9LH,Yes,51.446018,0.016782,540250,173821,TQ402738,1/1/1980 12:00:00 AM,,38
SE12 9LJ,Yes,51.445651,0.015658,540173,173778,TQ401737,3/1/1988 12:00:00 AM,,40
SE12 9LQ,Yes,51.446464,0.016485,540228,173870,TQ402738,1/1/1980 12:00:00 AM,,36
SE12 9LR,No,51.443995,0.018852,540400,173600,TQ404736,1/1/1991 12:00:00 AM,5/1/1994 12:00:00 AM,47
SE12 9LS,Yes,51.444138,0.01893,540405,173616,TQ404736,1/1/1980 12:00:00 AM,,46
SE12 9LT,Yes,51.443501,0.019391,540439,173546,TQ404735,1/1/1980 12:00:00 AM,,48
SE12 9LU,Yes,51.444273,0.019943,540475,173633,TQ404736,1/1/1980 12:00:00 AM,,47
SE12 9LW,No,51.443995,0.018852,540400,173600,TQ404736,8/1/1992 12:00:00 AM,12/1/1992 12:00:00 AM,47
SE12 9LX,Yes,51.443543,0.020587,540522,173553,TQ405735,1/1/1980 12:00:00 AM,,48
SE12 9LZ,Yes,51.441138,0.021834,540616,173288,TQ406732,1/1/1980 12:00:00 AM,,52
SE12 9NA,Yes,51.439718,0.022865,540692,173132,TQ406731,1/1/1980 12:00:00 AM,,47
SE12 9NB,Yes,51.439868,0.025102,540847,173153,TQ408731,1/1/1980 12:00:00 AM,,39
SE12 9ND,Yes,51.440641,0.026143,540917,173241,TQ409732,1/1/1980 12:00:00 AM,,38
SE12 9NE,Yes,51.440472,0.027085,540983,173224,TQ409732,1/1/1980 12:00:00 AM,,35
SE12 9NF,Yes,51.44083,0.028252,541063,173266,TQ410732,1/1/1980 12:00:00 AM,,32
SE12 9NG,Yes,51.439567,0.026916,540974,173123,TQ409731,1/1/1980 12:00:00 AM,,35
SE12 9NH,Yes,51.439695,0.028332,541072,173140,TQ410731,1/1/1980 12:00:00 AM,,33
SE12 9NJ,Yes,51.438806,0.027228,540998,173039,TQ409730,1/1/1980 12:00:00 AM,,35
SE12 9NL,Yes,51.439177,0.027604,541023,173081,TQ410730,1/1/1980 12:00:00 AM,,34
SE12 9NN,Yes,51.443219,0.018501,540378,173513,TQ403735,1/1/1980 12:00:00 AM,,48
SE12 9NQ,Yes,51.439063,0.025383,540869,173064,TQ408730,1/1/1980 12:00:00 AM,,38
SE12 9PA,Yes,51.435414,0.024746,540836,172657,TQ408726,1/1/1980 12:00:00 AM,,40
SE12 9PB,Yes,51.434656,0.024857,540846,172573,TQ408725,1/1/1980 12:00:00 AM,,41
SE12 9PD,No,51.434885,0.025644,540900,172600,TQ409726,1/1/1980 12:00:00 AM,7/1/1995 12:00:00 AM,38
SE12 9PE,Yes,51.434713,0.025737,540907,172581,TQ409725,1/1/1980 12:00:00 AM,,38
SE12 9PF,Yes,51.434274,0.025128,540866,172531,TQ408725,1/1/1980 12:00:00 AM,,40
SE12 9PG,Yes,51.433992,0.026885,540989,172503,TQ409725,1/1/1980 12:00:00 AM,,36
SE12 9PH,Yes,51.433613,0.028523,541104,172464,TQ411724,1/1/1980 12:00:00 AM,,35
SE12 9PJ,Yes,51.433138,0.02843,541099,172411,TQ410724,1/1/1980 12:00:00 AM,,36
SE12 9PL,Yes,51.432381,0.030051,541214,172330,TQ412723,1/1/1980 12:00:00 AM,,39
SE12 9PP,Yes,51.43267,0.030509,541245,172363,TQ412723,1/1/1980 12:00:00 AM,,37
SE12 9PQ,Yes,51.434325,0.027389,541023,172541,TQ410725,1/1/1980 12:00:00 AM,,35
SE12 9PR,Yes,51.431278,0.031973,541351,172211,TQ413722,8/1/2015 12:00:00 AM,,44
SE12 9PS,Yes,51.430374,0.03222,541371,172111,TQ413721,1/1/1980 12:00:00 AM,,47
SE12 9PT,Yes,51.42898,0.033813,541486,171959,TQ414719,1/1/1980 12:00:00 AM,,51
SE12 9PU,Yes,51.426909,0.03444,541536,171730,TQ415717,1/1/1980 12:00:00 AM,,65
SE12 9PW,Yes,51.434849,0.027757,541047,172600,TQ410726,1/1/1991 12:00:00 AM,,35
SE12 9PX,Yes,51.433981,0.024395,540816,172497,TQ408724,1/1/1980 12:00:00 AM,,43
SE12 9PY,Yes,51.435294,0.026439,540954,172647,TQ409726,6/1/1998 12:00:00 AM,,36
SE12 9PZ,Yes,51.434987,0.026023,540926,172612,TQ409726,6/1/1998 12:00:00 AM,,37
SE12 9QA,Yes,51.436156,0.027038,540993,172744,TQ409727,12/1/1994 12:00:00 AM,,34
SE12 9QB,Yes,51.435783,0.026763,540975,172702,TQ409727,12/1/1994 12:00:00 AM,,35
SE12 9QD,Yes,51.435422,0.026833,540981,172662,TQ409726,12/1/1994 12:00:00 AM,,35
SE12 9QE,Yes,51.435525,0.027125,541001,172674,TQ410726,7/1/1995 12:00:00 AM,,35
SE12 9QF,Yes,51.435212,0.028061,541067,172641,TQ410726,7/1/1995 12:00:00 AM,,34
SE12 9QJ,No,51.431216,0.029798,541200,172200,TQ412722,1/1/1993 12:00:00 AM,5/1/1994 12:00:00 AM,44
SE12 9QL,Yes,51.431835,0.029408,541171,172268,TQ411722,1/1/1980 12:00:00 AM,,41
SE12 9QN,Yes,51.431032,0.029027,541147,172178,TQ411721,1/1/1980 12:00:00 AM,,42
SE12 9QP,Yes,51.431289,0.03029,541234,172209,TQ412722,1/1/1980 12:00:00 AM,,45
SE12 9QQ,Yes,51.432065,0.031691,541329,172298,TQ413722,6/1/1999 12:00:00 AM,,40
SE12 9QR,Yes,51.430964,0.03088,541276,172174,TQ412721,1/1/1980 12:00:00 AM,,46
SE12 9QS,Yes,51.429882,0.031551,541326,172055,TQ413720,1/1/1980 12:00:00 AM,,50
SE12 9QT,Yes,51.428663,0.032389,541388,171921,TQ413719,1/1/1980 12:00:00 AM,,53
SE12 9QU,Yes,51.427185,0.03205,541369,171756,TQ413717,1/1/1980 12:00:00 AM,,55
SE12 9QW,Yes,51.430977,0.029586,541186,172173,TQ411721,1/1/1980 12:00:00 AM,,44
SE12 9QX,Yes,51.427296,0.032889,541427,171770,TQ414717,1/1/1980 12:00:00 AM,,58
SE12 9QY,Yes,51.426347,0.033149,541448,171665,TQ414716,1/1/1980 12:00:00 AM,,64
SE12 9QZ,Yes,51.427375,0.033511,541470,171780,TQ414717,1/1/1980 12:00:00 AM,,60
SE12 9RA,Yes,51.429178,0.032728,541410,171979,TQ414719,1/1/1980 12:00:00 AM,,52
SE12 9RB,Yes,51.430445,0.031749,541338,172118,TQ413721,1/1/1980 12:00:00 AM,,48
SE12 9RD,No,51.431192,0.031235,541300,172200,TQ413722,10/1/1987 12:00:00 AM,12/1/1990 12:00:00 AM,45
SE12 9RP,Yes,51.429914,0.029725,541199,172055,TQ411720,1/1/1980 12:00:00 AM,,45
SE12 9RR,Yes,51.42978,0.03018,541231,172041,TQ412720,1/1/1980 12:00:00 AM,,47
SE12 9RS,Yes,51.42953,0.0306,541261,172014,TQ412720,1/1/1980 12:00:00 AM,,48
SE12 9RT,Yes,51.429578,0.031451,541320,172021,TQ413720,1/1/1980 12:00:00 AM,,50
SE12 9RU,Yes,51.427685,0.030662,541271,171809,TQ412718,1/1/1980 12:00:00 AM,,49
SE12 9RW,No,51.430318,0.029758,541200,172100,TQ412721,3/1/1988 12:00:00 AM,12/1/1990 12:00:00 AM,45
SE12 9RX,Yes,51.428488,0.032079,541367,171901,TQ413719,1/1/1980 12:00:00 AM,,53
SE12 9RY,Yes,51.428412,0.031299,541313,171891,TQ413718,1/1/1980 12:00:00 AM,,51
SE12 9RZ,Yes,51.427813,0.031057,541298,171824,TQ412718,1/1/1980 12:00:00 AM,,50
SE12 9SA,Yes,51.426005,0.032631,541413,171626,TQ414716,1/1/1980 12:00:00 AM,,62
SE12 9SB,Yes,51.425855,0.031977,541368,171608,TQ413716,1/1/1980 12:00:00 AM,,60
SE12 9SD,Yes,51.426664,0.03253,541404,171699,TQ414716,1/1/1980 12:00:00 AM,,60
SE12 9SE,Yes,51.42812,0.033588,541473,171863,TQ414718,1/1/1980 12:00:00 AM,,55
SE12 9ST,No,51.433113,0.024127,540800,172400,TQ408724,12/1/1994 12:00:00 AM,7/1/1995 12:00:00 AM,44
SE12 9SU,Yes,51.432933,0.024651,540837,172381,TQ408723,1/1/1980 12:00:00 AM,,42
SE12 9SX,Yes,51.433043,0.02608,540936,172396,TQ409723,1/1/1980 12:00:00 AM,,38
SE12 9SY,No,51.433962,0.027042,541000,172500,TQ410725,2/1/1990 12:00:00 AM,12/1/1991 12:00:00 AM,36
SE12 9SZ,Yes,51.432819,0.026574,540971,172372,TQ409723,1/1/1980 12:00:00 AM,,37
SE12 9TA,Yes,51.430055,0.023646,540776,172059,TQ407720,5/1/1994 12:00:00 AM,,46
SE12 9TB,No,51.439238,0.025621,540885,173084,TQ408730,1/1/1995 12:00:00 AM,12/1/1999 12:00:00 AM,37
SE12 9TD,No,51.431241,0.02836,541100,172200,TQ411722,1/1/1995 12:00:00 AM,12/1/1996 12:00:00 AM,40
SE12 9TE,Yes,51.430229,0.027092,541015,172085,TQ410720,12/1/1999 12:00:00 AM,,38
SE12 9TF,Yes,51.431378,0.028265,541093,172215,TQ410722,10/1/1984 12:00:00 AM,,40
SE12 9TG,Yes,51.431996,0.023747,540777,172275,TQ407722,6/1/1981 12:00:00 AM,,44
SE12 9TH,Yes,51.43134,0.024235,540813,172203,TQ408722,1/1/1980 12:00:00 AM,,43
SE12 9TJ,Yes,51.431194,0.022258,540676,172183,TQ406721,1/1/1980 12:00:00 AM,,48
SE12 9TL,Yes,51.430448,0.023808,540786,172103,TQ407721,1/1/1980 12:00:00 AM,,45
SE12 9TN,Yes,51.430722,0.02405,540802,172134,TQ408721,1/1/1980 12:00:00 AM,,45
SE12 9TP,Yes,51.430807,0.024874,540859,172145,TQ408721,1/1/1980 12:00:00 AM,,42
SE12 9TQ,Yes,51.431789,0.02532,540887,172255,TQ408722,1/1/1980 12:00:00 AM,,39
SE12 9TR,Yes,51.430628,0.025844,540927,172127,TQ409721,1/1/1980 12:00:00 AM,,39
SE12 9TS,Yes,51.430665,0.026349,540962,172132,TQ409721,1/1/1980 12:00:00 AM,,38
SE12 9TT,Yes,51.431775,0.0266,540976,172256,TQ409722,1/1/1980 12:00:00 AM,,37
SE12 9TU,Yes,51.431407,0.026555,540974,172215,TQ409722,1/1/1980 12:00:00 AM,,37
SE12 9TW,Yes,51.430128,0.024628,540844,172069,TQ408720,1/1/1980 12:00:00 AM,,44
SE12 9TX,Yes,51.431397,0.027691,541053,172216,TQ410722,1/1/1980 12:00:00 AM,,39
SE12 9TY,Yes,51.431365,0.028466,541107,172214,TQ411722,1/1/1980 12:00:00 AM,,40
SE12 9TZ,Yes,51.432583,0.027743,541053,172348,TQ410723,1/1/1980 12:00:00 AM,,37
SE12 9UA,Yes,51.432403,0.028268,541090,172329,TQ410723,1/1/1980 12:00:00 AM,,37
SE12 9UB,Yes,51.43178,0.026355,540959,172256,TQ409722,6/1/1981 12:00:00 AM,,37
SE12 9UD,Yes,51.431353,0.028135,541084,172212,TQ410722,6/1/2000 12:00:00 AM,,40
SE12 9XA,No,51.43923,0.025606,540884,173083,TQ408730,7/1/1995 12:00:00 AM,12/1/1997 12:00:00 AM,37
SE12 9ZA,No,51.43923,0.025606,540884,173083,TQ408730,12/1/1995 12:00:00 AM,6/1/1998 12:00:00 AM,37
SE12 9ZB,No,51.43923,0.025606,540884,173083,TQ408730,12/1/1995 12:00:00 AM,12/1/1997 12:00:00 AM,37
SE12 9ZF,No,51.43923,0.025606,540884,173083,TQ408730,12/1/1996 12:00:00 AM,12/1/1997 12:00:00 AM,37
SE12 9ZL,No,51.439238,0.025621,540885,173084,TQ408730,12/1/1997 12:00:00 AM,6/1/1999 12:00:00 AM,37
SE12 9ZN,No,51.439238,0.025621,540885,173084,TQ408730,12/1/1997 12:00:00 AM,12/1/1999 12:00:00 AM,37
SE12 9ZP,No,51.439238,0.025621,540885,173084,TQ408730,12/1/1998 12:00:00 AM,10/1/2000 12:00:00 AM,37
SE12 9ZS,No,51.439238,0.025621,540885,173084,TQ408730,12/1/1998 12:00:00 AM,5/1/2001 12:00:00 AM,37
SE13 5AF,Yes,51.464418,-0.01061,538291,175815,TQ382758,1/1/1980 12:00:00 AM,,11
SE13 5AG,Yes,51.464478,-0.008333,538449,175826,TQ384758,1/1/1980 12:00:00 AM,,15
SE13 5AH,Yes,51.464261,-0.008745,538421,175801,TQ384758,1/1/1980 12:00:00 AM,,14
SE13 5AJ,Yes,51.464236,-0.009423,538374,175797,TQ383757,1/1/1980 12:00:00 AM,,13
SE13 5AL,Yes,51.464288,-0.007708,538493,175806,TQ384758,1/1/1980 12:00:00 AM,,16
SE13 5AN,Yes,51.464195,-0.005394,538654,175800,TQ386758,1/1/1980 12:00:00 AM,,22
SE13 5AP,Yes,51.463793,-0.007153,538533,175752,TQ385757,1/1/1980 12:00:00 AM,,19
SE13 5AQ,Yes,51.464726,-0.009171,538390,175852,TQ383758,1/1/1980 12:00:00 AM,,14
SE13 5AR,Yes,51.463538,-0.006977,538546,175724,TQ385757,1/1/1980 12:00:00 AM,,20
SE13 5AS,Yes,51.463763,-0.009112,538397,175745,TQ383757,1/1/1980 12:00:00 AM,,13
SE13 5AT,No,51.46282,-0.009197,538394,175640,TQ383756,1/1/1980 12:00:00 AM,1/1/2011 12:00:00 AM,14
SE13 5AU,Yes,51.462613,-0.009148,538398,175617,TQ383756,1/1/1980 12:00:00 AM,,14
SE13 5AW,Yes,51.464132,-0.007009,538542,175790,TQ385757,1/1/1980 12:00:00 AM,,18
SE13 5AX,Yes,51.463326,-0.006123,538606,175702,TQ386757,1/1/1980 12:00:00 AM,,23
SE13 5AY,Yes,51.462605,-0.004441,538725,175625,TQ387756,1/1/1980 12:00:00 AM,,24
SE13 5AZ,Yes,51.462386,-0.005329,538664,175599,TQ386755,1/1/1980 12:00:00 AM,,21
SE13 5BA,Yes,51.462887,-0.005681,538638,175654,TQ386756,12/1/2000 12:00:00 AM,,22
SE13 5BB,Yes,51.462884,-0.006055,538612,175653,TQ386756,1/1/1980 12:00:00 AM,,20
SE13 5BD,Yes,51.462878,-0.007308,538525,175650,TQ385756,1/1/1980 12:00:00 AM,,17
SE13 5BE,No,51.462685,-0.008094,538471,175627,TQ384756,12/1/2007 12:00:00 AM,1/1/2008 12:00:00 AM,14
SE13 5BF,Yes,51.462479,-0.008693,538430,175603,TQ384756,6/1/2002 12:00:00 AM,,14
SE13 5BG,No,51.462386,-0.00481,538700,175600,TQ387756,1/1/1980 12:00:00 AM,6/1/1996 12:00:00 AM,22
SE13 5BH,Yes,51.460002,2.3E-05,539043,175344,TQ390753,1/1/1980 12:00:00 AM,,25
SE13 5BJ,Yes,51.459897,-0.002299,538882,175328,TQ388753,1/1/1980 12:00:00 AM,,18
SE13 5BN,Yes,51.460738,0.002172,539190,175430,TQ391754,1/1/1980 12:00:00 AM,,29
SE13 5BP,Yes,51.461381,0.002445,539207,175502,TQ392755,1/1/1980 12:00:00 AM,,31
SE13 5BQ,Yes,51.464314,-0.007634,538498,175809,TQ384758,1/1/1980 12:00:00 AM,,16
SE13 5BS,Yes,51.461631,0.002571,539215,175530,TQ392755,1/1/1980 12:00:00 AM,,33
SE13 5BT,Yes,51.462227,0.001344,539128,175594,TQ391755,1/1/1980 12:00:00 AM,,34
SE13 5BU,Yes,51.461071,0.003755,539299,175470,TQ392754,1/1/1980 12:00:00 AM,,28
SE13 5BW,Yes,51.460922,0.001402,539136,175449,TQ391754,1/1/1980 12:00:00 AM,,30
SE13 5BX,Yes,51.461537,0.003833,539303,175522,TQ393755,1/1/1980 12:00:00 AM,,30
SE13 5BY,Yes,51.462093,0.002908,539237,175582,TQ392755,1/1/1980 12:00:00 AM,,33
SE13 5BZ,Yes,51.462399,0.003396,539270,175617,TQ392756,1/1/1980 12:00:00 AM,,33
SE13 5DA,No,51.460283,-0.000151,539030,175375,TQ390753,1/1/2008 12:00:00 AM,6/1/2008 12:00:00 AM,26
SE13 5DB,Yes,51.460283,-0.000151,539030,175375,TQ390753,1/1/1980 12:00:00 AM,,26
SE13 5DD,Yes,51.462108,0.004118,539321,175586,TQ393755,1/1/1980 12:00:00 AM,,32
SE13 5DE,No,51.462239,0.003821,539300,175600,TQ393756,4/1/1987 12:00:00 AM,12/1/1996 12:00:00 AM,33
