Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households
UB6 7AF,Yes,51.537933,-0.311808,517181,183465,TQ171834,1/1/1980 12:00:00 AM,,27,1,1
UB6 7AG,Yes,51.538453,-0.313548,517059,183520,TQ170835,1/1/1980 12:00:00 AM,,27,30,13
UB6 7AH,Yes,51.539354,-0.314279,517006,183619,TQ170836,1/1/1980 12:00:00 AM,,24,61,12
UB6 7AJ,Yes,51.538957,-0.313587,517055,183576,TQ170835,1/1/1980 12:00:00 AM,,26,61,20
UB6 7AL,Yes,51.539076,-0.311852,517175,183592,TQ171835,1/1/1980 12:00:00 AM,,27,172,59
UB6 7AN,Yes,51.538918,-0.309594,517332,183578,TQ173835,1/1/1980 12:00:00 AM,,29,20,8
UB6 7AP,Yes,51.53683,-0.310162,517298,183345,TQ172833,1/1/1980 12:00:00 AM,,29,82,25
UB6 7AQ,Yes,51.539702,-0.314713,516975,183657,TQ169836,8/1/1993 12:00:00 AM,,24,,
UB6 7AR,Yes,51.537456,-0.306736,517534,183420,TQ175834,1/1/1980 12:00:00 AM,,31,45,13
UB6 7AS,Yes,51.537677,-0.307751,517463,183443,TQ174834,1/1/1980 12:00:00 AM,,30,83,26
UB6 7AT,Yes,51.537281,-0.308948,517381,183397,TQ173833,1/1/1980 12:00:00 AM,,30,97,31
UB6 7AU,Yes,51.53842,-0.307398,517486,183526,TQ174835,1/1/1980 12:00:00 AM,,31,107,33
UB6 7AW,Yes,51.538197,-0.310125,517297,183497,TQ172834,1/1/1980 12:00:00 AM,,30,122,43
UB6 7AX,Yes,51.538383,-0.308662,517398,183520,TQ173835,1/1/1980 12:00:00 AM,,29,150,44
UB6 7AY,Yes,51.539197,-0.306541,517543,183614,TQ175836,1/1/1980 12:00:00 AM,,30,37,11
UB6 7AZ,Yes,51.539206,-0.307795,517456,183613,TQ174836,1/1/1980 12:00:00 AM,,29,32,10
UB6 7BA,Yes,51.539244,-0.309164,517361,183615,TQ173836,1/1/1980 12:00:00 AM,,29,33,11
UB6 7BB,Yes,51.539395,-0.310917,517239,183629,TQ172836,1/1/1980 12:00:00 AM,,27,74,22
UB6 7BD,Yes,51.539626,-0.313231,517078,183651,TQ170836,1/1/1980 12:00:00 AM,,25,104,28
UB6 7BE,No,51.539163,-0.31293,517100,183600,TQ171835,12/1/1994 12:00:00 AM,7/1/1995 12:00:00 AM,26,,
UB6 7BF,No,51.541722,-0.317018,516810,183878,TQ168838,12/1/1994 12:00:00 AM,11/1/2000 12:00:00 AM,25,,
UB6 7BG,No,51.546772,-0.370915,513060,184355,TQ130843,12/1/2000 12:00:00 AM,12/1/2001 12:00:00 AM,42,,
UB6 7BH,Yes,51.540104,-0.314554,516985,183702,TQ169837,1/1/1980 12:00:00 AM,,23,48,12
UB6 7BJ,Yes,51.539996,-0.313303,517072,183692,TQ170836,1/1/1980 12:00:00 AM,,25,47,15
UB6 7BL,No,51.539448,-0.307729,517460,183640,TQ174836,1/1/1980 12:00:00 AM,6/1/1997 12:00:00 AM,29,,
UB6 7BN,Yes,51.539907,-0.312139,517153,183684,TQ171836,1/1/1980 12:00:00 AM,,26,24,8
UB6 7BP,No,51.539868,-0.311924,517168,183680,TQ171836,1/1/1980 12:00:00 AM,8/1/2002 12:00:00 AM,26,,
UB6 7BQ,No,51.539184,-0.314372,517000,183600,TQ169835,12/1/1994 12:00:00 AM,7/1/1995 12:00:00 AM,25,,
UB6 7BS,Yes,51.540969,-0.31158,517189,183803,TQ171838,1/1/1980 12:00:00 AM,,26,96,28
UB6 7BT,Yes,51.54184,-0.315225,516934,183894,TQ169838,1/1/1980 12:00:00 AM,,25,58,18
UB6 7BU,Yes,51.542165,-0.31406,517014,183932,TQ170839,1/1/1980 12:00:00 AM,,26,73,20
UB6 7BW,No,51.539868,-0.311924,517168,183680,TQ171836,1/1/1980 12:00:00 AM,10/1/2001 12:00:00 AM,26,,
UB6 7BX,Yes,51.542184,-0.312876,517096,183936,TQ170839,1/1/1980 12:00:00 AM,,26,72,22
UB6 7BY,Yes,51.542213,-0.311779,517172,183941,TQ171839,1/1/1980 12:00:00 AM,,28,43,15
UB6 7BZ,Yes,51.542228,-0.310337,517272,183945,TQ172839,1/1/1980 12:00:00 AM,,28,8,2
UB6 7DA,Yes,51.542992,-0.310914,517230,184029,TQ172840,1/1/1980 12:00:00 AM,,29,84,25
UB6 7DB,Yes,51.542788,-0.310503,517259,184007,TQ172840,1/1/1980 12:00:00 AM,,29,51,18
UB6 7DD,Yes,51.540944,-0.311076,517224,183801,TQ172838,1/1/1980 12:00:00 AM,,27,108,32
UB6 7DE,Yes,51.539785,-0.311119,517224,183672,TQ172836,1/1/1980 12:00:00 AM,,27,34,12
UB6 7DF,No,51.539716,-0.310733,517251,183665,TQ172836,1/1/1980 12:00:00 AM,1/1/2004 12:00:00 AM,27,,
UB6 7DG,No,51.53518,-0.312313,517153,183158,TQ171831,2/1/1990 12:00:00 AM,12/1/1998 12:00:00 AM,29,,
UB6 7DH,Yes,51.539657,-0.309769,517318,183660,TQ173836,1/1/1980 12:00:00 AM,,28,28,11
UB6 7DJ,Yes,51.539772,-0.310226,517286,183672,TQ172836,3/1/1983 12:00:00 AM,,28,13,6
UB6 7DL,No,51.539122,-0.310048,517300,183600,TQ172835,7/1/1995 12:00:00 AM,6/1/1996 12:00:00 AM,28,,
UB6 7DN,Yes,51.540599,-0.308998,517369,183766,TQ173837,1/1/1980 12:00:00 AM,,29,95,28
UB6 7DP,Yes,51.540556,-0.308481,517405,183762,TQ174837,1/1/1980 12:00:00 AM,,30,87,28
UB6 7DQ,No,51.53968,-0.311325,517210,183660,TQ172836,1/1/1980 12:00:00 AM,12/1/1996 12:00:00 AM,27,,
UB6 7DR,Yes,51.541724,-0.308394,517408,183892,TQ174838,1/1/1980 12:00:00 AM,,30,86,26
UB6 7DS,Yes,51.539562,-0.308171,517429,183652,TQ174836,1/1/1980 12:00:00 AM,,29,37,14
UB6 7DT,No,51.541722,-0.317018,516810,183878,TQ168838,1/1/1992 12:00:00 AM,11/1/2000 12:00:00 AM,25,,
UB6 7DU,No,51.539143,-0.311489,517200,183600,TQ172835,6/1/1981 12:00:00 AM,12/1/1990 12:00:00 AM,27,,
UB6 7DW,Yes,51.541741,-0.308307,517414,183894,TQ174838,1/1/1980 12:00:00 AM,,30,99,25
UB6 7DX,No,51.541677,-0.317005,516811,183873,TQ168838,8/1/1993 12:00:00 AM,12/1/1997 12:00:00 AM,25,,
UB6 7DY,No,51.539205,-0.315813,516900,183600,TQ168835,7/1/1995 12:00:00 AM,6/1/1996 12:00:00 AM,25,,
UB6 7DZ,Yes,51.539796,-0.306937,517514,183680,TQ175836,7/1/1990 12:00:00 AM,,30,,
UB6 7EA,Yes,51.541322,-0.31611,516874,183835,TQ168838,1/1/1980 12:00:00 AM,,25,84,26
UB6 7EB,Yes,51.543107,-0.315799,516891,184034,TQ168840,1/1/1980 12:00:00 AM,,29,75,28
UB6 7ED,Yes,51.543963,-0.313993,517014,184132,TQ170841,1/1/1980 12:00:00 AM,,31,53,16
UB6 7EE,Yes,51.544282,-0.312438,517121,184170,TQ171841,1/1/1980 12:00:00 AM,,31,53,15
UB6 7EF,Yes,51.544168,-0.310755,517238,184160,TQ172841,1/1/1980 12:00:00 AM,,31,55,18
UB6 7EG,Yes,51.543095,-0.309324,517340,184043,TQ173840,1/1/1980 12:00:00 AM,,29,90,31
UB6 7EH,Yes,51.540952,-0.310355,517274,183803,TQ172838,1/1/1980 12:00:00 AM,,28,115,37
UB6 7EJ,Yes,51.542679,-0.309786,517309,183996,TQ173839,1/1/1980 12:00:00 AM,,29,77,24
UB6 7EL,Yes,51.54393,-0.311081,517216,184133,TQ172841,1/1/1980 12:00:00 AM,,30,19,8
UB6 7EN,Yes,51.543146,-0.311586,517183,184045,TQ171840,1/1/1980 12:00:00 AM,,29,78,24
UB6 7EP,Yes,51.540915,-0.312779,517106,183795,TQ171837,1/1/1980 12:00:00 AM,,25,78,25
UB6 7EQ,Yes,51.540989,-0.30982,517311,183808,TQ173838,1/1/1980 12:00:00 AM,,28,128,37
UB6 7ER,Yes,51.543179,-0.312061,517150,184048,TQ171840,1/1/1980 12:00:00 AM,,29,88,24
UB6 7ES,Yes,51.543993,-0.312348,517128,184138,TQ171841,1/1/1980 12:00:00 AM,,30,29,15
UB6 7ET,Yes,51.543075,-0.312901,517092,184035,TQ170840,1/1/1980 12:00:00 AM,,28,82,23
UB6 7EU,Yes,51.540941,-0.313369,517065,183797,TQ170837,1/1/1980 12:00:00 AM,,25,75,24
UB6 7EW,Yes,51.540827,-0.312278,517141,183786,TQ171837,1/1/1980 12:00:00 AM,,25,84,27
UB6 7EX,Yes,51.540975,-0.31383,517033,183800,TQ170837,1/1/1980 12:00:00 AM,,25,68,22
UB6 7EY,Yes,51.542965,-0.313439,517055,184022,TQ170840,1/1/1980 12:00:00 AM,,28,63,22
UB6 7EZ,Yes,51.543733,-0.313641,517039,184107,TQ170841,1/1/1980 12:00:00 AM,,30,46,14
UB6 7FB,Yes,51.540006,-0.307722,517459,183702,TQ174837,2/1/2003 12:00:00 AM,,30,,
UB6 7FD,Yes,51.539187,-0.32585,516204,183582,TQ162835,4/1/2007 12:00:00 AM,,26,38,14
UB6 7FE,Yes,51.539751,-0.325685,516214,183645,TQ162836,7/1/2007 12:00:00 AM,,27,24,12
UB6 7FF,Yes,51.540104,-0.325831,516203,183684,TQ162836,7/1/2007 12:00:00 AM,,27,23,12
UB6 7FG,Yes,51.540253,-0.3262,516177,183700,TQ161836,7/1/2007 12:00:00 AM,,28,14,11
UB6 7FH,Yes,51.540425,-0.32628,516171,183719,TQ161837,8/1/2007 12:00:00 AM,,28,16,9
UB6 7FJ,Yes,51.540643,-0.325811,516203,183744,TQ162837,9/1/2007 12:00:00 AM,,28,25,11
UB6 7FL,Yes,51.539734,-0.324532,516294,183645,TQ162836,10/1/2006 12:00:00 AM,,26,190,89
UB6 7FN,Yes,51.540376,-0.325359,516235,183715,TQ162837,3/1/2007 12:00:00 AM,,27,129,67
UB6 7FP,Yes,51.549874,-0.331132,515811,184762,TQ158847,7/1/2015 12:00:00 AM,,38,,
UB6 7FQ,Yes,51.536195,-0.3096,517339,183275,TQ173832,9/1/2015 12:00:00 AM,,29,,
UB6 7HA,Yes,51.543011,-0.315355,516922,184024,TQ169840,1/1/1980 12:00:00 AM,,29,78,23
UB6 7HB,Yes,51.541109,-0.31567,516905,183812,TQ169838,1/1/1980 12:00:00 AM,,25,81,20
UB6 7HE,No,51.543011,-0.315355,516922,184024,TQ169840,8/1/1993 12:00:00 AM,6/1/1997 12:00:00 AM,29,,
UB6 7HF,No,51.539225,-0.317254,516800,183600,TQ168835,8/1/1993 12:00:00 AM,1/1/1995 12:00:00 AM,25,,
UB6 7HG,No,51.539843,-0.316395,516858,183670,TQ168836,1/1/1980 12:00:00 AM,12/1/1999 12:00:00 AM,25,,
UB6 7HH,Yes,51.541135,-0.322505,516431,183804,TQ164838,1/1/1980 12:00:00 AM,,29,103,34
UB6 7HJ,Yes,51.54147,-0.322666,516419,183841,TQ164838,1/1/1980 12:00:00 AM,,30,75,27
UB6 7HL,Yes,51.541174,-0.318956,516677,183814,TQ166838,1/1/1980 12:00:00 AM,,26,119,43
UB6 7HN,Yes,51.540361,-0.316808,516828,183727,TQ168837,1/1/1980 12:00:00 AM,,25,27,9
UB6 7HP,Yes,51.540967,-0.314522,516985,183798,TQ169837,1/1/1980 12:00:00 AM,,24,142,44
UB6 7HQ,Yes,51.540536,-0.318331,516722,183744,TQ167837,1/1/1980 12:00:00 AM,,26,139,44
UB6 7HR,Yes,51.542876,-0.31474,516965,184010,TQ169840,1/1/1980 12:00:00 AM,,28,118,33
UB6 7HS,Yes,51.54111,-0.316968,516815,183810,TQ168838,1/1/1980 12:00:00 AM,,26,78,24
UB6 7HT,Yes,51.542299,-0.317141,516800,183942,TQ167839,1/1/1980 12:00:00 AM,,27,82,21
UB6 7HU,Yes,51.543033,-0.316883,516816,184024,TQ168840,1/1/1980 12:00:00 AM,,29,70,26
UB6 7HW,Yes,51.540207,-0.315473,516921,183712,TQ169837,1/1/1980 12:00:00 AM,,24,29,9
UB6 7HX,Yes,51.542978,-0.318716,516689,184015,TQ166840,1/1/1980 12:00:00 AM,,29,86,29
UB6 7HY,Yes,51.542051,-0.320496,516568,183909,TQ165839,1/1/1980 12:00:00 AM,,29,71,25
UB6 7HZ,Yes,51.542377,-0.319402,516643,183947,TQ166839,1/1/1980 12:00:00 AM,,28,98,31
UB6 7JA,Yes,51.541883,-0.31756,516772,183895,TQ167838,1/1/1980 12:00:00 AM,,26,118,37
UB6 7JB,Yes,51.535305,-0.31352,517069,183170,TQ170831,10/1/1987 12:00:00 AM,,28,,
UB6 7JD,Yes,51.536426,-0.315042,516961,183292,TQ169832,1/1/1980 12:00:00 AM,,26,,
UB6 7JE,No,51.546772,-0.370915,513060,184355,TQ130843,12/1/1994 12:00:00 AM,7/1/2002 12:00:00 AM,42,,
UB6 7JF,Yes,51.535039,-0.312506,517140,183142,TQ171831,6/1/2000 12:00:00 AM,,29,,
UB6 7JG,No,51.541632,-0.316992,516812,183868,TQ168838,12/1/1996 12:00:00 AM,12/1/1998 12:00:00 AM,25,,
UB6 7JH,No,51.546772,-0.370915,513060,184355,TQ130843,12/1/1998 12:00:00 AM,2/1/2006 12:00:00 AM,42,,
UB6 7JJ,Yes,51.535943,-0.317202,516812,183235,TQ168832,8/1/1993 12:00:00 AM,,26,,
UB6 7JL,No,51.53561,-0.315946,516900,183200,TQ168831,12/1/1998 12:00:00 AM,6/1/1999 12:00:00 AM,27,,
UB6 7JN,No,51.536878,-0.313491,517067,183345,TQ170833,1/1/1980 12:00:00 AM,8/1/2001 12:00:00 AM,26,,
UB6 7JP,No,51.546772,-0.370915,513060,184355,TQ130843,6/1/2001 12:00:00 AM,10/1/2006 12:00:00 AM,42,,
UB6 7JQ,No,51.546772,-0.370915,513060,184355,TQ130843,12/1/1996 12:00:00 AM,1/1/2002 12:00:00 AM,42,,
UB6 7JR,No,51.546772,-0.370915,513060,184355,TQ130843,6/1/2001 12:00:00 AM,7/1/2003 12:00:00 AM,42,,
UB6 7JS,No,51.536404,-0.311144,517231,183296,TQ172832,9/1/1981 12:00:00 AM,1/1/2001 12:00:00 AM,28,,
UB6 7JT,No,51.535548,-0.311622,517200,183200,TQ172831,1/1/1980 12:00:00 AM,12/1/1990 12:00:00 AM,28,,
UB6 7JU,No,51.536087,-0.316606,516853,183252,TQ168832,2/1/1990 12:00:00 AM,3/1/2012 12:00:00 AM,26,,
UB6 7JW,No,51.546772,-0.370915,513060,184355,TQ130843,12/1/1998 12:00:00 AM,9/1/2009 12:00:00 AM,42,,
UB6 7JX,No,51.535668,-0.316881,516835,183205,TQ168832,1/1/1980 12:00:00 AM,9/1/2006 12:00:00 AM,27,,
UB6 7JY,No,51.546772,-0.370915,513060,184355,TQ130843,12/1/1995 12:00:00 AM,9/1/2001 12:00:00 AM,42,,
UB6 7JZ,Yes,51.535753,-0.309668,517335,183226,TQ173832,2/1/1990 12:00:00 AM,,28,,
UB6 7LA,Yes,51.53817,-0.316413,516861,183484,TQ168834,1/1/1980 12:00:00 AM,,24,,
UB6 7LB,No,51.53655,-0.318795,516700,183300,TQ166832,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,24,,
UB6 7LD,Yes,51.535761,-0.31573,516915,183217,TQ169832,2/1/1990 12:00:00 AM,,27,,
UB6 7LE,No,51.537719,-0.316906,516828,183433,TQ168834,1/1/1980 12:00:00 AM,2/1/2015 12:00:00 AM,24,,
UB6 7LF,Yes,51.536578,-0.312637,517127,183313,TQ171833,5/1/1994 12:00:00 AM,,27,,
UB6 7LG,No,51.538765,-0.316521,516852,183550,TQ168835,1/1/1980 12:00:00 AM,12/1/2013 12:00:00 AM,25,,
UB6 7LH,Yes,51.538922,-0.317438,516788,183566,TQ167835,9/1/1981 12:00:00 AM,,25,,
UB6 7LJ,No,51.536529,-0.317354,516800,183300,TQ167832,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,25,,
UB6 7LL,No,51.537428,-0.31732,516800,183400,TQ168833,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,23,,
UB6 7LN,No,51.539651,-0.317469,516784,183647,TQ167836,10/1/1984 12:00:00 AM,12/1/2013 12:00:00 AM,25,,
UB6 7LP,No,51.539105,-0.315153,516946,183590,TQ169835,1/1/1980 12:00:00 AM,6/1/2000 12:00:00 AM,24,,
UB6 7LQ,Yes,51.536457,-0.311704,517192,183301,TQ171833,9/1/1991 12:00:00 AM,,28,,
UB6 7LR,Yes,51.539418,-0.318695,516700,183619,TQ166836,9/1/1991 12:00:00 AM,,25,,
UB6 7LS,No,51.529183,-0.354142,514267,182425,TQ142824,1/1/1980 12:00:00 AM,7/1/2001 12:00:00 AM,33,,
UB6 7LT,No,51.528972,-0.355115,514200,182400,TQ142823,12/1/1994 12:00:00 AM,7/1/1995 12:00:00 AM,35,,
UB6 7LW,No,51.546772,-0.370915,513060,184355,TQ130843,1/1/1992 12:00:00 AM,8/1/2002 12:00:00 AM,42,,
UB6 7LY,No,51.541686,-0.317005,516811,183874,TQ168838,5/1/1994 12:00:00 AM,6/1/2000 12:00:00 AM,25,,
UB6 7LZ,No,51.538347,-0.318728,516700,183500,TQ167834,1/1/1993 12:00:00 AM,6/1/1996 12:00:00 AM,24,,
UB6 7NA,No,51.541677,-0.317005,516811,183873,TQ168838,12/1/1995 12:00:00 AM,12/1/1997 12:00:00 AM,25,,
UB6 7NB,No,51.538965,-0.318533,516712,183569,TQ167835,12/1/1996 12:00:00 AM,5/1/2004 12:00:00 AM,25,,
UB6 7ND,No,51.539267,-0.320137,516600,183600,TQ165835,1/1/1980 12:00:00 AM,12/1/1986 12:00:00 AM,25,,
UB6 7NE,No,51.539267,-0.320137,516600,183600,TQ165835,1/1/1980 12:00:00 AM,12/1/1992 12:00:00 AM,25,,
UB6 7NG,No,51.538486,-0.315839,516900,183520,TQ169835,1/1/1980 12:00:00 AM,12/1/1996 12:00:00 AM,24,,
UB6 7NH,No,51.541677,-0.317005,516811,183873,TQ168838,12/1/1996 12:00:00 AM,12/1/1997 12:00:00 AM,25,,
UB6 7NN,Yes,51.538249,-0.323808,516348,183481,TQ163834,1/1/1980 12:00:00 AM,,25,23,8
UB6 7NP,Yes,51.539139,-0.324395,516305,183579,TQ163835,1/1/1980 12:00:00 AM,,26,17,6
UB6 7NQ,No,51.541686,-0.317005,516811,183874,TQ168838,6/1/1996 12:00:00 AM,6/1/2000 12:00:00 AM,25,,
UB6 7NR,Yes,51.53834,-0.324468,516302,183490,TQ163834,1/1/1980 12:00:00 AM,,25,38,12
UB6 7NS,Yes,51.53738,-0.324662,516291,183383,TQ162833,1/1/1980 12:00:00 AM,,25,26,12
UB6 7NT,Yes,51.539933,-0.323933,516335,183668,TQ163836,1/1/1980 12:00:00 AM,,26,68,21
UB6 7NU,Yes,51.541621,-0.324419,516297,183855,TQ162838,1/1/1980 12:00:00 AM,,31,40,14
UB6 7NW,No,51.537531,-0.324526,516300,183400,TQ163833,1/1/1980 12:00:00 AM,12/1/1988 12:00:00 AM,25,,
UB6 7NX,No,51.536632,-0.324559,516300,183300,TQ163832,1/1/1980 12:00:00 AM,12/1/1981 12:00:00 AM,23,,
UB6 7NY,No,51.538409,-0.323052,516400,183500,TQ164834,1/1/1980 12:00:00 AM,12/1/1986 12:00:00 AM,26,,
UB6 7NZ,No,51.538409,-0.323052,516400,183500,TQ164834,1/1/1980 12:00:00 AM,12/1/1990 12:00:00 AM,26,,
UB6 7PA,No,51.539349,-0.325901,516200,183600,TQ162835,8/1/1992 12:00:00 AM,12/1/1994 12:00:00 AM,27,,
UB6 7PB,Yes,51.54238,-0.324637,516280,183939,TQ162839,6/1/2003 12:00:00 AM,,34,9,7
UB6 7PD,Yes,51.538076,-0.32615,516186,183458,TQ161834,1/1/1980 12:00:00 AM,,25,151,45
UB6 7PE,Yes,51.538758,-0.326702,516146,183533,TQ161835,1/1/1980 12:00:00 AM,,26,72,25
UB6 7PF,Yes,51.538905,-0.325038,516261,183552,TQ162835,1/1/1980 12:00:00 AM,,26,39,12
UB6 7PG,Yes,51.538439,-0.325733,516214,183499,TQ162834,1/1/1980 12:00:00 AM,,25,30,10
UB6 7PH,Yes,51.542752,-0.326829,516127,183977,TQ161839,1/1/1980 12:00:00 AM,,35,11,4
UB6 7PJ,No,51.538114,-0.326278,516177,183462,TQ161834,1/1/1991 12:00:00 AM,6/1/1997 12:00:00 AM,25,,
UB6 7PL,No,51.537428,-0.31732,516800,183400,TQ168833,7/1/1986 12:00:00 AM,12/1/1996 12:00:00 AM,23,,
UB6 7PP,Yes,51.5363,-0.318839,516698,183272,TQ166832,1/1/1980 12:00:00 AM,,24,,
UB6 7PQ,Yes,51.543397,-0.323446,516360,184054,TQ163840,1/1/1980 12:00:00 AM,,45,,
UB6 7PR,Yes,51.536349,-0.319855,516627,183276,TQ166832,1/1/1980 12:00:00 AM,,24,,
UB6 7PS,No,51.53655,-0.318795,516700,183300,TQ166832,6/1/1981 12:00:00 AM,12/1/1991 12:00:00 AM,24,,
UB6 7PT,Yes,51.536746,-0.318672,516708,183322,TQ167833,1/1/1980 12:00:00 AM,,23,,
UB6 7PU,No,51.53655,-0.318795,516700,183300,TQ166832,1/1/1980 12:00:00 AM,12/1/1991 12:00:00 AM,24,,
UB6 7PW,No,51.539474,-0.315803,516900,183630,TQ168836,6/1/1998 12:00:00 AM,6/1/1999 12:00:00 AM,24,,
UB6 7PX,No,51.5369,-0.318147,516744,183340,TQ167833,6/1/1998 12:00:00 AM,11/1/2016 12:00:00 AM,24,,
UB6 7PY,Yes,51.536033,-0.319117,516679,183242,TQ166832,1/1/1980 12:00:00 AM,,25,,
UB6 7PZ,No,51.533854,-0.318894,516700,183000,TQ167829,1/1/1980 12:00:00 AM,12/1/1991 12:00:00 AM,25,,
UB6 7QA,No,51.535651,-0.318828,516700,183200,TQ166831,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,25,,
UB6 7QB,Yes,51.53626,-0.318041,516753,183269,TQ167832,1/1/1980 12:00:00 AM,,26,,
UB6 7QD,No,51.536632,-0.324559,516300,183300,TQ163832,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,23,,
UB6 7QE,No,51.546772,-0.370915,513060,184355,TQ130843,12/1/1995 12:00:00 AM,6/1/2008 12:00:00 AM,42,,
UB6 7QF,Yes,51.551562,-0.329809,515898,184952,TQ158849,1/1/1980 12:00:00 AM,,41,137,40
UB6 7QG,Yes,51.551254,-0.329633,515911,184918,TQ159849,1/1/1980 12:00:00 AM,,41,120,41
UB6 7QH,Yes,51.55023,-0.330954,515822,184802,TQ158848,1/1/1980 12:00:00 AM,,38,32,10
UB6 7QJ,Yes,51.54993,-0.330749,515837,184769,TQ158847,1/1/1980 12:00:00 AM,,38,22,9
UB6 7QL,Yes,51.548997,-0.329629,515917,184667,TQ159846,1/1/1980 12:00:00 AM,,44,2,1
UB6 7QN,Yes,51.550429,-0.329173,515945,184827,TQ159848,1/1/1980 12:00:00 AM,,41,214,70
UB6 7QP,Yes,51.552159,-0.326903,516098,185023,TQ160850,1/1/1980 12:00:00 AM,,57,45,19
UB6 7QQ,Yes,51.550605,-0.331416,515789,184843,TQ157848,3/1/1988 12:00:00 AM,,38,45,27
UB6 7QR,Yes,51.551186,-0.32613,516154,184916,TQ161849,1/1/1980 12:00:00 AM,,54,59,20
UB6 7QS,Yes,51.552324,-0.330214,515868,185036,TQ158850,1/1/1980 12:00:00 AM,,44,149,43
UB6 7QT,Yes,51.551982,-0.330212,515869,184998,TQ158849,1/1/1980 12:00:00 AM,,42,141,44
UB6 7QU,Yes,51.551977,-0.327991,516023,185001,TQ160850,1/1/1980 12:00:00 AM,,48,79,26
UB6 7QW,Yes,51.551084,-0.327187,516081,184903,TQ160849,1/1/1980 12:00:00 AM,,49,89,29
UB6 7QX,No,51.543781,-0.321412,516500,184100,TQ165840,2/1/1990 12:00:00 AM,12/1/1990 12:00:00 AM,44,,
UB6 7QY,No,51.53561,-0.315946,516900,183200,TQ168831,10/1/1987 12:00:00 AM,12/1/1991 12:00:00 AM,27,,
UB6 7QZ,No,51.53561,-0.315946,516900,183200,TQ168831,4/1/1986 12:00:00 AM,5/1/1994 12:00:00 AM,27,,
UB6 7RA,Yes,51.540629,-0.322942,516402,183747,TQ164837,1/1/1980 12:00:00 AM,,28,104,50
UB6 7RB,Yes,51.5407,-0.321035,516534,183758,TQ165837,1/1/1980 12:00:00 AM,,27,92,49
UB6 7RD,Yes,51.540072,-0.321751,516486,183687,TQ164836,1/1/1980 12:00:00 AM,,27,81,44
UB6 7RE,Yes,51.540097,-0.322875,516408,183688,TQ164836,1/1/1980 12:00:00 AM,,27,49,30
UB6 7RH,Yes,51.53696,-0.320423,516586,183343,TQ165833,1/1/1995 12:00:00 AM,,24,,
UB6 7RJ,Yes,51.53828,-0.319048,516678,183492,TQ166834,9/1/1981 12:00:00 AM,,25,,
UB6 7RL,Yes,51.538157,-0.321778,516489,183474,TQ164834,9/1/1981 12:00:00 AM,,25,,
UB6 7RU,No,51.537689,-0.321117,516536,183423,TQ165834,3/1/1982 12:00:00 AM,6/1/1998 12:00:00 AM,23,,
UB6 7RW,Yes,51.538855,-0.32155,516503,183552,TQ165835,9/1/1981 12:00:00 AM,,26,,
UB6 7RX,No,51.538409,-0.323052,516400,183500,TQ164834,4/1/1985 12:00:00 AM,6/1/1996 12:00:00 AM,26,,
UB6 7RZ,No,51.541722,-0.317018,516810,183878,TQ168838,6/1/2000 12:00:00 AM,2/1/2001 12:00:00 AM,25,,
UB6 7SA,No,51.538409,-0.323052,516400,183500,TQ164834,12/1/1997 12:00:00 AM,11/1/2005 12:00:00 AM,26,,
UB6 7SB,No,51.546772,-0.370915,513060,184355,TQ130843,6/1/1999 12:00:00 AM,12/1/2001 12:00:00 AM,42,,
UB6 7SD,No,51.541686,-0.317005,516811,183874,TQ168838,6/1/1998 12:00:00 AM,6/1/2000 12:00:00 AM,25,,
UB6 7SE,No,51.541632,-0.316992,516812,183868,TQ168838,12/1/1996 12:00:00 AM,12/1/1998 12:00:00 AM,25,,
UB6 7SF,No,51.546772,-0.370915,513060,184355,TQ130843,6/1/1997 12:00:00 AM,11/1/2001 12:00:00 AM,42,,
UB6 7SG,No,51.541632,-0.316992,516812,183868,TQ168838,12/1/1997 12:00:00 AM,12/1/1998 12:00:00 AM,25,,
UB6 7SH,No,51.541677,-0.317005,516811,183873,TQ168838,12/1/1997 12:00:00 AM,6/1/1998 12:00:00 AM,25,,
UB6 7SJ,No,51.541632,-0.316992,516812,183868,TQ168838,12/1/1997 12:00:00 AM,12/1/1998 12:00:00 AM,25,,
UB6 7SL,No,51.541632,-0.316992,516812,183868,TQ168838,12/1/1997 12:00:00 AM,12/1/1999 12:00:00 AM,25,,
UB6 7SN,No,51.541632,-0.316992,516812,183868,TQ168838,6/1/1998 12:00:00 AM,6/1/1999 12:00:00 AM,25,,
UB6 7SP,No,51.546772,-0.370915,513060,184355,TQ130843,6/1/1998 12:00:00 AM,8/1/2001 12:00:00 AM,42,,
UB6 7SQ,No,51.541686,-0.317005,516811,183874,TQ168838,6/1/1998 12:00:00 AM,9/1/2000 12:00:00 AM,25,,
UB6 7SR,No,51.541722,-0.317018,516810,183878,TQ168838,12/1/1996 12:00:00 AM,11/1/2000 12:00:00 AM,25,,
UB6 7SS,No,51.546772,-0.370915,513060,184355,TQ130843,12/1/1998 12:00:00 AM,9/1/2001 12:00:00 AM,42,,
